id,Parameter1,Parameter2,bnf,type
43,zoning_mode,volume_driver,zoning_mode != null => volume_driver != null,behavior
44,default_volume_type,volume_service_inithost_offload,"default_volume_type in {{ ""lvm"", ""nfs"" }} => volume_service_inithost_offload = true",behavior
45,default_group_type,consistencygroup_api_class,default_group_type != null => consistencygroup_api_class = ANY,behavior
46,compute_api_class,consistencygroup_api_class,compute_api_class != null => consistencygroup_api_class != null,behavior
47,reservation_expire,reservation_clean_interval,reservation_expire > 0 => reservation_clean_interval < reservation_expire,behavior
48,san_login,san_ssh_port,san_login != null => san_ssh_port = [1..65535],behavior
49,backup_manager,backup_object_number_per_notification,backup_manager != null => backup_object_number_per_notification > 0,behavior
50,image_volume_cache_enabled,volume_driver,image_volume_cache_enabled = true => volume_driver = ANY,behavior
51,backup_swift_project_domain,backup_swift_auth,"backup_swift_project_domain != null => backup_swift_auth = ""keystone""",behavior
52,volume_backend_name,enabled_backends,"volume_backend_name != null => enabled_backends in {{ volume_backend_name, ... }}",control
53,transfer_api_class,backup_api_class,"transfer_api_class = ""ANY"" => backup_api_class != ""null""",control
54,scheduler_default_filters,scheduler_host_manager,scheduler_host_manager != null => scheduler_default_filters != null,control
55,backup_driver,backup_swift_user,"backup_driver = ""cinder.backup.drivers.swift"" => backup_swift_user != null",control
56,enabled,volume_api_class,enabled=true => volume_api_class!=null,control
57,backup_swift_tenant,backup_swift_auth,backup_swift_tenant != null => backup_swift_auth != null,control
58,quota_backups,backup_api_class,quota_backups != null => backup_api_class != null,control
59,backup_driver,backup_swift_ca_cert_file,"backup_driver = ""cinder.backup.drivers.swift"" => backup_swift_ca_cert_file != null",control
60,backup_swift_tenant,backup_swift_user,backup_swift_tenant != null => backup_swift_user != null,control
61,replication_device,use_chap_auth,replication_device != null => use_chap_auth = true,control
62,glance_api_servers,verify_glance_signatures,glance_api_servers != null => verify_glance_signatures = true,control
63,quota_groups,quota_driver,quota_driver != null => quota_groups = ANY,control
64,backup_swift_url,backup_swift_container,backup_swift_url != null => backup_swift_container != null,control
65,backup_swift_project,backup_swift_key,backup_swift_project != null => backup_swift_key != null,control
66,auth_strategy,token_auth_url,"auth_strategy = ""keystone"" => token_auth_url != null",control
67,auth_strategy,region_name,"auth_strategy = ""keystone"" => region_name != null",control
68,target_helper,target_prefix,target_helper != null => target_prefix != null,control
69,backup_use_same_host,backup_driver,backup_use_same_host=true => backup_driver!=null,control
70,backup_container,backup_native_threads_pool_size,backup_container != null => backup_native_threads_pool_size != null,control
71,backup_swift_user_domain,backup_swift_auth_version,backup_swift_user_domain != null => backup_swift_auth_version = 3,control
72,volume_manager,volume_driver,volume_manager != null => volume_driver != null,control
73,iser_helper,num_iser_scan_tries,iser_helper!=null => num_iser_scan_tries>0,control
74,compute_api_class,api_rate_limit,compute_api_class != null => api_rate_limit != null,control
75,backup_swift_retry_attempts,backup_swift_auth_version,backup_swift_retry_attempts > 0 => backup_swift_auth_version != null,control
76,backup_swift_auth_version,backup_swift_container,backup_swift_auth_version != null => backup_swift_container != null,control
77,nas_secure_file_permissions,nas_secure_file_operations,nas_secure_file_permissions = true => nas_secure_file_operations != null,control
78,san_private_key,san_password,san_private_key != null => san_password = null,control
79,backup_gcs_project_id,backup_gcs_bucket,backup_gcs_project_id != null => backup_gcs_bucket != null,control
80,auth_strategy,token_auth_url,"auth_strategy = ""keystone"" => token_auth_url != null",control
81,backup_container,backup_driver,backup_container != null => backup_driver != null,control
82,volume_manager,volume_api_class,volume_manager != null => volume_api_class != null,control
83,driver_use_ssl,driver_ssl_cert_verify,driver_use_ssl = true => driver_ssl_cert_verify != null,control
84,scheduler_driver,scheduler_weight_handler,scheduler_driver != null => scheduler_weight_handler != null,control
85,nas_login,nas_password,nas_login != null => nas_password != null,control
86,glance_api_insecure,glance_api_servers,glance_api_insecure = true => glance_api_servers != null,control
87,enabled,consistencygroup_api_class,enabled=true => consistencygroup_api_class!=null,control
88,image_volume_cache_enabled,image_upload_use_internal_tenant,image_volume_cache_enabled = True => image_upload_use_internal_tenant = True,control
89,image_upload_use_internal_tenant,image_volume_cache_max_count,image_upload_use_internal_tenant = True => image_volume_cache_max_count != null,control
90,backup_swift_project_domain,backup_swift_project,backup_swift_project_domain = ANY => backup_swift_project = backup_swift_project_domain,default
91,use_default_quota_class,quota_gigabytes,use_default_quota_class = ANY => quota_gigabytes = use_default_quota_class,default
92,volume_clear,volume_clear_ionice,volume_clear=ANY => volume_clear_ionice=volume_clear,default
93,backup_mount_point_base,backup_posix_path,backup_mount_point_base = ANY => backup_posix_path = backup_mount_point_base,default
94,default_availability_zone,storage_availability_zone,default_availability_zone = null => storage_availability_zone = ANY,default
95,scheduler_driver,scheduler_driver_init_wait_time,scheduler_driver = ANY => scheduler_driver_init_wait_time = scheduler_driver_init_wait_time,default
96,use_default_quota_class,quota_backups,use_default_quota_class = ANY => quota_backups = use_default_quota_class,default
97,use_default_quota_class,quota_volumes,use_default_quota_class = ANY => quota_volumes = use_default_quota_class,default
98,insecure,driver_ssl_cert_verify,insecure=true => driver_ssl_cert_verify=false,overwrite
99,insecure,driver_use_ssl,insecure != null => driver_use_ssl = false,overwrite
100,iser_helper,target_helper,iser_helper!=null => target_helper=ANY,overwrite
101,backup_gcs_block_size,backup_gcs_reader_chunk_size,backup_gcs_block_size > backup_gcs_reader_chunk_size => backup_gcs_reader_chunk_size < backup_gcs_block_size,value
102,backup_driver_init_check_interval,backup_driver_stats_polling_interval,backup_driver_init_check_interval < backup_driver_stats_polling_interval => backup_driver_stats_polling_interval > backup_driver_init_check_interval,value
103,backup_gcs_object_size,backup_gcs_writer_chunk_size,backup_gcs_object_size > backup_gcs_writer_chunk_size => backup_gcs_writer_chunk_size < backup_gcs_object_size,value
