id,Parameter1,Parameter2,bnf,type
11,yarn.nodemanager.sleep-delay-before-sigkill.ms,yarn.nodemanager.process-kill-wait.ms,yarn.nodemanager.sleep-delay-before-sigkill.ms = 250 => yarn.nodemanager.process-kill-wait.ms = 2000,behavior
12,yarn.sharedcache.enabled,yarn.nodemanager.sharedcache.enabled,yarn.sharedcache.enabled = true => yarn.nodemanager.sharedcache.enabled = true,behavior
13,yarn.nodemanager.webapp.rest-csrf.enabled,yarn.resourcemanager.webapp.rest-csrf.methods-to-ignore,"yarn.nodemanager.webapp.rest-csrf.enabled = true => yarn.resourcemanager.webapp.rest-csrf.methods-to-ignore = {GET,OPTIONS,HEAD}",behavior
14,yarn.nodemanager.bind-host,yarn.nodemanager.webapp.address,yarn.nodemanager.bind-host = <String> => yarn.nodemanager.webapp.address = <String>,behavior
15,yarn.app.mapreduce.shuffle.log.backups,yarn.app.mapreduce.shuffle.port,yarn.app.mapreduce.shuffle.log.backups > 1 => yarn.app.mapreduce.shuffle.port in {{10000..60000}},behavior
16,yarn.log-aggregation.retain-seconds,yarn.log-aggregation.retain-check-interval-seconds,yarn.log-aggregation.retain-seconds > 0 => yarn.log-aggregation.retain-check-interval-seconds > 0,behavior
17,yarn.timeline-service.entity-group-fs-store.retain-seconds,yarn.timeline-service.leveldb-timeline-store.retain-seconds,yarn.timeline-service.entity-group-fs-store.retain-seconds = <valueExpression> => yarn.timeline-service.leveldb-timeline-store.retain-seconds = <valueExpression>,behavior
18,yarn.nodemanager.log-dirs,yarn.nodemanager.log.retain-seconds,yarn.log-aggregation-enable = false => yarn.nodemanager.log.retain-seconds > 0,behavior
19,yarn.client.max-cached-nodemanagers-proxies,yarn.nodemanager.resource.memory-mb,yarn.client.max-cached-nodemanagers-proxies > 0 => yarn.nodemanager.resource.memory-mb > 2048,behavior
20,yarn.router.webapp.https.address,yarn.router.webapp.https.keystore,yarn.router.webapp.https.address != null => yarn.router.webapp.https.keystore != null,behavior
21,yarn.nodemanager.container-diagnostics-maximum-size,yarn.log-aggregation.retain-seconds,yarn.nodemanager.container-diagnostics-maximum-size > default => yarn.log-aggregation.retain-seconds > default,behavior
22,yarn.router.webapp.address,yarn.http.policy,"yarn.http.policy = ""HTTPS_ONLY"" => yarn.router.webapp.address = null",behavior
23,yarn.resourcemanager.recovery.enabled,yarn.resourcemanager.zk-state-store.parent-path,yarn.resourcemanager.recovery.enabled = true AND yarn.resourcemanager.store.class = org.apache.hadoop.yarn.server.resourcemanager.recovery.ZKRMStateStore => yarn.resourcemanager.zk-state-store.parent-path != null,behavior
24,yarn.nodemanager.disk-health-checker.min-free-space-per-disk-mb,yarn.nodemanager.disk-health-checker.max-disk-utilization-per-disk-percentage,yarn.nodemanager.disk-health-checker.min-free-space-per-disk-mb > 0 => yarn.nodemanager.disk-health-checker.max-disk-utilization-per-disk-percentage < 100,behavior
25,yarn.router.bind-host,yarn.router.webapp.address,yarn.router.bind-host != null => yarn.router.webapp.address = {host}:{port},behavior
26,yarn.resourcemanager.node-ip-cache.expiry-interval-secs,yarn.resourcemanager.node-ip-cache.size,yarn.resourcemanager.node-ip-cache.expiry-interval-secs > 300 => yarn.resourcemanager.node-ip-cache.size > 1000,behavior
27,yarn.node-labels.fs-store.retry-policy-spec,yarn.node-labels.fs-store.max-retries,yarn.node-labels.fs-store.retry-policy-spec = ANY => yarn.node-labels.fs-store.max-retries > 0,behavior
28,yarn.nodemanager.resource.system-reserved-memory-mb,yarn.nodemanager.resource.percentage-physical-cpu-limit,yarn.nodemanager.resource.system-reserved-memory-mb > {{default}} => yarn.nodemanager.resource.percentage-physical-cpu-limit < 100,behavior
29,yarn.timeline-service.entity-group-fs-store.app-cache-size,yarn.timeline-service.entity-group-fs-store.active-dir,yarn.timeline-service.entity-group-fs-store.app-cache-size > 0 => yarn.timeline-service.entity-group-fs-store.active-dir != null,behavior
30,yarn.app.mapreduce.am.job.committer.cancel-timeout,mapreduce.task.timeout,<Dependency> ::= <yarn.app.mapreduce.am.job.committer.cancel-timeout> <in> [X..Y] => <mapreduce.task.timeout> <in> [X..Y],behavior
31,yarn.timeline-service.leveldb-timeline-store.path,yarn.timeline-service.leveldb-timeline-store.read-cache-size,yarn.timeline-service.leveldb-timeline-store.path != null => yarn.timeline-service.leveldb-timeline-store.read-cache-size > 0,behavior
32,yarn.resourcemanager.webapp.ui-actions.enabled,yarn.resourcemanager.webapp.address,yarn.resourcemanager.webapp.ui-actions.enabled = true => yarn.resourcemanager.webapp.address != null,behavior
33,yarn.nodemanager.resource-monitor.interval-ms,yarn.nodemanager.resource.memory-mb,yarn.nodemanager.resource-monitor.interval-ms < 1000 => yarn.nodemanager.resource.memory-mb > 8192,behavior
34,yarn.nodemanager.webapp.spnego-keytab-file,yarn.nodemanager.webapp.spnego-principal,<Dependency> ::= <Condition> => <ConstraintItem>,behavior
35,yarn.timeline-service.client.max-retries,yarn.timeline-service.client.best-effort,yarn.timeline-service.client.max-retries > 0 => yarn.timeline-service.client.best-effort = false,behavior
36,yarn.resourcemanager.nodemanager-graceful-decommission-timeout-secs,yarn.resourcemanager.nodemanager.decommissioning.timeout,yarn.resourcemanager.nodemanager-graceful-decommission-timeout-secs > 0 => yarn.resourcemanager.nodemanager.decommissioning.timeout > yarn.resourcemanager.nodemanager-graceful-decommission-timeout-secs,behavior
37,yarn.resourcemanager.configuration.provider-class,yarn.resourcemanager.scheduler.class,yarn.resourcemanager.configuration.provider-class != null => yarn.resourcemanager.scheduler.class != null,behavior
38,yarn.timeline-service.client.fd-flush-interval-secs,yarn.timeline-service.client.connection-retry-interval-ms,yarn.timeline-service.client.fd-flush-interval-secs > 10 => yarn.timeline-service.client.connection-retry-interval-ms > 1000,behavior
39,yarn.resourcemanager.proxy-user-privileges.enabled,hadoop.proxyuser.<user>.hosts,yarn.resourcemanager.proxy-user-privileges.enabled = true => hadoop.proxyuser.<user>.hosts != null,behavior
40,yarn.nodemanager.localizer.cache.cleanup.interval-ms,yarn.nodemanager.localizer.cache.target-size-mb,yarn.nodemanager.localizer.cache.cleanup.interval-ms > 60000 => yarn.nodemanager.localizer.cache.target-size-mb > 1024,behavior
41,yarn.nodemanager.disk-health-checker.enable,yarn.nodemanager.disk-health-checker.interval-ms,yarn.nodemanager.disk-health-checker.enable = true => yarn.nodemanager.disk-health-checker.interval-ms > 0,behavior
42,yarn.nodemanager.log-aggregation.policy.parameters,yarn.nodemanager.log-aggregation.enable,yarn.nodemanager.log-aggregation.enable = false => yarn.nodemanager.log-aggregation.policy.parameters = null,behavior
43,yarn.sharedcache.app-checker.class,yarn.sharedcache.admin.address,yarn.sharedcache.app-checker.class != null => yarn.sharedcache.admin.address != null,behavior
44,yarn.node-labels.configuration-type,yarn.node-labels.fs-store.root-dir,yarn.node-labels.configuration-type != 'disabled' => yarn.node-labels.fs-store.root-dir != null,behavior
45,yarn.nodemanager.amrmproxy.enabled,yarn.nodemanager.amrmproxy.address,yarn.nodemanager.amrmproxy.enabled = true => yarn.nodemanager.amrmproxy.address != null,control
46,yarn.nodemanager.webapp.rest-csrf.methods-to-ignore,yarn.nodemanager.webapp.rest-csrf.custom-header,yarn.nodemanager.webapp.rest-csrf.custom-header != null => yarn.nodemanager.webapp.rest-csrf.methods-to-ignore != null,control
47,yarn.resourcemanager.ha.enabled,yarn.resourcemanager.ha.automatic-failover.enabled,yarn.resourcemanager.ha.enabled = true => yarn.resourcemanager.ha.automatic-failover.enabled != null,control
48,yarn.resourcemanager.reservation-system.planfollower.time-step,yarn.resourcemanager.reservation-system.enable,yarn.resourcemanager.reservation-system.enable = true => yarn.resourcemanager.reservation-system.planfollower.time-step != null,control
49,yarn.scheduler.maximum-allocation-mb,yarn.scheduler.minimum-allocation-mb,yarn.scheduler.maximum-allocation-mb >= yarn.scheduler.minimum-allocation-mb,control
50,yarn.resourcemanager.ha.automatic-failover.zk-base-path,yarn.resourcemanager.ha.enabled,yarn.resourcemanager.ha.automatic-failover.zk-base-path != null => yarn.resourcemanager.ha.enabled = true,control
51,yarn.resourcemanager.client.thread-count,yarn.resourcemanager.scheduler.client.thread-count,yarn.resourcemanager.client.thread-count > 10 => yarn.resourcemanager.scheduler.client.thread-count > 5,control
52,yarn.timeline-service.ttl-enable,yarn.timeline-service.enabled,yarn.timeline-service.enabled = true => yarn.timeline-service.ttl-enable = ANY,control
53,yarn.nodemanager.recovery.enabled,yarn.resourcemanager.ha.enabled,yarn.resourcemanager.ha.enabled = true => yarn.nodemanager.recovery.enabled = true,control
54,yarn.resourcemanager.ha.enabled,yarn.resourcemanager.ha.automatic-failover.enabled,yarn.resourcemanager.ha.enabled = true => yarn.resourcemanager.ha.automatic-failover.enabled != null,control
55,yarn.scheduler.maximum-allocation-mb,yarn.nodemanager.resource.memory-mb,yarn.scheduler.maximum-allocation-mb <= yarn.nodemanager.resource.memory-mb,control
56,yarn.nodemanager.distributed-scheduling.enabled,yarn.scheduler.minimum-allocation-mb,yarn.nodemanager.distributed-scheduling.enabled = true => yarn.scheduler.minimum-allocation-mb > 0,control
57,yarn.minicluster.use-rpc,yarn.ipc.rpc.class,yarn.minicluster.use-rpc = true => yarn.ipc.rpc.class != null,control
58,yarn.resourcemanager.fail-fast,yarn.resourcemanager.ha.enabled,yarn.resourcemanager.ha.enabled = true => yarn.resourcemanager.fail-fast = true,control
59,yarn.timeline-service.state-store-class,yarn.timeline-service.store-class,yarn.timeline-service.state-store-class = ANY => yarn.timeline-service.store-class = ANY,control
60,yarn.sharedcache.admin.thread-count,yarn.sharedcache.cleaner.thread-count,yarn.sharedcache.admin.thread-count > 0 => yarn.sharedcache.cleaner.thread-count > 0,control
61,yarn.app.mapreduce.client-am.ipc.max-retries-on-timeouts,yarn.app.mapreduce.client-am.ipc.max-retries,yarn.app.mapreduce.client-am.ipc.max-retries-on-timeouts > 0 => yarn.app.mapreduce.client-am.ipc.max-retries > yarn.app.mapreduce.client-am.ipc.max-retries-on-timeouts,control
62,yarn.resourcemanager.webapp.address,yarn.resourcemanager.webapp.https.address,yarn.resourcemanager.webapp.address = 'http://<host>:<port1>' AND yarn.resourcemanager.webapp.https.address = 'https://<host>:<port2>' => <port1> != <port2>,control
63,yarn.authorization-provider,yarn.web-proxy.keytab,yarn.authorization-provider != null => yarn.web-proxy.keytab != null,control
64,yarn.webapp.xfs-filter.enabled,yarn.nodemanager.webapp.xfs-filter.xframe-options,yarn.webapp.xfs-filter.enabled = true => yarn.nodemanager.webapp.xfs-filter.xframe-options != null,control
65,yarn.resourcemanager.ha.enabled,yarn.resourcemanager.ha.automatic-failover.embedded,yarn.resourcemanager.ha.enabled = true => yarn.resourcemanager.ha.automatic-failover.embedded != null,control
66,yarn.authorization-provider,yarn.web-proxy.principal,yarn.authorization-provider != null => yarn.web-proxy.principal != null,control
67,yarn.resourcemanager.fs.state-store.uri,yarn.resourcemanager.ha.enabled,yarn.resourcemanager.ha.enabled = true => yarn.resourcemanager.fs.state-store.uri != null,control
68,yarn.minicluster.yarn.nodemanager.resource.memory-mb,yarn.scheduler.maximum-allocation-mb,yarn.minicluster.yarn.nodemanager.resource.memory-mb > 0 => yarn.scheduler.maximum-allocation-mb <= yarn.minicluster.yarn.nodemanager.resource.memory-mb,control
69,yarn.sharedcache.root-dir,yarn.sharedcache.store.class,"yarn.sharedcache.store.class in {org.apache.hadoop.yarn.server.sharedcachemanager.store.InMemorySCMStore, org.apache.hadoop.yarn.server.sharedcachemanager.store.ZKSCMStore} => yarn.sharedcache.root-dir != null",control
70,yarn.resourcemanager.application-master-service.processors,yarn.resourcemanager.scheduler.class,yarn.resourcemanager.application-master-service.processors > 1 => yarn.resourcemanager.scheduler.class = FairScheduler,control
71,yarn.resourcemanager.reservation-system.enable,yarn.resourcemanager.reservation-system.class,yarn.resourcemanager.reservation-system.enable = true => yarn.resourcemanager.reservation-system.class != null,control
72,yarn.authorization-provider,yarn.nodemanager.webapp.spnego-keytab-file,yarn.authorization-provider != null => yarn.nodemanager.webapp.spnego-keytab-file != null,control
73,yarn.resourcemanager.ha.automatic-failover.enabled,yarn.resourcemanager.ha.id,yarn.resourcemanager.ha.automatic-failover.enabled = true => yarn.resourcemanager.ha.id in yarn.resourcemanager.ha.rm-ids,control
74,yarn.nodemanager.linux-container-executor.cgroups.hierarchy,yarn.nodemanager.linux-container-executor.cgroups.mount,yarn.nodemanager.linux-container-executor.cgroups.hierarchy != null => yarn.nodemanager.linux-container-executor.cgroups.mount = true,control
75,yarn.nodemanager.distributed-scheduling.enabled,yarn.resourcemanager.nm-container-queuing.min-queue-wait-time-ms,yarn.nodemanager.distributed-scheduling.enabled = true => yarn.resourcemanager.nm-container-queuing.min-queue-wait-time-ms > 0,control
76,yarn.resourcemanager.webapp.cross-origin.enabled,yarn.resourcemanager.webapp.address,yarn.resourcemanager.webapp.address != null => yarn.resourcemanager.webapp.cross-origin.enabled = true,control
77,yarn.nodemanager.webapp.rest-csrf.custom-header,yarn.nodemanager.webapp.rest-csrf.enabled,yarn.nodemanager.webapp.rest-csrf.enabled = true => yarn.nodemanager.webapp.rest-csrf.custom-header != null,control
78,yarn.nodemanager.log.retain-seconds,yarn.log-aggregation-enable,yarn.log-aggregation-enable = true => yarn.nodemanager.log.retain-seconds > 0,control
79,yarn.ipc.record.factory.class,yarn.ipc.client.factory.class,yarn.ipc.client.factory.class = ANY => yarn.ipc.record.factory.class = ANY,control
80,yarn.webapp.xfs-filter.enabled,yarn.nodemanager.webapp.xfs-filter.xframe-options,yarn.webapp.xfs-filter.enabled = true => yarn.nodemanager.webapp.xfs-filter.xframe-options != null,control
81,yarn.resourcemanager.node-labels.provider,yarn.resourcemanager.node-labels.enabled,yarn.resourcemanager.node-labels.enabled = true => yarn.resourcemanager.node-labels.provider != null,control
82,yarn.log-aggregation.file-controller.TFile.class,yarn.log-aggregation.enable,yarn.log-aggregation.enable = true => yarn.log-aggregation.file-controller.TFile.class != null,control
83,yarn.resourcemanager.scheduler.class,yarn.scheduler.minimum-allocation-mb,yarn.resourcemanager.scheduler.class != 'org.apache.hadoop.yarn.server.resourcemanager.scheduler.fair.FairScheduler' => yarn.scheduler.minimum-allocation-mb > 1024,control
84,yarn.authorization-provider,yarn.timeline-service.keytab,yarn.authorization-provider != null => yarn.timeline-service.keytab != null,control
85,yarn.acl.enable,yarn.acl.reservation-enable,yarn.acl.enable = true => yarn.acl.reservation-enable = ANY,control
86,yarn.node-labels.enabled,yarn.node-labels.fs-store.root-dir,yarn.node-labels.enabled = true => yarn.node-labels.fs-store.root-dir != null,control
87,yarn.log-aggregation-enable,yarn.nodemanager.remote-app-log-dir,yarn.log-aggregation-enable = true => yarn.nodemanager.remote-app-log-dir != null,control
88,yarn.nodemanager.distributed-scheduling.enabled,yarn.resourcemanager.opportunistic-container-allocation.enabled,yarn.nodemanager.distributed-scheduling.enabled = true => yarn.resourcemanager.opportunistic-container-allocation.enabled = true,control
89,yarn.timeline-service.http-authentication.type,yarn.timeline-service.http-authentication.simple.anonymous.allowed,"yarn.timeline-service.http-authentication.type = ""simple"" => yarn.timeline-service.http-authentication.simple.anonymous.allowed = true",control
90,yarn.nodemanager.webapp.spnego-principal,yarn.http.policy,"yarn.http.policy = ""HTTPS_ONLY"" => yarn.nodemanager.webapp.spnego-principal != null",control
91,yarn.resourcemanager.reservation-system.enable,yarn.resourcemanager.scheduler.class,"yarn.resourcemanager.reservation-system.enable = true => yarn.resourcemanager.scheduler.class in {org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity.CapacityScheduler, org.apache.hadoop.yarn.server.resourcemanager.scheduler.fair.FairScheduler}",control
92,yarn.node-labels.fs-store.retry-policy-spec,yarn.node-labels.fs-store.impl.class,yarn.node-labels.fs-store.impl.class in {ANY} => yarn.node-labels.fs-store.retry-policy-spec = ANY,control
93,yarn.app.mapreduce.am.resource.mb,yarn.scheduler.maximum-allocation-mb,yarn.app.mapreduce.am.resource.mb < yarn.scheduler.maximum-allocation-mb => yarn.app.mapreduce.am.resource.mb <= yarn.scheduler.maximum-allocation-mb,control
94,yarn.nodemanager.amrmproxy.ha.enable,yarn.nodemanager.amrmproxy.ha.protocol.class,yarn.nodemanager.amrmproxy.ha.enable = true => yarn.nodemanager.amrmproxy.ha.protocol.class != null,control
95,yarn.app.mapreduce.am.resource.cpu-vcores,mapreduce.job.ubertask.maxbytes,yarn.app.mapreduce.am.resource.cpu-vcores > mapreduce.map.cpu.vcores AND yarn.app.mapreduce.am.resource.cpu-vcores > mapreduce.reduce.cpu.vcores => mapreduce.job.ubertask.maxbytes != null,control
96,yarn.nodemanager.runtime.linux.docker.privileged-containers.allowed,yarn.nodemanager.runtime.linux.docker.privileged-containers.acl,yarn.nodemanager.runtime.linux.docker.privileged-containers.allowed = true => yarn.nodemanager.runtime.linux.docker.privileged-containers.acl != null,control
97,yarn.timeline-service.version,yarn.timeline-service.enabled,yarn.timeline-service.enabled = true => yarn.timeline-service.version != null,control
98,yarn.timeline-service.webapp.rest-csrf.custom-header,yarn.timeline-service.webapp.rest-csrf.methods-to-ignore,yarn.timeline-service.webapp.rest-csrf.enabled = true => yarn.timeline-service.webapp.rest-csrf.custom-header != null,control
99,yarn.resourcemanager.nodes.exclude-path,yarn.resourcemanager.hostname,yarn.resourcemanager.nodes.exclude-path != null => yarn.resourcemanager.hostname != null,control
100,yarn.resourcemanager.scheduler.monitor.policies,yarn.resourcemanager.scheduler.class,yarn.resourcemanager.scheduler.class = ANY => yarn.resourcemanager.scheduler.monitor.policies = ANY,control
101,yarn.nodemanager.webapp.xfs-filter.xframe-options,yarn.nodemanager.webapp.cross-origin.enabled,yarn.nodemanager.webapp.cross-origin.enabled = true => yarn.nodemanager.webapp.xfs-filter.xframe-options != null,control
102,yarn.timeline-service.enabled,yarn.timeline-service.version,<Dependency> ::= <Variable> = <Boolean> => <Variable> = <Singlevalue>,control
103,yarn.resourcemanager.nodemanager.minimum.version,yarn.resourcemanager.nodemanager.maximum.version,yarn.resourcemanager.nodemanager.minimum.version = <Version> => yarn.resourcemanager.nodemanager.maximum.version >= <Version>,control
104,yarn.webapp.xfs-filter.enabled,yarn.timeline-service.webapp.xfs-filter.xframe-options,yarn.webapp.xfs-filter.enabled = true => yarn.timeline-service.webapp.xfs-filter.xframe-options != null,control
105,yarn.sharedcache.enabled,yarn.sharedcache.root-dir,yarn.sharedcache.enabled = true => yarn.sharedcache.root-dir != null,control
106,yarn.authorization-provider,yarn.resourcemanager.webapp.spnego-principal,yarn.authorization-provider != null => yarn.resourcemanager.webapp.spnego-principal != null,control
107,yarn.nodemanager.webapp.https.address,yarn.http.policy,"yarn.http.policy = ""HTTPS_ONLY"" => yarn.nodemanager.webapp.https.address != null",control
108,yarn.resourcemanager.fs.state-store.uri,yarn.resourcemanager.zk-address,yarn.resourcemanager.fs.state-store.uri != null => yarn.resourcemanager.zk-address != null,control
109,yarn.nodemanager.remote-app-log-dir-suffix,yarn.log-aggregation-enable,yarn.log-aggregation-enable = true => yarn.nodemanager.remote-app-log-dir-suffix = ANY,control
110,yarn.nodemanager.amrmproxy.enabled,yarn.nodemanager.amrmproxy.interceptor-class.pipeline,yarn.nodemanager.amrmproxy.enabled = true => yarn.nodemanager.amrmproxy.interceptor-class.pipeline != null,control
111,yarn.resourcemanager.ha.automatic-failover.embedded,yarn.resourcemanager.ha.enabled,yarn.resourcemanager.ha.automatic-failover.embedded = true => yarn.resourcemanager.ha.enabled = true,control
112,yarn.sharedcache.root-dir,yarn.sharedcache.admin.address,yarn.sharedcache.enabled = true => yarn.sharedcache.root-dir != null,control
113,yarn.resourcemanager.ha.automatic-failover.enabled,yarn.resourcemanager.ha.automatic-failover.embedded,yarn.resourcemanager.ha.automatic-failover.enabled = true => yarn.resourcemanager.ha.automatic-failover.embedded = true,control
114,yarn.resourcemanager.scheduler.monitor.enable,yarn.resourcemanager.scheduler.monitor.policies,yarn.resourcemanager.scheduler.monitor.enable = true => yarn.resourcemanager.scheduler.monitor.policies != null,control
115,yarn.resourcemanager.ha.enabled,yarn.resourcemanager.ha.rm-ids,yarn.resourcemanager.ha.enabled = true => yarn.resourcemanager.ha.rm-ids != null,control
116,yarn.nodemanager.amrmproxy.ha.enable,yarn.nodemanager.amrmproxy.client.thread-count,yarn.nodemanager.amrmproxy.ha.enable = true => yarn.nodemanager.amrmproxy.client.thread-count > 0,control
117,yarn.resourcemanager.recovery.enabled,yarn.resourcemanager.leveldb-state-store.path,yarn.resourcemanager.recovery.enabled = true => yarn.resourcemanager.leveldb-state-store.path != null,control
118,yarn.resourcemanager.reservation-system.plan.follower,yarn.resourcemanager.reservation-system.enable,yarn.resourcemanager.reservation-system.enable = true => yarn.resourcemanager.reservation-system.plan.follower != null,control
119,yarn.nodemanager.node-labels.provider,yarn.nodemanager.node-labels.provider.configured-node-partition,"yarn.nodemanager.node-labels.provider = ""config"" => yarn.nodemanager.node-labels.provider.configured-node-partition != null",control
120,yarn.app.mapreduce.am.resource.cpu-vcores,yarn.nodemanager.resource.cpu-vcores,yarn.app.mapreduce.am.resource.cpu-vcores = X => yarn.nodemanager.resource.cpu-vcores >= X,control
121,yarn.router.rmadmin.interceptor-class.pipeline,yarn.router.webapp.https.address,yarn.router.webapp.https.address = ANY => yarn.router.rmadmin.interceptor-class.pipeline = ANY,control
122,yarn.resourcemanager.fail-fast,yarn.resourcemanager.ha.automatic-failover.enabled,yarn.resourcemanager.ha.automatic-failover.enabled = true => yarn.resourcemanager.fail-fast = true,control
123,yarn.resourcemanager.admin.client.thread-count,yarn.resourcemanager.scheduler.client.thread-count,yarn.resourcemanager.admin.client.thread-count > {{x}} => yarn.resourcemanager.scheduler.client.thread-count > {{x}} * 0.8,control
124,yarn.nodemanager.node-labels.provider.script.opts,yarn.nodemanager.node-labels.provider.script.path,"yarn.nodemanager.node-labels.provider = ""script"" => yarn.nodemanager.node-labels.provider.script.path != null",control
125,yarn.nodemanager.health-checker.script.timeout-ms,yarn.nodemanager.health-checker.script.opts,yarn.nodemanager.health-checker.script.opts != null => yarn.nodemanager.health-checker.script.timeout-ms > 0,control
126,yarn.nodemanager.disk-health-checker.disk-utilization-watermark-low-per-disk-percentage,yarn.nodemanager.disk-health-checker.disk-utilization-watermark-high-per-disk-percentage,yarn.nodemanager.disk-health-checker.disk-utilization-watermark-low-per-disk-percentage < yarn.nodemanager.disk-health-checker.disk-utilization-watermark-high-per-disk-percentage => yarn.nodemanager.disk-health-checker.disk-utilization-watermark-high-per-disk-percentage > yarn.nodemanager.disk-health-checker.disk-utilization-watermark-low-per-disk-percentage,control
127,yarn.nodemanager.bind-host,yarn.nodemanager.address,yarn.nodemanager.bind-host != null => yarn.nodemanager.address = ${yarn.nodemanager.hostname}:0,control
128,yarn.resourcemanager.recovery.enabled,yarn.client.failover-proxy-provider,yarn.resourcemanager.recovery.enabled = true => yarn.client.failover-proxy-provider != null,control
129,yarn.resourcemanager.ha.enabled,yarn.resourcemanager.ha.id,yarn.resourcemanager.ha.enabled = true => yarn.resourcemanager.ha.id != null,control
130,yarn.resourcemanager.ha.enabled,yarn.resourcemanager.ha.failover-controller.active-standby-elector.zk.retries,yarn.resourcemanager.ha.enabled = true => yarn.resourcemanager.ha.failover-controller.active-standby-elector.zk.retries != null,control
131,yarn.nodemanager.amrmproxy.ha.enable,yarn.nodemanager.amrmproxy.address,yarn.nodemanager.amrmproxy.ha.enable = true => yarn.nodemanager.amrmproxy.address != null,control
132,yarn.http.policy,yarn.resourcemanager.webapp.https.address,"yarn.http.policy = ""HTTPS_ONLY"" => yarn.resourcemanager.webapp.https.address != ""ANY""",control
133,yarn.resourcemanager.zk-delegation-token-node.split-index,yarn.resourcemanager.ha.enabled,yarn.resourcemanager.ha.enabled = true => yarn.resourcemanager.zk-delegation-token-node.split-index != null,control
134,yarn.router.bind-host,yarn.router.client.thread-count,yarn.router.bind-host in {{public_interface_ips}} => yarn.router.client.thread-count > 10,control
135,yarn.resourcemanager.system-metrics-publisher.enabled,yarn.rm.system-metrics-publisher.emit-container-events,yarn.resourcemanager.system-metrics-publisher.enabled = true => yarn.rm.system-metrics-publisher.emit-container-events = ANY,control
136,yarn.timeline-service.leveldb-state-store.path,yarn.timeline-service.leveldb-timeline-store.path,"yarn.timeline-service.leveldb-state-store.path = ""${hadoop.tmp.dir}/yarn/timeline"" => yarn.timeline-service.leveldb-timeline-store.path = ""${hadoop.tmp.dir}/yarn/timeline""",default
137,yarn.timeline-service.enabled,yarn.timeline-service.bind-host,yarn.timeline-service.enabled = true => yarn.timeline-service.bind-host != null,default
138,yarn.app.mapreduce.am.staging-dir,mapreduce.jobhistory.done-dir,yarn.app.mapreduce.am.staging-dir = ANY => mapreduce.jobhistory.done-dir = ${yarn.app.mapreduce.am.staging-dir}/history/done,default
139,yarn.resourcemanager.connect.max-wait.ms,yarn.nodemanager.resourcemanager.connect.max-wait.ms,yarn.nodemanager.resourcemanager.connect.max-wait.ms = null => yarn.nodemanager.resourcemanager.connect.max-wait.ms = yarn.resourcemanager.connect.max-wait.ms,default
140,yarn.resourcemanager.hostname,yarn.resourcemanager.admin.address,yarn.resourcemanager.hostname = ANY => yarn.resourcemanager.admin.address = ${yarn.resourcemanager.hostname},default
141,yarn.app.mapreduce.client-am.ipc.max-retries,yarn.app.mapreduce.client.max-retries,yarn.app.mapreduce.client.max-retries = ANY => yarn.app.mapreduce.client-am.ipc.max-retries = ANY,default
