id,Parameter1,Parameter2,bnf,type
14,dfs.encrypt.data.transfer.cipher.key.bitlength,dfs.encrypt.data.transfer.algorithm,"dfs.encrypt.data.transfer.cipher.key.bitlength in {128, 192, 256} => dfs.encrypt.data.transfer.algorithm != null",behavior
15,dfs.datanode.directoryscan.threads,dfs.blockreport.intervalMsec,dfs.datanode.directoryscan.threads > 1 => dfs.blockreport.intervalMsec < 21600000,behavior
16,dfs.client.context,dfs.client.use.datanode.hostname,dfs.client.context = ANY => dfs.client.use.datanode.hostname = ANY,behavior
17,dfs.user.home.dir.prefix,hadoop.http.staticuser.user,dfs.user.home.dir.prefix != null => hadoop.http.staticuser.user != null,behavior
18,dfs.replication,dfs.blocksize,dfs.replication > 1 => dfs.blocksize in [128MB..256MB],behavior
19,dfs.qjournal.queued-edits.limit.mb,dfs.journalnode.edit-cache-size.bytes,dfs.qjournal.queued-edits.limit.mb > 100 => dfs.journalnode.edit-cache-size.bytes > dfs.qjournal.queued-edits.limit.mb * 1048576,behavior
20,dfs.client.failover.connection.retries,dfs.client.failover.sleep.base.millis,dfs.client.failover.connection.retries > 0 => dfs.client.failover.sleep.base.millis > 0,behavior
21,dfs.datanode.sync.behind.writes,dfs.datanode.max.transfer.threads,dfs.datanode.sync.behind.writes = true => dfs.datanode.max.transfer.threads > 4096,behavior
22,dfs.namenode.max.op.size,dfs.namenode.handler.count,dfs.namenode.max.op.size > default => dfs.namenode.handler.count > default,behavior
23,dfs.client.https.keystore.resource,dfs.client.https.keystore.type,dfs.client.https.keystore.resource != null => dfs.client.https.keystore.type = ANY,behavior
24,dfs.qjournal.get-journal-state.timeout.ms,ipc.client.connect.timeout,dfs.qjournal.get-journal-state.timeout.ms > 60000 => ipc.client.connect.timeout < dfs.qjournal.get-journal-state.timeout.ms,behavior
25,dfs.webhdfs.oauth2.enabled,dfs.webhdfs.oauth2.client.secret,dfs.webhdfs.oauth2.enabled = true => dfs.webhdfs.oauth2.client.secret != null,behavior
26,dfs.encrypt.data.transfer.algorithm,dfs.encrypt.data.transfer.cipher.suites,dfs.encrypt.data.transfer.algorithm != null => dfs.encrypt.data.transfer.cipher.suites != null,behavior
27,dfs.journalnode.keytab.file,dfs.datanode.keytab.file,dfs.journalnode.keytab.file != null => dfs.datanode.keytab.file != null,behavior
28,dfs.datanode.fsdataset.volume.choosing.policy,dfs.datanode.available-space-volume-choosing-policy.balanced-space-threshold,dfs.datanode.fsdataset.volume.choosing.policy = 'available-space' => dfs.datanode.available-space-volume-choosing-policy.balanced-space-threshold > 0,behavior
29,dfs.namenode.startup.delay.block.deletion.sec,dfs.replication,dfs.namenode.startup.delay.block.deletion.sec > 0 => dfs.replication > 1,behavior
30,dfs.qjournal.write-txns.timeout.ms,dfs.client.retry.max.attempts,dfs.qjournal.write-txns.timeout.ms < 5000 => dfs.client.retry.max.attempts > 3,behavior
31,dfs.datanode.drop.cache.behind.writes,dfs.datanode.sync.behind.writes,dfs.datanode.drop.cache.behind.writes = true => dfs.datanode.sync.behind.writes = true,behavior
32,dfs.checksum.type,dfs.client.read.shortcircuit.skip.checksum,"dfs.checksum.type = ANY => dfs.client.read.shortcircuit.skip.checksum in {{true, false}}",behavior
33,dfs.image.transfer.chunksize,dfs.datanode.max.transfer.threads,dfs.image.transfer.chunksize > default => dfs.datanode.max.transfer.threads > default,behavior
34,dfs.block.scanner.volume.bytes.per.second,dfs.datanode.directoryscan.interval,dfs.block.scanner.volume.bytes.per.second > 0 => dfs.datanode.directoryscan.interval > 0,behavior
35,dfs.client.retry.window.base,dfs.client.retry.max.attempts,dfs.client.retry.window.base > 0 => dfs.client.retry.max.attempts > 0,behavior
36,dfs.journalnode.kerberos.internal.spnego.principal,hadoop.http.authentication.signature.secret,dfs.journalnode.kerberos.internal.spnego.principal != null => hadoop.http.authentication.signature.secret != null,behavior
37,dfs.namenode.maintenance.replication.min,dfs.replication,dfs.namenode.maintenance.replication.min > 1 => dfs.replication > dfs.namenode.maintenance.replication.min,behavior
38,dfs.http.client.failover.sleep.base.millis,dfs.http.client.failover.sleep.max.millis,dfs.http.client.failover.sleep.base.millis > 0 => dfs.http.client.failover.sleep.max.millis > dfs.http.client.failover.sleep.base.millis,behavior
39,dfs.datanode.du.reserved.pct,dfs.datanode.du.reserved,dfs.datanode.du.reserved.pct > 0 => dfs.datanode.du.reserved > 0,behavior
40,dfs.client.failover.connection.retries,dfs.client.failover.sleep.base.millis,dfs.client.failover.sleep.base.millis > 0 => dfs.client.failover.connection.retries = dfs.client.failover.connection.retries + (dfs.client.failover.sleep.base.millis * 2),behavior
41,dfs.balancer.moverThreads,dfs.datanode.balance.bandwidthPerSec,dfs.balancer.moverThreads > 1 => dfs.datanode.balance.bandwidthPerSec > 10485760,behavior
42,dfs.data.transfer.client.tcpnodelay,dfs.data.transfer.socket.send.buffer.size,dfs.data.transfer.client.tcpnodelay = true => dfs.data.transfer.socket.send.buffer.size > 0,behavior
43,dfs.bytes-per-checksum,dfs.client.read.shortcircuit,dfs.bytes-per-checksum > 0 => dfs.client.read.shortcircuit = true,behavior
44,dfs.secondary.namenode.keytab.file,hadoop.security.auth_to_local,dfs.secondary.namenode.keytab.file != null => hadoop.security.auth_to_local != null,behavior
45,dfs.datanode.lifeline.interval.seconds,dfs.namenode.heartbeat.recheck-interval,dfs.datanode.lifeline.interval.seconds < dfs.namenode.heartbeat.recheck-interval => dfs.namenode.heartbeat.recheck-interval > dfs.datanode.lifeline.interval.seconds,behavior
46,dfs.namenode.block-placement-policy.default.prefer-local-node,dfs.datanode.data.dir,dfs.namenode.block-placement-policy.default.prefer-local-node = true => dfs.datanode.data.dir != null,behavior
47,dfs.namenode.edit.log.autoroll.multiplier.threshold,dfs.namenode.checkpoint.txns,dfs.namenode.edit.log.autoroll.multiplier.threshold = 2.0 => dfs.namenode.checkpoint.txns = <Expression>,behavior
48,dfs.namenode.kerberos.principal.pattern,dfs.namenode.keytab.file,dfs.namenode.kerberos.principal.pattern != null => dfs.namenode.keytab.file != null,behavior
49,dfs.namenode.max.objects,dfs.namenode.name.dir,dfs.namenode.max.objects > default => dfs.namenode.name.dir != null,behavior
50,dfs.namenode.keytab.file,hadoop.security.authentication,"dfs.namenode.keytab.file != null => hadoop.security.authentication = ""kerberos""",behavior
51,dfs.namenode.edits.dir.required,dfs.namenode.edits.dir,dfs.namenode.edits.dir.required = true => dfs.namenode.edits.dir != null,behavior
52,dfs.namenode.hosts.provider.classname,dfs.ha.namenodes.[nameservice ID],dfs.namenode.hosts.provider.classname != default => dfs.ha.namenodes.[nameservice ID] != null,behavior
53,dfs.client.block.write.retries,dfs.client.block.write.replace-datanode-on-failure.enable,dfs.client.block.write.replace-datanode-on-failure.enable = true => dfs.client.block.write.retries > 0,control
54,dfs.client.retry.policy.enabled,dfs.http.client.retry.policy.spec,dfs.client.retry.policy.enabled = true => dfs.http.client.retry.policy.spec != null,control
55,dfs.image.compress,dfs.image.compress.buffer.size,dfs.image.compress = true => dfs.image.compress.buffer.size > 0,control
56,dfs.datanode.directoryscan.interval,dfs.blockreport.intervalMsec,dfs.datanode.directoryscan.interval > 0 => dfs.blockreport.intervalMsec > dfs.datanode.directoryscan.interval,control
57,dfs.client.write.byte-array-manager.count-limit,dfs.client.write.byte-array-manager.count-threshold,dfs.client.write.byte-array-manager.count-limit > 0 => dfs.client.write.byte-array-manager.count-threshold > 0,control
58,dfs.namenode.replication.max-streams,dfs.namenode.replication.max-streams-hard-limit,dfs.namenode.replication.max-streams > 0 => dfs.namenode.replication.max-streams-hard-limit > dfs.namenode.replication.max-streams,control
59,dfs.namenode.replication.pending.timeout-sec,dfs.heartbeat.interval,dfs.heartbeat.interval < dfs.namenode.replication.pending.timeout-sec => dfs.namenode.replication.pending.timeout-sec > dfs.heartbeat.interval,control
60,dfs.encrypt.data.transfer,dfs.data.transfer.protection,"dfs.data.transfer.protection != ""null"" => dfs.encrypt.data.transfer = ""true""",control
61,dfs.client.domain.socket.data.traffic,dfs.client.use.legacy.blockreader.local,dfs.client.use.legacy.blockreader.local = false => dfs.client.domain.socket.data.traffic = true,control
62,dfs.balancer.block-move.timeout,dfs.balancer.max-no-move-interval,dfs.balancer.max-no-move-interval > 0 => dfs.balancer.block-move.timeout = ANY,control
63,dfs.qjournal.get-journal-state.timeout.ms,ipc.server.read.threadpool.size,dfs.qjournal.get-journal-state.timeout.ms < 30000 => ipc.server.read.threadpool.size > 10,control
64,dfs.namenode.fslock.fair,dfs.namenode.handler.count,dfs.namenode.fslock.fair = true => dfs.namenode.handler.count in {{32..128}},control
65,dfs.namenode.write.stale.datanode.ratio,dfs.namenode.avoid.write.stale.datanode,dfs.namenode.write.stale.datanode.ratio > 0.5f => dfs.namenode.avoid.write.stale.datanode is valid and non-null,control
66,dfs.journalnode.rpc-bind-host,dfs.journalnode.rpc-address,dfs.journalnode.rpc-bind-host = ANY => dfs.journalnode.rpc-address = ANY,control
67,dfs.namenode.checkpoint.edits.dir,dfs.namenode.max.extra.edits.segments.retained,dfs.namenode.max.extra.edits.segments.retained = ANY => dfs.namenode.checkpoint.edits.dir = ANY,control
68,dfs.client.failover.connection.retries.on.timeouts,dfs.client.failover.sleep.base.millis,dfs.client.failover.sleep.base.millis > 0 => dfs.client.failover.connection.retries.on.timeouts = ANY,control
69,dfs.client.mmap.cache.timeout.ms,dfs.datanode.mmap.cache.timeout.ms,dfs.client.mmap.cache.timeout.ms = X => dfs.datanode.mmap.cache.timeout.ms = X,control
70,dfs.http.policy,dfs.datanode.http.address,"dfs.http.policy = ""HTTP_ONLY"" => dfs.datanode.http.address != ""null""",control
71,dfs.permissions.enabled,dfs.block.access.token.enable,dfs.permissions.enabled = true => dfs.block.access.token.enable = ANY,control
72,dfs.ha.automatic-failover.enabled,dfs.ha.standby.checkpoints,dfs.ha.automatic-failover.enabled = true => dfs.ha.standby.checkpoints = true,control
73,dfs.encrypt.data.transfer.cipher.key.bitlength,dfs.data.transfer.protection,"dfs.data.transfer.protection in {""authentication"", ""integrity"", ""privacy""} => dfs.encrypt.data.transfer.cipher.key.bitlength in {{128, 192, 256}}",control
74,dfs.datanode.kerberos.principal,dfs.encrypt.data.transfer,dfs.encrypt.data.transfer = true => dfs.datanode.kerberos.principal != null,control
75,dfs.namenode.safemode.replication.min,dfs.namenode.safemode.threshold-pct,dfs.namenode.safemode.threshold-pct = ANY => dfs.namenode.safemode.replication.min = ANY,control
76,dfs.namenode.top.enabled,dfs.namenode.top.windows.minutes,dfs.namenode.top.enabled = true => dfs.namenode.top.windows.minutes != null,control
77,dfs.web.authentication.kerberos.principal,dfs.web.authentication.kerberos.keytab,dfs.web.authentication.kerberos.principal != null => dfs.web.authentication.kerberos.keytab != null,control
78,dfs.client.cache.readahead,dfs.blocksize,dfs.blocksize > [default.MIN_value] => dfs.client.cache.readahead in {{64..128}},control
79,dfs.balancer.block-move.timeout,dfs.balancer.dispatcherThreads,dfs.balancer.dispatcherThreads > 0 => dfs.balancer.block-move.timeout = ANY,control
80,dfs.client.retry.max.attempts,dfs.client.retry.policy.spec,dfs.client.retry.policy.spec != null => dfs.client.retry.max.attempts = ANY,control
81,dfs.namenode.path.based.cache.block.map.allocation.percent,dfs.namenode.path.based.cache.refresh.interval.ms,dfs.namenode.path.based.cache.block.map.allocation.percent > 0 => dfs.namenode.path.based.cache.refresh.interval.ms > 0,control
82,dfs.datanode.plugins,dfs.datanode.data.dir,dfs.datanode.plugins != null => dfs.datanode.data.dir != null,control
83,dfs.http.port,dfs.namenode.http-address,dfs.http.port != dfs.namenode.http-address.port,control
84,dfs.client.write.exclude.nodes.cache.expiry.interval.millis,dfs.client.write.exclude.nodes.cache.enable,dfs.client.write.exclude.nodes.cache.expiry.interval.millis > 0 => dfs.client.write.exclude.nodes.cache.enable = true,control
85,dfs.hosts,dfs.namenode.handler.count,"<Dependency> ::= <Variable> in {{host1, host2, ...}} => <ConstraintItem> > 30",control
86,dfs.data.transfer.saslproperties.resolver.class,hadoop.security.authentication,"dfs.data.transfer.saslproperties.resolver.class != null => hadoop.security.authentication in {{""kerberos"", ""simple""}}",control
87,dfs.journalnode.kerberos.principal,hadoop.security.authentication,dfs.journalnode.kerberos.principal != null => hadoop.security.authentication = 'kerberos',control
88,dfs.ha.fencing.ssh.private-key-files,dfs.ha.fencing.methods,"dfs.ha.fencing.methods = ""ssh"" => dfs.ha.fencing.ssh.private-key-files != null",control
89,dfs.webhdfs.oauth2.client.id,dfs.webhdfs.oauth2.enabled,dfs.webhdfs.oauth2.enabled = true => dfs.webhdfs.oauth2.client.id != null,control
90,dfs.client.read.short.circuit.replica.stale.threshold.ms,dfs.namenode.avoid.read.stale.datanode,dfs.namenode.avoid.read.stale.datanode = true => dfs.client.read.short.circuit.replica.stale.threshold.ms < dfs.namenode.stale.datanode.interval,control
91,dfs.datanode.block-pinning.enabled,dfs.datanode.du.reserved,dfs.datanode.block-pinning.enabled = true => dfs.datanode.du.reserved < (total_system_memory - dfs.datanode.max.locked.memory),control
92,dfs.ha.automatic-failover.enabled,dfs.client.failover.proxy.provider,dfs.ha.automatic-failover.enabled = true => dfs.client.failover.proxy.provider != null,control
93,dfs.ha.automatic-failover.enabled,dfs.ha.zkfc.port,dfs.ha.automatic-failover.enabled = true => dfs.ha.zkfc.port != null,control
94,dfs.client.read.shortcircuit.buffer.size,dfs.domain.socket.path,dfs.domain.socket.path != null => dfs.client.read.shortcircuit.buffer.size > 0,control
95,dfs.storage.policy.enabled,dfs.replication,dfs.storage.policy.enabled = true => dfs.replication > 0,control
96,dfs.ha.namenodes.EXAMPLENAMESERVICE,dfs.ha.namenode.id,dfs.ha.namenode.id = ANY => dfs.ha.namenodes.EXAMPLENAMESERVICE != null,control
97,dfs.namenode.resource.checked.volumes,dfs.namenode.resource.check.interval,dfs.namenode.resource.checked.volumes > 0 => dfs.namenode.resource.check.interval > 0,control
98,dfs.namenode.http-address,dfs.namenode.https-address,"dfs.http.policy = ""HTTPS_ONLY"" => dfs.namenode.http-address = null",control
99,dfs.permissions.enabled,dfs.permissions.superusergroup,dfs.permissions.enabled = true => dfs.permissions.superusergroup != null,control
100,dfs.datanode.directoryscan.threads,dfs.datanode.directoryscan.throttle.limit.ms.per.sec,dfs.datanode.directoryscan.threads > default => dfs.datanode.directoryscan.throttle.limit.ms.per.sec > default,control
101,dfs.namenode.decommission.interval,dfs.namenode.heartbeat.recheck-interval,dfs.namenode.decommission.interval > 0 => dfs.namenode.heartbeat.recheck-interval > 0,control
102,dfs.client.cache.drop.behind.reads,dfs.client.cache.total.size,dfs.client.cache.drop.behind.reads = ANY => dfs.client.cache.total.size > 0,control
103,dfs.journalnode.rpc-bind-host,dfs.journalnode.http-bind-host,dfs.journalnode.rpc-bind-host = ANY => dfs.journalnode.http-bind-host = ANY,control
104,dfs.journalnode.edits.dir,dfs.journalnode.kerberos.internal.spnego.principal,dfs.journalnode.edits.dir != null => dfs.journalnode.kerberos.internal.spnego.principal != null,control
105,dfs.use.dfs.network.topology,dfs.namenode.reject-unresolved-dn-topology-mapping,dfs.use.dfs.network.topology = true => dfs.namenode.reject-unresolved-dn-topology-mapping = true,control
106,dfs.client.replica.accessor.builder.classes,dfs.client.replica.accessor.builder.threads,"dfs.client.replica.accessor.builder.classes in {{org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.RandomAccessReplicaAccessorBuilder, org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.SequentialReplicaAccessorBuilder}} => dfs.client.replica.accessor.builder.threads > 1",control
107,dfs.namenode.stale.datanode.interval,dfs.heartbeat.interval,dfs.namenode.stale.datanode.interval > 0 => dfs.heartbeat.interval < dfs.namenode.stale.datanode.interval,control
108,dfs.nameservices,dfs.ha.standby.checkpoints,dfs.nameservices != null => dfs.ha.standby.checkpoints = ANY,control
109,dfs.client.max.block.acquire.failures,dfs.client.block.acquire.retries,dfs.client.max.block.acquire.failures > 0 => dfs.client.block.acquire.retries > 3,control
110,dfs.client.block.write.retries,dfs.client.block.write.replace-datanode-on-failure.best-effort,dfs.client.block.write.replace-datanode-on-failure.best-effort = true => dfs.client.block.write.retries > 0,control
111,dfs.client.failover.proxy.provider,dfs.ha.namenodes.[nameservice ID],dfs.client.failover.proxy.provider != null => dfs.ha.namenodes.[nameservice ID] != null,control
112,dfs.namenode.replication.pending.timeout-sec,dfs.namenode.replication.interval,dfs.namenode.replication.interval < dfs.namenode.replication.pending.timeout-sec => dfs.namenode.replication.pending.timeout-sec > dfs.namenode.replication.interval,control
113,dfs.client.block.write.retries,dfs.client.block.write.replace-datanode-on-failure.policy,dfs.client.block.write.replace-datanode-on-failure.policy = DEFAULT => dfs.client.block.write.retries > 0,control
114,dfs.balancer.keytab.enabled,dfs.balancer.kerberos.principal,dfs.balancer.keytab.enabled = true => dfs.balancer.kerberos.principal != null,control
115,dfs.namenode.xattrs.enabled,dfs.namenode.fs-limits.max-xattr-size,dfs.namenode.xattrs.enabled = true => dfs.namenode.fs-limits.max-xattr-size != null,control
116,dfs.datanode.sync.behind.writes,dfs.datanode.sync.behind.writes.in.background,dfs.datanode.sync.behind.writes = true => dfs.datanode.sync.behind.writes.in.background is valid and non-null,control
117,dfs.webhdfs.enabled,dfs.client.https.keystore.resource,dfs.client.https.keystore.resource = null => dfs.webhdfs.enabled = false,control
118,dfs.http.policy,dfs.datanode.https.address,"dfs.http.policy = ""HTTPS_ONLY"" => dfs.datanode.https.address != ""null""",control
119,dfs.ha.automatic-failover.enabled,dfs.namenode.rpc-address,dfs.ha.automatic-failover.enabled = true => dfs.namenode.rpc-address != null,control
120,dfs.datanode.address,dfs.datanode.use.datanode.hostname,dfs.datanode.use.datanode.hostname = true => dfs.datanode.address != null,control
121,dfs.namenode.edits.dir.minimum,dfs.namenode.edits.dir,dfs.namenode.edits.dir != null => dfs.namenode.edits.dir.minimum = ANY,control
122,dfs.namenode.edits.dir.minimum,dfs.namenode.edits.dir.required,dfs.namenode.edits.dir.required = true => dfs.namenode.edits.dir.minimum = ANY,control
123,dfs.client.write.max-packets-in-flight,dfs.client.block.write.retries,dfs.client.block.write.retries > 0 => dfs.client.write.max-packets-in-flight = ANY,control
124,dfs.image.transfer.bandwidthPerSec,dfs.namenode.checkpoint.txns,dfs.image.transfer.bandwidthPerSec > 0 => dfs.namenode.checkpoint.txns > 0,control
125,dfs.stream-buffer-size,dfs.datanode.max.transfer.threads,dfs.stream-buffer-size > 131072 => dfs.datanode.max.transfer.threads > 4096,control
126,dfs.namenode.secondary.https-address,dfs.http.policy,dfs.http.policy = HTTPS_ONLY => dfs.namenode.secondary.https-address != null,control
127,dfs.permissions.enabled,dfs.namenode.acls.enabled,dfs.permissions.enabled = true => dfs.namenode.acls.enabled = ANY,control
128,dfs.namenode.lifeline.rpc-address,dfs.namenode.lifeline.handler.ratio,dfs.namenode.lifeline.rpc-address != null => dfs.namenode.lifeline.handler.ratio != null,control
129,dfs.namenode.http-address,dfs.http.policy,"dfs.http.policy = ""HTTPS_ONLY"" => dfs.namenode.http-address = null",control
130,dfs.namenode.path.based.cache.block.map.allocation.percent,dfs.namenode.path.based.cache.retry.interval.ms,dfs.namenode.path.based.cache.block.map.allocation.percent > 0 => dfs.namenode.path.based.cache.retry.interval.ms > 0,control
131,dfs.https.port,dfs.http.policy,"dfs.http.policy = ""HTTPS_ONLY"" => dfs.https.port != null",control
132,dfs.webhdfs.oauth2.client.id,dfs.webhdfs.oauth2.refresh.url,dfs.webhdfs.oauth2.refresh.url != null => dfs.webhdfs.oauth2.client.id != null,control
133,dfs.namenode.checkpoint.edits.dir,dfs.namenode.checkpoint.max-retries,dfs.namenode.checkpoint.max-retries = ANY => dfs.namenode.checkpoint.edits.dir = ANY,control
134,dfs.ha.namenodes.EXAMPLENAMESERVICE,dfs.namenode.http-address.EXAMPLENAMESERVICE.[namenode_id],"dfs.ha.namenodes.EXAMPLENAMESERVICE = {{ namenode1,namenode2 }} => dfs.namenode.http-address.EXAMPLENAMESERVICE.namenode1 = ANY && dfs.namenode.http-address.EXAMPLENAMESERVICE.namenode2 = ANY",control
135,dfs.namenode.xattrs.enabled,dfs.namenode.fs-limits.max-xattr-size,dfs.namenode.xattrs.enabled = true => dfs.namenode.fs-limits.max-xattr-size > 0,control
136,dfs.namenode.checkpoint.dir,dfs.namenode.checkpoint.period,dfs.namenode.checkpoint.dir != null => dfs.namenode.checkpoint.period > 0,control
137,dfs.client.read.shortcircuit,dfs.domain.socket.path,dfs.client.read.shortcircuit = true => dfs.domain.socket.path != null,control
138,dfs.client.failover.connection.retries.on.timeouts,dfs.client.failover.sleep.max.millis,dfs.client.failover.sleep.max.millis > 0 => dfs.client.failover.connection.retries.on.timeouts = ANY,control
139,dfs.http.policy,dfs.https.server.keystore.resource,"dfs.http.policy = ""HTTPS_ONLY"" => dfs.https.server.keystore.resource != ""null""",control
140,dfs.permissions.enabled,dfs.permissions.superusergroup,dfs.permissions.enabled = true => dfs.permissions.superusergroup != null,control
141,dfs.namenode.checkpoint.dir,dfs.namenode.checkpoint.txns,dfs.namenode.checkpoint.dir != null => dfs.namenode.checkpoint.txns > 0,control
142,dfs.blockreport.split.threshold,dfs.heartbeat.interval,dfs.blockreport.split.threshold > 1000 => dfs.heartbeat.interval < 5,control
143,dfs.encrypt.data.transfer.cipher.key.bitlength,dfs.encrypt.data.transfer,"dfs.encrypt.data.transfer = true => dfs.encrypt.data.transfer.cipher.key.bitlength in {{128, 192, 256}}",control
144,dfs.datanode.address,dfs.client.use.datanode.hostname,dfs.client.use.datanode.hostname = true => dfs.datanode.address != null,control
145,dfs.journalnode.rpc-bind-host,dfs.journalnode.https-bind-host,dfs.journalnode.rpc-bind-host = ANY => dfs.journalnode.https-bind-host = ANY,control
146,dfs.client.slow.io.warning.threshold.ms,dfs.client.slow.io.log.enabled,dfs.client.slow.io.warning.threshold.ms > 0 => dfs.client.slow.io.log.enabled = true,control
147,dfs.datanode.use.datanode.hostname,dfs.datanode.hostname,dfs.datanode.hostname != null => dfs.datanode.use.datanode.hostname = true,control
148,dfs.webhdfs.rest-csrf.enabled,dfs.webhdfs.rest-csrf.methods-to-ignore,dfs.webhdfs.rest-csrf.enabled = true => dfs.webhdfs.rest-csrf.methods-to-ignore != null,control
149,dfs.webhdfs.use.ipc.callq,dfs.webhdfs.ipc.server.handler.count,dfs.webhdfs.use.ipc.callq = true => dfs.webhdfs.ipc.server.handler.count > 1,control
150,dfs.journalnode.keytab.file,dfs.journalnode.kerberos.internal.spnego.principal,dfs.journalnode.keytab.file != null => dfs.journalnode.kerberos.internal.spnego.principal != null,control
151,dfs.client.hedged.read.threadpool.size,dfs.client.hedged.read.pool.size,dfs.client.hedged.read.threadpool.size = X => dfs.client.hedged.read.pool.size = X,control
152,dfs.client.failover.random.order,dfs.client.failover.connection.timeout,dfs.client.failover.random.order = true => dfs.client.failover.connection.timeout > 30000,control
153,dfs.http.policy,dfs.web.authentication.kerberos.principal,"dfs.http.policy = ""HTTPS_ONLY"" => dfs.web.authentication.kerberos.principal != ""null""",control
154,dfs.namenode.checkpoint.max-retries,dfs.namenode.checkpoint.check.period,dfs.namenode.checkpoint.max-retries > 0 => dfs.namenode.checkpoint.check.period > 0,control
155,dfs.client.domain.socket.data.traffic,dfs.domain.socket.path,dfs.domain.socket.path != null => dfs.client.domain.socket.data.traffic = true,control
156,dfs.http.policy,dfs.client.https.need-auth,"dfs.http.policy = ""HTTPS_ONLY"" => dfs.client.https.need-auth = ""true""",control
157,dfs.namenode.xattrs.enabled,dfs.namenode.fs-limits.max-xattrs-per-inode,dfs.namenode.xattrs.enabled = true => dfs.namenode.fs-limits.max-xattrs-per-inode != null,control
158,dfs.namenode.edits.asynclogging,dfs.namenode.edits.dir,dfs.namenode.edits.asynclogging = true => dfs.namenode.edits.dir != null,control
159,dfs.namenode.fs-limits.max-xattrs-per-inode,dfs.namenode.fs-limits.max-xattrs,dfs.namenode.fs-limits.max-xattrs-per-inode > 0 => dfs.namenode.fs-limits.max-xattrs > dfs.namenode.fs-limits.max-xattrs-per-inode,control
160,dfs.web.authentication.kerberos.keytab,dfs.client.https.need-auth,dfs.client.https.need-auth = true => dfs.web.authentication.kerberos.keytab != null,control
161,dfs.namenode.http-bind-host,dfs.http.policy,"dfs.http.policy = ""HTTPS_ONLY"" => dfs.namenode.http-bind-host = null",control
162,dfs.namenode.xattrs.enabled,dfs.namenode.fs-limits.max-xattrs-per-inode,dfs.namenode.xattrs.enabled = true => dfs.namenode.fs-limits.max-xattrs-per-inode > 0,control
163,dfs.namenode.top.window.num.buckets,dfs.namenode.top.enabled,dfs.namenode.top.enabled = true => dfs.namenode.top.window.num.buckets != null,control
164,dfs.web.authentication.kerberos.keytab,hadoop.security.authentication,dfs.web.authentication.kerberos.keytab != null => hadoop.security.authentication = 'kerberos',control
165,dfs.https.port,dfs.http.port,dfs.https.port != null => dfs.http.port != null,control
166,dfs.datanode.block-pinning.enabled,dfs.datanode.max.locked.memory,dfs.datanode.block-pinning.enabled = true => dfs.datanode.max.locked.memory > 0,control
167,dfs.http.policy,dfs.encrypt.data.transfer,"dfs.http.policy = ""HTTPS_ONLY"" => dfs.encrypt.data.transfer = ""true""",control
