id,Parameter1,Parameter2,bnf,type
20,mapreduce.shuffle.ssl.enabled,mapreduce.shuffle.ssl.file.buffer.size,mapreduce.shuffle.ssl.enabled = true => mapreduce.shuffle.ssl.file.buffer.size != null,control
21,mapreduce.job.am.node-label-expression,yarn.scheduler.capacity.root.queues,"<Dependency> ::= <Variable> in {{queue1, queue2}} => <ConstraintItem> in {{label1, label2}}",control
22,mapreduce.output.fileoutputformat.compress,mapreduce.output.fileoutputformat.compress.type,mapreduce.output.fileoutputformat.compress = true => mapreduce.output.fileoutputformat.compress.type != null,control
23,mapreduce.jobhistory.recovery.store.fs.uri,mapreduce.jobhistory.recovery.enable,mapreduce.jobhistory.recovery.enable = true => mapreduce.jobhistory.recovery.store.fs.uri != null,control
24,mapreduce.jobtracker.staging.root.dir,mapreduce.jobtracker.address,mapreduce.jobtracker.address != null => mapreduce.jobtracker.staging.root.dir = ANY,control
25,mapreduce.map.cpu.vcores,mapreduce.map.memory.mb,mapreduce.map.cpu.vcores > 1 => mapreduce.map.memory.mb > 1024,control
26,mapreduce.job.reduces,mapreduce.job.reduce.slowstart.completedmaps,mapreduce.job.reduce.slowstart.completedmaps < 100 => mapreduce.job.reduces = 0,control
27,mapreduce.job.speculative.retry-after-speculate,mapreduce.map.speculative,mapreduce.map.speculative = true => mapreduce.job.speculative.retry-after-speculate = ANY,control
28,mapreduce.job.ubertask.enable,mapreduce.job.ubertask.maxreduces,mapreduce.job.ubertask.enable = true => mapreduce.job.ubertask.maxreduces > 0,control
29,mapreduce.jobtracker.system.dir,mapreduce.jobtracker.address,mapreduce.jobtracker.address != null => mapreduce.jobtracker.system.dir = ANY,control
30,mapreduce.reduce.shuffle.input.buffer.percent,mapreduce.reduce.shuffle.memory.limit.percent,mapreduce.reduce.shuffle.input.buffer.percent > 0.7 => mapreduce.reduce.shuffle.memory.limit.percent > 0.25,control
31,mapreduce.reduce.speculative,mapreduce.job.speculative.speculative-cap-running-tasks,mapreduce.reduce.speculative = true => mapreduce.job.speculative.speculative-cap-running-tasks != null,control
32,mapreduce.job.cache.limit.max-resources,mapreduce.job.cache.limit,mapreduce.job.cache.limit.max-resources > 0 => mapreduce.job.cache.limit > 0,control
33,mapreduce.job.maps,mapreduce.input.fileinputformat.split.minsize,mapreduce.job.maps > 1 => mapreduce.input.fileinputformat.split.minsize < [default.MIN_value .. default.MAX_value],control
34,mapreduce.framework.name,mapreduce.local.clientfactory.class.name,"mapreduce.framework.name = ""local"" => mapreduce.local.clientfactory.class.name != null",control
35,mapreduce.application.classpath,mapreduce.job.classloader,mapreduce.application.classpath != null => mapreduce.job.classloader = true,control
36,mapreduce.reduce.shuffle.read.timeout,mapreduce.task.timeout,mapreduce.task.timeout > 0 => mapreduce.reduce.shuffle.read.timeout < mapreduce.task.timeout,control
37,mapreduce.task.profile,mapreduce.task.profile.reduces,mapreduce.task.profile = true => mapreduce.task.profile.reduces in {0..2},control
38,mapreduce.input.lineinputformat.linespermap,mapreduce.input.fileinputformat.split.minsize,mapreduce.input.lineinputformat.linespermap > 1 => mapreduce.input.fileinputformat.split.minsize < (mapreduce.input.lineinputformat.linespermap * avg_line_size),control
39,mapreduce.reduce.shuffle.fetch.retry.enabled,mapreduce.reduce.shuffle.fetch.retry.timeout-ms,mapreduce.reduce.shuffle.fetch.retry.enabled = true => mapreduce.reduce.shuffle.fetch.retry.timeout-ms != null,control
40,mapreduce.reduce.shuffle.fetch.retry.enabled,mapreduce.reduce.shuffle.fetch.retry.interval-ms,mapreduce.reduce.shuffle.fetch.retry.enabled = true => mapreduce.reduce.shuffle.fetch.retry.interval-ms != null,control
41,mapreduce.am.max-attempts,mapreduce.reduce.maxattempts,mapreduce.am.max-attempts > 1 => mapreduce.reduce.maxattempts = mapreduce.am.max-attempts,control
42,mapreduce.jobhistory.recovery.enable,mapreduce.jobhistory.address,mapreduce.jobhistory.recovery.enable = true => mapreduce.jobhistory.address != null,control
43,mapreduce.map.log.level,mapreduce.task.io.sort.mb,"mapreduce.map.log.level in {{""DEBUG"", ""TRACE""}} => mapreduce.task.io.sort.mb > 100",control
44,mapreduce.input.lineinputformat.linespermap,mapreduce.job.maps,mapreduce.input.lineinputformat.linespermap > 1 => mapreduce.job.maps = (total_lines / mapreduce.input.lineinputformat.linespermap),control
45,mapreduce.task.exit.timeout.check-interval-ms,mapreduce.task.timeout,mapreduce.task.timeout > 0 => mapreduce.task.exit.timeout.check-interval-ms < mapreduce.task.timeout,control
46,mapreduce.job.speculative.retry-after-no-speculate,mapreduce.map.speculative,mapreduce.map.speculative = true => mapreduce.job.speculative.retry-after-no-speculate = ANY,control
47,mapreduce.task.profile.params,mapreduce.task.profile.reduce.params,mapreduce.task.profile.params = ANY => mapreduce.task.profile.reduce.params = mapreduce.task.profile.params,default
48,mapreduce.map.output.compress,mapreduce.map.output.compress.codec,mapreduce.map.output.compress = true => mapreduce.map.output.compress.codec != null,default
49,mapreduce.task.profile,mapreduce.task.profile.reduce.params,mapreduce.task.profile = true => mapreduce.task.profile.reduce.params = ANY,default
50,mapreduce.job.node-label-expression,mapreduce.job.am.node-label-expression,mapreduce.job.node-label-expression = null => mapreduce.job.am.node-label-expression = mapreduce.job.node-label-expression,default
51,mapreduce.jobhistory.recovery.enable,mapreduce.jobhistory.recovery.store.class,mapreduce.jobhistory.recovery.enable = true => mapreduce.jobhistory.recovery.store.class != null,default
52,mapreduce.jobtracker.staging.root.dir,yarn.app.mapreduce.am.staging-dir,yarn.app.mapreduce.am.staging-dir = null => mapreduce.jobtracker.staging.root.dir = ANY,default
53,mapreduce.map.maxattempts,mapreduce.am.max-attempts,mapreduce.am.max-attempts = mapreduce.map.maxattempts,default
54,mapreduce.jobhistory.admin.address,mapreduce.jobhistory.address,mapreduce.jobhistory.address = null => mapreduce.jobhistory.admin.address = ANY,default
55,mapreduce.output.fileoutputformat.compress,mapreduce.output.fileoutputformat.compress.codec,mapreduce.output.fileoutputformat.compress = true => mapreduce.output.fileoutputformat.compress.codec = ANY,default
56,mapreduce.jobhistory.recovery.enable,mapreduce.jobhistory.recovery.store.fs.uri,mapreduce.jobhistory.recovery.enable = true => mapreduce.jobhistory.recovery.store.fs.uri != null,default
57,mapreduce.task.profile.params,mapreduce.task.profile.map.params,mapreduce.task.profile.params = ANY => mapreduce.task.profile.map.params = mapreduce.task.profile.params,default
58,mapreduce.map.output.compress.codec,mapreduce.output.fileoutputformat.compress.codec,mapreduce.map.output.compress.codec = ANY => mapreduce.output.fileoutputformat.compress.codec = org.apache.hadoop.io.compress.defaultCodec,default
59,mapreduce.task.profile,mapreduce.task.profile.maps,mapreduce.task.profile = true => mapreduce.task.profile.maps = ANY,default
60,mapreduce.task.merge.progress.records,mapreduce.task.combine.progress.records,mapreduce.task.merge.progress.records = ANY => mapreduce.task.combine.progress.records = mapreduce.task.merge.progress.records,default
61,mapreduce.reduce.skip.proc-count.auto-incr,mapreduce.map.skip.proc-count.auto-incr,mapreduce.map.skip.proc-count.auto-incr = true => mapreduce.reduce.skip.proc-count.auto-incr = true,default
62,mapreduce.jobhistory.intermediate-done-dir,mapreduce.jobhistory.done-dir,mapreduce.jobhistory.done-dir = ANY => mapreduce.jobhistory.intermediate-done-dir = ANY,default
63,mapreduce.job.end-notification.url,mapreduce.job.end-notification.max.attempts,mapreduce.job.end-notification.max.attempts = ANY => mapreduce.job.end-notification.url != null,default
64,mapreduce.job.end-notification.url,mapreduce.job.end-notification.retry.interval,mapreduce.job.end-notification.retry.interval = ANY => mapreduce.job.end-notification.url != null,default
65,mapreduce.task.profile,mapreduce.task.profile.params,mapreduce.task.profile = true => mapreduce.task.profile.params = ANY,default
66,mapreduce.job.end-notification.url,mapreduce.job.end-notification.max.retry.interval,mapreduce.job.end-notification.max.retry.interval = ANY => mapreduce.job.end-notification.url != null,default
67,mapreduce.am.max-attempts,mapreduce.map.maxattempts,mapreduce.am.max-attempts = ANY => mapreduce.map.maxattempts = mapreduce.am.max-attempts,default
68,mapreduce.jobhistory.admin.address,mapreduce.jobhistory.webapp.address,mapreduce.jobhistory.webapp.address = null => mapreduce.jobhistory.admin.address = ANY,default
69,mapreduce.task.profile.map.params,mapreduce.task.profile.params,mapreduce.task.profile.params = null => mapreduce.task.profile.map.params = ANY,default
70,mapreduce.am.max-attempts,mapreduce.reduce.maxattempts,mapreduce.am.max-attempts = ANY => mapreduce.reduce.maxattempts = mapreduce.am.max-attempts,default
71,mapreduce.jobhistory.recovery.enable,mapreduce.jobhistory.recovery.store.leveldb.path,mapreduce.jobhistory.recovery.enable = true => mapreduce.jobhistory.recovery.store.leveldb.path != null,default
72,mapreduce.jobhistory.recovery.store.fs.uri,mapreduce.jobhistory.recovery.store.class,mapreduce.jobhistory.recovery.store.class = ANY => mapreduce.jobhistory.recovery.store.fs.uri = ANY,default
73,mapreduce.output.fileoutputformat.compress,mapreduce.output.fileoutputformat.compress.type,mapreduce.output.fileoutputformat.compress = true => mapreduce.output.fileoutputformat.compress.type = ANY,default
74,mapreduce.map.output.compress,mapreduce.output.fileoutputformat.compress.codec,mapreduce.map.output.compress = true => mapreduce.output.fileoutputformat.compress.codec = org.apache.hadoop.io.compress.defaultCodec,default
75,mapreduce.job.node-label-expression,mapreduce.map.node-label-expression,mapreduce.job.node-label-expression = null => mapreduce.map.node-label-expression = mapreduce.job.node-label-expression,default
76,mapreduce.job.ubertask.enable,mapreduce.job.ubertask.maxmaps,mapreduce.job.ubertask.enable = ANY => mapreduce.job.ubertask.maxmaps = 9,default
77,mapreduce.map.node-label-expression,mapreduce.reduce.node-label-expression,mapreduce.reduce.node-label-expression = mapreduce.map.node-label-expression,value
78,mapreduce.reduce.shuffle.fetch.retry.interval-ms,mapreduce.reduce.shuffle.fetch.retry.timeout-ms,mapreduce.reduce.shuffle.fetch.retry.timeout-ms > mapreduce.reduce.shuffle.fetch.retry.interval-ms => mapreduce.reduce.shuffle.fetch.retry.interval-ms < mapreduce.reduce.shuffle.fetch.retry.timeout-ms,value
79,mapreduce.reduce.shuffle.merge.percent,mapreduce.reduce.input.buffer.percent,mapreduce.reduce.input.buffer.percent > 0 => mapreduce.reduce.shuffle.merge.percent > 0,value
80,mapreduce.job.ubertask.maxreduces,mapreduce.job.ubertask.maxbytes,mapreduce.job.ubertask.maxbytes > 0 => mapreduce.job.ubertask.maxreduces > 0,value
81,mapreduce.job.speculative.speculative-cap-total-tasks,mapreduce.job.running.map.limit,mapreduce.job.running.map.limit > mapreduce.job.speculative.speculative-cap-total-tasks,value
82,mapreduce.job.speculative.speculative-cap-total-tasks,mapreduce.job.reduces,mapreduce.job.reduces > mapreduce.job.speculative.speculative-cap-total-tasks,value
83,mapreduce.reduce.cpu.vcores,yarn.app.mapreduce.am.resource.cpu-vcores,yarn.app.mapreduce.am.resource.cpu-vcores > 0 => mapreduce.reduce.cpu.vcores > 0,value
84,mapreduce.reduce.shuffle.fetch.retry.interval-ms,mapreduce.reduce.shuffle.fetch.retry.timeout-ms,mapreduce.reduce.shuffle.fetch.retry.interval-ms < mapreduce.reduce.shuffle.fetch.retry.timeout-ms,value
85,mapreduce.job.maps,mapreduce.job.max.map,mapreduce.job.max.map > mapreduce.job.maps => mapreduce.job.maps < mapreduce.job.max.map,value
86,mapreduce.job.maps,mapreduce.job.ubertask.maxmaps,mapreduce.job.ubertask.maxmaps > mapreduce.job.maps => mapreduce.job.maps < mapreduce.job.ubertask.maxmaps,value
87,mapreduce.map.node-label-expression,mapreduce.job.node-label-expression,mapreduce.job.node-label-expression = mapreduce.map.node-label-expression,value
88,mapreduce.reduce.shuffle.parallelcopies,mapreduce.shuffle.max.connections,mapreduce.shuffle.max.connections > 0 => mapreduce.reduce.shuffle.parallelcopies < mapreduce.shuffle.max.connections,value
89,mapreduce.reduce.node-label-expression,mapreduce.reduce.cpu.vcores,mapreduce.reduce.node-label-expression in {{cpu-intensive-nodes}} => mapreduce.reduce.cpu.vcores > 1,value
90,mapreduce.job.running.map.limit,mapreduce.job.running.reduce.limit,mapreduce.job.running.reduce.limit = mapreduce.job.running.map.limit => mapreduce.job.running.map.limit = mapreduce.job.running.reduce.limit,value
91,mapreduce.reduce.merge.inmem.threshold,mapreduce.reduce.shuffle.input.buffer.percent,mapreduce.reduce.shuffle.input.buffer.percent > 0 => mapreduce.reduce.merge.inmem.threshold = ANY,value
92,mapreduce.job.acl-view-job,mapreduce.job.acl-modify-job,mapreduce.job.acl-modify-job = ANY => mapreduce.job.acl-view-job = ANY,value
93,mapreduce.job.max.map,mapreduce.job.ubertask.maxmaps,mapreduce.job.ubertask.maxmaps <= mapreduce.job.max.map,value
94,mapreduce.job.speculative.retry-after-no-speculate,mapreduce.job.speculative.minimum-allowed-tasks,mapreduce.job.speculative.minimum-allowed-tasks > 0 => mapreduce.job.speculative.retry-after-no-speculate = ANY,value
95,mapreduce.map.memory.mb,yarn.app.mapreduce.am.resource.mb,yarn.app.mapreduce.am.resource.mb = mapreduce.map.memory.mb + 1024,value
96,mapreduce.shuffle.connection-keep-alive.enable,mapreduce.shuffle.connection-keep-alive.timeout,mapreduce.shuffle.connection-keep-alive.enable = true => mapreduce.shuffle.connection-keep-alive.timeout > 0,value
97,mapreduce.reduce.merge.inmem.threshold,mapreduce.reduce.shuffle.merge.percent,mapreduce.reduce.shuffle.merge.percent > 0 => mapreduce.reduce.merge.inmem.threshold = ANY,value
98,mapreduce.task.io.sort.mb,mapreduce.map.memory.mb,mapreduce.map.memory.mb > 0 => mapreduce.task.io.sort.mb < mapreduce.map.memory.mb,value
99,mapreduce.reduce.memory.mb,mapreduce.reduce.shuffle.memory.limit.percent,mapreduce.reduce.shuffle.memory.limit.percent = ANY => mapreduce.reduce.memory.mb = mapreduce.reduce.shuffle.memory.limit.percent * mapreduce.reduce.memory.mb,value
100,mapreduce.job.ubertask.maxbytes,mapreduce.job.ubertask.maxmaps,mapreduce.job.ubertask.maxmaps > 0 => mapreduce.job.ubertask.maxbytes > 0,value
101,mapreduce.reduce.shuffle.fetch.retry.enabled,mapreduce.reduce.shuffle.retry-delay.max.ms,mapreduce.reduce.shuffle.fetch.retry.enabled = true => mapreduce.reduce.shuffle.retry-delay.max.ms > 0,value
102,mapreduce.reduce.markreset.buffer.percent,mapreduce.reduce.shuffle.input.buffer.percent,mapreduce.reduce.shuffle.input.buffer.percent = ANY => mapreduce.reduce.markreset.buffer.percent < mapreduce.reduce.shuffle.input.buffer.percent,value
103,mapreduce.job.speculative.slowtaskthreshold,mapreduce.job.speculative.speculative-cap-running-tasks,mapreduce.job.speculative.speculative-cap-running-tasks > 0 => mapreduce.job.speculative.slowtaskthreshold < mapreduce.job.speculative.speculative-cap-running-tasks,value
104,mapreduce.task.io.sort.mb,mapreduce.map.sort.spill.percent,mapreduce.map.sort.spill.percent in [0.0..1.0] => mapreduce.task.io.sort.mb = mapreduce.task.io.sort.mb * mapreduce.map.sort.spill.percent,value
105,mapreduce.job.speculative.retry-after-no-speculate,mapreduce.job.speculative.retry-after-speculate,mapreduce.job.speculative.retry-after-no-speculate < mapreduce.job.speculative.retry-after-speculate,value
106,mapreduce.reduce.shuffle.fetch.retry.enabled,mapreduce.reduce.shuffle.fetch.retry.max.attempts,mapreduce.reduce.shuffle.fetch.retry.enabled = true => mapreduce.reduce.shuffle.fetch.retry.max.attempts > 0,value
107,mapreduce.reduce.shuffle.memory.limit.percent,mapreduce.reduce.input.buffer.percent,mapreduce.reduce.input.buffer.percent > 0 => mapreduce.reduce.shuffle.memory.limit.percent = [0..100],value
108,mapreduce.job.speculative.speculative-cap-total-tasks,mapreduce.job.maps,mapreduce.job.maps > mapreduce.job.speculative.speculative-cap-total-tasks,value
109,mapreduce.job.end-notification.max.retry.interval,mapreduce.job.end-notification.max.attempts,mapreduce.job.end-notification.max.attempts > 0 => mapreduce.job.end-notification.max.retry.interval = ANY,value
110,mapreduce.job.speculative.slowtaskthreshold,mapreduce.job.speculative.speculative-cap-total-tasks,mapreduce.job.speculative.speculative-cap-total-tasks > 0 => mapreduce.job.speculative.slowtaskthreshold < mapreduce.job.speculative.speculative-cap-total-tasks,value
111,mapreduce.shuffle.max.connections,mapreduce.shuffle.max.threads,mapreduce.shuffle.max.threads < mapreduce.shuffle.max.connections,value
112,mapreduce.reduce.memory.mb,mapreduce.reduce.shuffle.input.buffer.percent,mapreduce.reduce.shuffle.input.buffer.percent = ANY => mapreduce.reduce.memory.mb = mapreduce.reduce.shuffle.input.buffer.percent * mapreduce.reduce.memory.mb,value
113,mapreduce.job.end-notification.max.retry.interval,mapreduce.job.end-notification.retry.attempts,mapreduce.job.end-notification.retry.attempts < mapreduce.job.end-notification.max.attempts => mapreduce.job.end-notification.max.retry.interval = ANY,value
114,mapreduce.job.am.node-label-expression,yarn.nodemanager.resource.memory-mb,<Dependency> ::= <Variable> > <valueExpression> => <ConstraintItem> > <valueExpression>,value
115,mapreduce.reduce.maxattempts,mapreduce.job.maxtaskfailures.per.tracker,mapreduce.job.maxtaskfailures.per.tracker = mapreduce.reduce.maxattempts,value
116,mapreduce.reduce.shuffle.parallelcopies,mapreduce.shuffle.max.threads,mapreduce.shuffle.max.threads > 0 => mapreduce.reduce.shuffle.parallelcopies < mapreduce.shuffle.max.threads,value
117,mapreduce.job.maps,mapreduce.job.running.map.limit,mapreduce.job.running.map.limit > mapreduce.job.maps => mapreduce.job.maps < mapreduce.job.running.map.limit,value
118,mapreduce.job.maps,mapreduce.job.reduce.slowstart.completedmaps,mapreduce.job.maps > 0 => mapreduce.job.reduce.slowstart.completedmaps = 0.05,value
119,mapreduce.job.reduces,mapreduce.job.maps,mapreduce.job.maps > 0 => mapreduce.job.reduces > 0,value
120,mapreduce.reduce.shuffle.input.buffer.percent,mapreduce.reduce.shuffle.memory.limit.percent,mapreduce.reduce.shuffle.memory.limit.percent = ANY => mapreduce.reduce.shuffle.input.buffer.percent = ANY,value
121,mapreduce.jobhistory.address,mapreduce.jobtracker.address,mapreduce.jobtracker.address = ANY => mapreduce.jobhistory.address = ANY,value
122,mapreduce.task.io.sort.factor,mapreduce.map.sort.spill.percent,mapreduce.map.sort.spill.percent > 0 => mapreduce.task.io.sort.factor > 0,value
123,mapreduce.reduce.shuffle.read.timeout,mapreduce.reduce.shuffle.connect.timeout,mapreduce.reduce.shuffle.connect.timeout = ANY => mapreduce.reduce.shuffle.read.timeout = ANY,value
124,mapreduce.job.speculative.minimum-allowed-tasks,mapreduce.job.speculative.slowtaskthreshold,mapreduce.job.speculative.minimum-allowed-tasks < mapreduce.job.speculative.slowtaskthreshold,value
125,mapreduce.job.end-notification.max.retry.interval,mapreduce.job.end-notification.retry.interval,mapreduce.job.end-notification.retry.interval < mapreduce.job.end-notification.max.retry.interval,value
126,mapreduce.job.ubertask.maxreduces,mapreduce.job.ubertask.maxmaps,mapreduce.job.ubertask.maxmaps > 0 => mapreduce.job.ubertask.maxreduces > 0,value
127,mapreduce.reduce.shuffle.fetch.retry.enabled,mapreduce.reduce.shuffle.fetch.retry.interval-ms,mapreduce.reduce.shuffle.fetch.retry.enabled = true => mapreduce.reduce.shuffle.fetch.retry.interval-ms > 0,value
128,mapreduce.job.end-notification.max.attempts,mapreduce.job.end-notification.retry.attempts,mapreduce.job.end-notification.retry.attempts < mapreduce.job.end-notification.max.attempts,value
129,mapreduce.reduce.memory.mb,mapreduce.reduce.input.buffer.percent,mapreduce.reduce.input.buffer.percent = ANY => mapreduce.reduce.memory.mb = mapreduce.reduce.input.buffer.percent * mapreduce.reduce.memory.mb,value
130,mapreduce.output.fileoutputformat.compress,mapreduce.map.output.compress,mapreduce.output.fileoutputformat.compress = true => mapreduce.map.output.compress = true,value
131,mapreduce.reduce.shuffle.fetch.retry.enabled,mapreduce.reduce.shuffle.fetch.retry.timeout-ms,mapreduce.reduce.shuffle.fetch.retry.enabled = true => mapreduce.reduce.shuffle.fetch.retry.timeout-ms > 0,value
132,mapreduce.reduce.cpu.vcores,mapreduce.reduce.memory.mb,mapreduce.reduce.memory.mb > 0 => mapreduce.reduce.cpu.vcores > 0,value
133,mapreduce.task.profile.maps,mapreduce.task.profile.map.params,mapreduce.task.profile.map.params != null => mapreduce.task.profile.maps = ANY,value
134,mapreduce.job.reduces,mapreduce.job.max.reduce,mapreduce.job.max.reduce > 0 => mapreduce.job.reduces <= mapreduce.job.max.reduce,value
135,mapreduce.reduce.speculative,mapreduce.job.speculative.slowtaskthreshold,mapreduce.reduce.speculative = true => mapreduce.job.speculative.slowtaskthreshold > 1.0,value
136,mapreduce.job.speculative.retry-after-no-speculate,mapreduce.job.speculative.speculative-cap-running-tasks,mapreduce.job.speculative.speculative-cap-running-tasks > 0 => mapreduce.job.speculative.retry-after-no-speculate = ANY,value
137,mapreduce.reduce.shuffle.input.buffer.percent,mapreduce.reduce.shuffle.memory.limit.percent,mapreduce.reduce.shuffle.input.buffer.percent = 0.70 => mapreduce.reduce.shuffle.memory.limit.percent = 0.66,value
138,mapreduce.job.end-notification.max.attempts,mapreduce.am.max-attempts,mapreduce.am.max-attempts < mapreduce.job.end-notification.max.attempts,value
139,mapreduce.reduce.merge.inmem.threshold,mapreduce.task.io.sort.mb,mapreduce.task.io.sort.mb > 0 => mapreduce.reduce.merge.inmem.threshold = ANY,value
140,mapreduce.map.speculative,mapreduce.task.times.speculative.threshold,mapreduce.map.speculative = true => mapreduce.task.times.speculative.threshold > 1.0,value
141,mapreduce.reduce.maxattempts,mapreduce.am.max-attempts,mapreduce.am.max-attempts = mapreduce.reduce.maxattempts,value
142,mapreduce.reduce.shuffle.fetch.retry.interval-ms,mapreduce.reduce.shuffle.retry-delay.max.ms,mapreduce.reduce.shuffle.retry-delay.max.ms > mapreduce.reduce.shuffle.fetch.retry.interval-ms => mapreduce.reduce.shuffle.fetch.retry.interval-ms < mapreduce.reduce.shuffle.retry-delay.max.ms,value
143,mapreduce.output.fileoutputformat.compress.type,mapreduce.output.fileoutputformat.compress.codec,"mapreduce.output.fileoutputformat.compress.type in {""BLOCK"", ""RECORD""} => mapreduce.output.fileoutputformat.compress.codec != null",value
144,mapreduce.map.output.compress.codec,mapreduce.output.fileoutputformat.compress.codec,mapreduce.output.fileoutputformat.compress.codec = ANY => mapreduce.map.output.compress.codec = ANY,value
145,mapreduce.task.profile.maps,mapreduce.task.profile.params,mapreduce.task.profile.params != null => mapreduce.task.profile.maps = ANY,value
146,mapreduce.job.speculative.minimum-allowed-tasks,mapreduce.job.speculative.speculative-cap-total-tasks,mapreduce.job.speculative.minimum-allowed-tasks < mapreduce.job.speculative.speculative-cap-total-tasks,value
147,mapreduce.map.memory.mb,mapreduce.reduce.memory.mb,mapreduce.reduce.memory.mb = mapreduce.map.memory.mb * 2,value
148,mapreduce.map.memory.mb,mapred.child.java.opts,"mapred.child.java.opts = ""-Xmx"" + (mapreduce.map.memory.mb * 0.8) + ""m""",value
149,mapreduce.reduce.merge.inmem.threshold,mapreduce.reduce.input.buffer.percent,mapreduce.reduce.input.buffer.percent > 0 => mapreduce.reduce.merge.inmem.threshold = ANY,value
150,mapreduce.map.speculative,mapreduce.reduce.speculative,mapreduce.reduce.speculative = mapreduce.map.speculative,value
151,mapreduce.job.reduces,mapreduce.job.running.reduce.limit,mapreduce.job.running.reduce.limit > 0 => mapreduce.job.reduces <= mapreduce.job.running.reduce.limit,value
152,mapreduce.job.speculative.retry-after-no-speculate,mapreduce.job.speculative.speculative-cap-total-tasks,mapreduce.job.speculative.speculative-cap-total-tasks > 0 => mapreduce.job.speculative.retry-after-no-speculate = ANY,value
153,mapreduce.task.skip.start.attempts,mapreduce.reduce.maxattempts,mapreduce.reduce.maxattempts > mapreduce.task.skip.start.attempts => mapreduce.task.skip.start.attempts < mapreduce.reduce.maxattempts,value
154,mapreduce.task.io.sort.factor,mapreduce.task.io.sort.mb,mapreduce.task.io.sort.mb > 0 => mapreduce.task.io.sort.factor > 0,value
155,mapreduce.job.reduces,mapreduce.job.ubertask.maxreduces,mapreduce.job.ubertask.maxreduces > 0 => mapreduce.job.reduces <= mapreduce.job.ubertask.maxreduces,value
156,mapreduce.reduce.shuffle.input.buffer.percent,mapreduce.reduce.input.buffer.percent,mapreduce.reduce.input.buffer.percent = ANY => mapreduce.reduce.shuffle.input.buffer.percent = ANY,value
