id,Parameter1,Parameter2,bnf,type
12,yarn.timeline-service.client.internal-timers-ttl-secs,yarn.timeline-service.ttl-ms,yarn.timeline-service.client.internal-timers-ttl-secs > 0 => yarn.timeline-service.ttl-ms > yarn.timeline-service.client.internal-timers-ttl-secs * 1000,behavior
13,yarn.app.mapreduce.am.resource.mb,mapreduce.map.memory.mb,yarn.app.mapreduce.am.resource.mb > mapreduce.map.memory.mb => yarn.app.mapreduce.am.resource.mb >= mapreduce.map.memory.mb,behavior
14,yarn.timeline-service.store-class,yarn.timeline-service.entity-group-fs-store.active-dir,yarn.timeline-service.store-class = 'org.apache.hadoop.yarn.server.timeline.EntityGroupFSTimelineStore' => yarn.timeline-service.entity-group-fs-store.active-dir != null,behavior
15,yarn.nodemanager.container-localizer.java.opts,yarn.nodemanager.java.opts,yarn.nodemanager.container-localizer.java.opts in {{ -XX:<option> }} => yarn.nodemanager.java.opts in {{ -XX:<option> }},behavior
16,yarn.resourcemanager.delegation-token.max-conf-size-bytes,yarn.resourcemanager.delegation-token.renew-interval,yarn.resourcemanager.delegation-token.max-conf-size-bytes > 0 => yarn.resourcemanager.delegation-token.renew-interval > 0,behavior
17,yarn.node-labels.fs-store.retry-policy-spec,yarn.node-labels.fs-store.retry-interval-ms,yarn.node-labels.fs-store.retry-policy-spec = ANY => yarn.node-labels.fs-store.retry-interval-ms > 0,behavior
18,yarn.client.failover-sleep-base-ms,yarn.client.failover-retries,yarn.client.failover-sleep-base-ms > 0 => yarn.client.failover-retries > 0,behavior
19,yarn.nodemanager.admin-env,yarn.nodemanager.env-whitelist,"yarn.nodemanager.admin-env != null => yarn.nodemanager.env-whitelist = {JAVA_HOME,HADOOP_COMMON_HOME,HADOOP_HDFS_HOME,HADOOP_CONF_DIR,CLASSPATH_PREPEND_DISTCACHE,HADOOP_YARN_HOME}",behavior
20,yarn.nodemanager.node-labels.provider,yarn.nodemanager.node-labels.provider.fetch-interval-ms,"yarn.nodemanager.node-labels.provider = ""config"" || ""script"" || extends AbstractNodeLabelsProvider => yarn.nodemanager.node-labels.provider.fetch-interval-ms != null",control
21,yarn.am.liveness-monitor.expiry-interval-ms,yarn.resourcemanager.am.liveness-monitor.interval-ms,yarn.am.liveness-monitor.expiry-interval-ms > 0 => yarn.resourcemanager.am.liveness-monitor.interval-ms < yarn.am.liveness-monitor.expiry-interval-ms,control
22,yarn.nodemanager.node-labels.provider.script.opts,yarn.nodemanager.node-labels.provider,yarn.nodemanager.node-labels.provider = SCRIPT => yarn.nodemanager.node-labels.provider.script.opts = ANY,control
23,yarn.resourcemanager.nodes.exclude-path,yarn.resourcemanager.hostname,yarn.resourcemanager.nodes.exclude-path != null => yarn.resourcemanager.hostname != null,control
24,yarn.resourcemanager.reservation-system.planfollower.time-step,yarn.resourcemanager.reservation-system.plan.follower,yarn.resourcemanager.reservation-system.plan.follower = true => yarn.resourcemanager.reservation-system.planfollower.time-step != null,control
25,yarn.nodemanager.node-labels.provider.script.opts,yarn.nodemanager.node-labels.provider.script.path,"yarn.nodemanager.node-labels.provider = ""script"" => yarn.nodemanager.node-labels.provider.script.path != null",control
26,yarn.nodemanager.windows-container.cpu-limit.enabled,yarn.nodemanager.resource.percentage-physical-cpu-limit,yarn.nodemanager.windows-container.cpu-limit.enabled = true => yarn.nodemanager.resource.percentage-physical-cpu-limit > 0,control
27,yarn.sharedcache.root-dir,yarn.sharedcache.store.class,"yarn.sharedcache.store.class in {org.apache.hadoop.yarn.server.sharedcachemanager.store.InMemorySCMStore, org.apache.hadoop.yarn.server.sharedcachemanager.store.ZKSCMStore} => yarn.sharedcache.root-dir != null",control
28,yarn.sharedcache.enabled,yarn.sharedcache.max-age-ms,yarn.sharedcache.enabled = true => yarn.sharedcache.max-age-ms in [86400000..604800000],control
29,yarn.nodemanager.log-aggregation.roll-monitoring-interval-seconds,yarn.log-aggregation-enable,yarn.log-aggregation-enable = true => yarn.nodemanager.log-aggregation.roll-monitoring-interval-seconds > 0,control
30,yarn.acl.reservation-enable,yarn.resourcemanager.scheduler.class,"yarn.acl.reservation-enable = true => yarn.resourcemanager.scheduler.class in {{org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity.CapacityScheduler, org.apache.hadoop.yarn.server.resourcemanager.scheduler.fair.FairScheduler}}",control
31,yarn.router.webapp.https.address,yarn.http.policy,"yarn.http.policy = ""HTTPS_ONLY"" => yarn.router.webapp.https.address != null",control
32,yarn.webapp.ui2.enable,yarn.webapp.ui2.war-file-path,yarn.webapp.ui2.enable = true => yarn.webapp.ui2.war-file-path != null,control
33,yarn.resourcemanager.ha.enabled,yarn.resourcemanager.ha.id,yarn.resourcemanager.ha.enabled = true => yarn.resourcemanager.ha.id != null,control
34,yarn.nodemanager.webapp.spnego-principal,yarn.http.policy,"yarn.http.policy = ""HTTPS_ONLY"" => yarn.nodemanager.webapp.spnego-principal != null",control
35,yarn.nodemanager.distributed-scheduling.enabled,yarn.resourcemanager.nm-container-queuing.sorting-nodes-interval-ms,yarn.nodemanager.distributed-scheduling.enabled = true => yarn.resourcemanager.nm-container-queuing.sorting-nodes-interval-ms > 0,control
36,yarn.nodemanager.bind-host,yarn.nodemanager.webapp.address,yarn.nodemanager.bind-host != null => yarn.nodemanager.webapp.address = ${yarn.nodemanager.hostname}:0,control
37,yarn.nodemanager.linux-container-executor.cgroups.mount,yarn.nodemanager.linux-container-executor.resources-handler.class,yarn.nodemanager.linux-container-executor.resources-handler.class in {org.apache.hadoop.yarn.server.nodemanager.util.CgroupsLCEResourcesHandler} => yarn.nodemanager.linux-container-executor.cgroups.mount = true,control
38,yarn.resourcemanager.scheduler.class,yarn.resourcemanager.scheduler.client.thread-count,yarn.resourcemanager.scheduler.class != null => yarn.resourcemanager.scheduler.client.thread-count = ANY,control
39,yarn.authorization-provider,yarn.nodemanager.principal,yarn.authorization-provider != null => yarn.nodemanager.principal != null,control
40,yarn.nodemanager.node-labels.provider,yarn.nodemanager.node-labels.provider.configured-node-partition,"yarn.nodemanager.node-labels.provider = ""config"" => yarn.nodemanager.node-labels.provider.configured-node-partition != null",control
41,yarn.http.policy,yarn.resourcemanager.webapp.https.address,"yarn.http.policy = ""HTTPS_ONLY"" => yarn.resourcemanager.webapp.https.address != ""ANY""",control
42,yarn.authorization-provider,yarn.web-proxy.keytab,yarn.authorization-provider != null => yarn.web-proxy.keytab != null,control
43,yarn.nodemanager.webapp.address,yarn.http.policy,"yarn.http.policy = ""HTTPS_ONLY"" => yarn.nodemanager.webapp.address = ""https://"" + <valueExpression>",control
44,yarn.authorization-provider,yarn.nodemanager.keytab,yarn.authorization-provider != null => yarn.nodemanager.keytab != null,control
45,yarn.resourcemanager.reservation-system.plan.follower,yarn.resourcemanager.reservation-system.enable,yarn.resourcemanager.reservation-system.enable = true => yarn.resourcemanager.reservation-system.plan.follower != null,control
46,yarn.resourcemanager.reservation-system.planfollower.time-step,yarn.resourcemanager.reservation-system.planfollower.sleep-time,yarn.resourcemanager.reservation-system.planfollower.time-step > 0 => yarn.resourcemanager.reservation-system.planfollower.sleep-time > 0,control
47,yarn.authorization-provider,yarn.timeline-service.principal,yarn.authorization-provider != null => yarn.timeline-service.principal != null,control
48,yarn.timeline-service.client.fd-flush-interval-secs,yarn.timeline-service.client.buffer-size,yarn.timeline-service.client.buffer-size in {{1024..65536}} => yarn.timeline-service.client.fd-flush-interval-secs < 30,control
49,yarn.is.minicluster,yarn.minicluster.control-resource-monitoring,yarn.is.minicluster = true => yarn.minicluster.control-resource-monitoring = ANY,control
50,yarn.sharedcache.client-server.thread-count,yarn.sharedcache.client-server.thread-count,yarn.sharedcache.client-server.thread-count > 0 => yarn.sharedcache.client-server.thread-count-max >= yarn.sharedcache.client-server.thread-count,control
51,yarn.nodemanager.amrmproxy.enabled,yarn.nodemanager.amrmproxy.interceptor-class.pipeline,yarn.nodemanager.amrmproxy.enabled = true => yarn.nodemanager.amrmproxy.interceptor-class.pipeline != null,control
52,yarn.is.minicluster,yarn.minicluster.yarn.nodemanager.resource.memory-mb,yarn.is.minicluster = true => yarn.minicluster.yarn.nodemanager.resource.memory-mb = ANY,control
53,yarn.resourcemanager.nodemanagers.heartbeat-interval-ms,yarn.resourcemanager.nm.liveness-monitor.expiry-interval-ms,yarn.resourcemanager.nodemanagers.heartbeat-interval-ms < yarn.resourcemanager.nm.liveness-monitor.expiry-interval-ms,control
54,yarn.nodemanager.container-monitor.procfs-tree.smaps-based-rss.enabled,yarn.nodemanager.resource.memory-mb,yarn.nodemanager.container-monitor.procfs-tree.smaps-based-rss.enabled = true => yarn.nodemanager.resource.memory-mb > 0,control
55,yarn.resourcemanager.fs.state-store.num-retries,yarn.resourcemanager.fs.state-store.retry-interval-ms,yarn.resourcemanager.fs.state-store.num-retries > 0 => yarn.resourcemanager.fs.state-store.retry-interval-ms > 0,control
56,yarn.timeline-service.http-authentication.type,yarn.timeline-service.http-authentication.simple.anonymous.allowed,"yarn.timeline-service.http-authentication.type = ""simple"" => yarn.timeline-service.http-authentication.simple.anonymous.allowed = true",control
57,yarn.resourcemanager.connect.retry-interval.ms,yarn.resourcemanager.scheduler.client.thread-count,yarn.resourcemanager.connect.retry-interval.ms < 1000 => yarn.resourcemanager.scheduler.client.thread-count > 1,control
58,yarn.log-aggregation-enable,yarn.nodemanager.remote-app-log-dir,yarn.log-aggregation-enable = true => yarn.nodemanager.remote-app-log-dir != null,control
59,yarn.nodemanager.container-metrics.enable,yarn.nodemanager.container-monitor.enabled,yarn.nodemanager.container-metrics.enable = true => yarn.nodemanager.container-monitor.enabled = true,control
60,yarn.nodemanager.resource.memory-mb,yarn.scheduler.minimum-allocation-mb,yarn.nodemanager.resource.memory-mb > 0 => yarn.scheduler.minimum-allocation-mb <= yarn.nodemanager.resource.memory-mb,control
61,yarn.resourcemanager.container-tokens.master-key-rolling-interval-secs,yarn.nodemanager.container-executor.class,yarn.resourcemanager.container-tokens.master-key-rolling-interval-secs > 0 => yarn.nodemanager.container-executor.class != null,control
62,yarn.resourcemanager.system-metrics-publisher.enabled,yarn.rm.system-metrics-publisher.emit-container-events,yarn.resourcemanager.system-metrics-publisher.enabled = true => yarn.rm.system-metrics-publisher.emit-container-events = ANY,control
63,yarn.scheduler.configuration.store.max-logs,yarn.scheduler.configuration.leveldb-store.path,yarn.scheduler.configuration.leveldb-store.path = ANY => yarn.scheduler.configuration.store.max-logs = ANY,control
64,yarn.resourcemanager.scheduler.monitor.enable,yarn.resourcemanager.scheduler.monitor.policies,yarn.resourcemanager.scheduler.monitor.enable = true => yarn.resourcemanager.scheduler.monitor.policies != null,control
65,yarn.nodemanager.amrmproxy.ha.enable,yarn.nodemanager.amrmproxy.interceptor-class.pipeline,yarn.nodemanager.amrmproxy.ha.enable = true => yarn.nodemanager.amrmproxy.interceptor-class.pipeline != null,control
66,yarn.resourcemanager.reservation-system.enable,yarn.resourcemanager.scheduler.class,"yarn.resourcemanager.reservation-system.enable = true => yarn.resourcemanager.scheduler.class in {org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity.CapacityScheduler, org.apache.hadoop.yarn.server.resourcemanager.scheduler.fair.FairScheduler}",control
67,yarn.timeline-service.webapp.rest-csrf.custom-header,yarn.timeline-service.webapp.rest-csrf.enabled,yarn.timeline-service.webapp.rest-csrf.enabled = true => yarn.timeline-service.webapp.rest-csrf.custom-header != null,control
68,yarn.log-aggregation.file-formats,yarn.log-aggregation-enable,yarn.log-aggregation-enable = true => yarn.log-aggregation.file-formats != null,control
69,yarn.sharedcache.enabled,yarn.sharedcache.cleaner.interval-ms,yarn.sharedcache.enabled = true => yarn.sharedcache.cleaner.interval-ms in [3600000..86400000],control
70,yarn.nodemanager.webapp.rest-csrf.methods-to-ignore,yarn.nodemanager.webapp.rest-csrf.custom-header,yarn.nodemanager.webapp.rest-csrf.custom-header != null => yarn.nodemanager.webapp.rest-csrf.methods-to-ignore != null,control
71,yarn.sharedcache.app-checker.class,yarn.sharedcache.enabled,yarn.sharedcache.app-checker.class != null => yarn.sharedcache.enabled = true,control
72,yarn.resourcemanager.ha.enabled,yarn.client.failover-proxy-provider,yarn.resourcemanager.ha.enabled = true => yarn.client.failover-proxy-provider != null,control
73,yarn.resourcemanager.ha.enabled,yarn.resourcemanager.zk-state-store.root-node.acl,yarn.resourcemanager.ha.enabled = true => yarn.resourcemanager.zk-state-store.root-node.acl != null,control
74,yarn.timeline-service.enabled,yarn.timeline-service.webapp.https.address,yarn.timeline-service.enabled = true => yarn.timeline-service.webapp.https.address != null,control
75,yarn.timeline-service.state-store-class,yarn.timeline-service.store-class,yarn.timeline-service.state-store-class = ANY => yarn.timeline-service.store-class = ANY,control
76,yarn.nodemanager.keytab,yarn.nodemanager.webapp.spnego-principal,yarn.nodemanager.webapp.spnego-keytab-file != null => yarn.nodemanager.keytab != null,control
77,yarn.resourcemanager.ha.enabled,yarn.resourcemanager.zk-max-znode-size.bytes,yarn.resourcemanager.ha.enabled = true => yarn.resourcemanager.zk-max-znode-size.bytes != null,control
78,yarn.resourcemanager.webapp.cross-origin.enabled,yarn.http.policy,yarn.http.policy = HTTPS => yarn.resourcemanager.webapp.cross-origin.enabled = true,control
79,yarn.resourcemanager.reservation-system.planfollower.time-step,yarn.resourcemanager.reservation-system.enable,yarn.resourcemanager.reservation-system.enable = true => yarn.resourcemanager.reservation-system.planfollower.time-step != null,control
80,yarn.resourcemanager.amlauncher.thread-count,yarn.resourcemanager.scheduler.client.thread-count,yarn.resourcemanager.amlauncher.thread-count > 10 => yarn.resourcemanager.scheduler.client.thread-count > 10,control
81,yarn.nodemanager.distributed-scheduling.enabled,yarn.resourcemanager.nm-container-queuing.max-queue-length,yarn.nodemanager.distributed-scheduling.enabled = true => yarn.resourcemanager.nm-container-queuing.max-queue-length > 0,control
82,yarn.app.mapreduce.am.resource.cpu-vcores,mapreduce.job.ubertask.maxbytes,yarn.app.mapreduce.am.resource.cpu-vcores > mapreduce.map.cpu.vcores AND yarn.app.mapreduce.am.resource.cpu-vcores > mapreduce.reduce.cpu.vcores => mapreduce.job.ubertask.maxbytes != null,control
83,yarn.nodemanager.amrmproxy.enabled,yarn.resourcemanager.am.max-attempts,yarn.nodemanager.amrmproxy.enabled = true => yarn.resourcemanager.am.max-attempts > 1,control
84,yarn.timeline-service.enabled,yarn.timeline-service.version,<Dependency> ::= <Variable> = <Boolean> => <Variable> = <Singlevalue>,control
85,yarn.resourcemanager.ha.enabled,yarn.resourcemanager.zk-delegation-token-node.split-index,yarn.resourcemanager.ha.enabled = true => yarn.resourcemanager.zk-delegation-token-node.split-index != null,control
86,yarn.resourcemanager.max-log-aggregation-diagnostics-in-memory,yarn.nodemanager.log.aggregation.num-files-threshold,yarn.resourcemanager.max-log-aggregation-diagnostics-in-memory > 0 => yarn.nodemanager.log.aggregation.num-files-threshold > 0,control
87,yarn.nodemanager.localizer.cache.target-size-mb,yarn.nodemanager.resource.memory-mb,yarn.nodemanager.localizer.cache.target-size-mb > {{default}} => yarn.nodemanager.resource.memory-mb > yarn.nodemanager.localizer.cache.target-size-mb,control
88,yarn.sharedcache.root-dir,yarn.sharedcache.webapp.address,yarn.sharedcache.enabled = true => yarn.sharedcache.root-dir != null,control
89,yarn.router.rmadmin.interceptor-class.pipeline,yarn.router.webapp.address,yarn.router.webapp.address = ANY => yarn.router.rmadmin.interceptor-class.pipeline = ANY,control
90,yarn.nodemanager.keytab,yarn.nodemanager.webapp.spnego-keytab-file,yarn.nodemanager.webapp.spnego-principal != null => yarn.nodemanager.keytab != null,control
91,yarn.resourcemanager.cluster-id,yarn.client.failover-proxy-provider,yarn.resourcemanager.cluster-id != null => yarn.client.failover-proxy-provider != null,control
92,yarn.nodemanager.webapp.https.address,yarn.nodemanager.webapp.https.port,yarn.nodemanager.webapp.https.address != null => yarn.nodemanager.webapp.https.port != null,control
93,yarn.resourcemanager.ha.automatic-failover.enabled,yarn.resourcemanager.zk-address,yarn.resourcemanager.ha.automatic-failover.enabled = true => yarn.resourcemanager.zk-address != null,control
94,yarn.nodemanager.distributed-scheduling.enabled,yarn.nodemanager.opportunistic-containers-use-pause-for-preemption,yarn.nodemanager.distributed-scheduling.enabled = true => yarn.nodemanager.opportunistic-containers-use-pause-for-preemption = true,control
95,yarn.resourcemanager.fail-fast,yarn.resourcemanager.ha.automatic-failover.enabled,yarn.resourcemanager.ha.automatic-failover.enabled = true => yarn.resourcemanager.fail-fast = true,control
96,yarn.sharedcache.root-dir,yarn.sharedcache.admin.address,yarn.sharedcache.root-dir != null => yarn.sharedcache.admin.address != null,control
97,yarn.nodemanager.opportunistic-containers-max-queue-length,yarn.resourcemanager.opportunistic-container-allocation.enabled,yarn.resourcemanager.opportunistic-container-allocation.enabled = true => yarn.nodemanager.opportunistic-containers-max-queue-length > 0,control
98,yarn.resourcemanager.system-metrics-publisher.dispatcher.pool-size,yarn.resourcemanager.system-metrics-publisher.handler.pool-size,yarn.resourcemanager.system-metrics-publisher.dispatcher.pool-size > {{default}} => yarn.resourcemanager.system-metrics-publisher.handler.pool-size > {{default}},control
99,yarn.nodemanager.health-checker.script.timeout-ms,yarn.nodemanager.health-checker.script.path,yarn.nodemanager.health-checker.script.path != null => yarn.nodemanager.health-checker.script.timeout-ms > 0,control
100,yarn.app.mapreduce.shuffle.log.backups,yarn.app.mapreduce.shuffle.cleanup.interval-ms,yarn.app.mapreduce.shuffle.log.backups > 5 => yarn.app.mapreduce.shuffle.cleanup.interval-ms < 3600000,control
101,yarn.resourcemanager.ha.automatic-failover.enabled,yarn.resourcemanager.ha.rm-ids,yarn.resourcemanager.ha.automatic-failover.enabled = true => yarn.resourcemanager.ha.rm-ids != null,control
102,yarn.resourcemanager.fs.state-store.uri,yarn.resourcemanager.zk-address,yarn.resourcemanager.fs.state-store.uri != null => yarn.resourcemanager.zk-address != null,control
103,yarn.resourcemanager.ha.automatic-failover.enabled,yarn.resourcemanager.ha.automatic-failover.embedded,yarn.resourcemanager.ha.automatic-failover.enabled = true => yarn.resourcemanager.ha.automatic-failover.embedded = true,control
104,yarn.nodemanager.distributed-scheduling.enabled,yarn.resourcemanager.nm-container-queuing.min-queue-wait-time-ms,yarn.nodemanager.distributed-scheduling.enabled = true => yarn.resourcemanager.nm-container-queuing.min-queue-wait-time-ms > 0,control
105,yarn.authorization-provider,yarn.timeline-service.keytab,yarn.authorization-provider != null => yarn.timeline-service.keytab != null,control
106,yarn.resourcemanager.ha.enabled,yarn.client.failover-proxy-provider,yarn.resourcemanager.ha.enabled = true => yarn.client.failover-proxy-provider != null,control
107,yarn.http.policy,yarn.resourcemanager.webapp.address,"yarn.http.policy = ""HTTP_ONLY"" => yarn.resourcemanager.webapp.address != null",control
108,yarn.resourcemanager.webapp.rest-csrf.custom-header,yarn.resourcemanager.webapp.rest-csrf.enabled,yarn.resourcemanager.webapp.rest-csrf.enabled = true => yarn.resourcemanager.webapp.rest-csrf.custom-header != null,control
109,yarn.nodemanager.log-aggregation.compression-type,yarn.nodemanager.log-aggregation.enable,yarn.nodemanager.log-aggregation.compression-type != null => yarn.nodemanager.log-aggregation.enable = true,control
110,yarn.nodemanager.localizer.cache.cleanup.interval-ms,yarn.nodemanager.localizer.client.thread-count,yarn.nodemanager.localizer.cache.cleanup.interval-ms < 30000 => yarn.nodemanager.localizer.client.thread-count > 5,control
111,yarn.resourcemanager.leveldb-state-store.compaction-interval-secs,yarn.resourcemanager.store.class,"yarn.resourcemanager.store.class = ""org.apache.hadoop.yarn.server.resourcemanager.recovery.LeveldbRMStateStore"" => yarn.resourcemanager.leveldb-state-store.compaction-interval-secs > 0",control
112,yarn.resourcemanager.node-labels.provider,yarn.resourcemanager.node-labels.enabled,yarn.resourcemanager.node-labels.enabled = true => yarn.resourcemanager.node-labels.provider != null,control
113,yarn.resourcemanager.fail-fast,yarn.resourcemanager.ha.enabled,yarn.resourcemanager.ha.enabled = true => yarn.resourcemanager.fail-fast = true,control
114,yarn.nodemanager.log.retain-seconds,yarn.log-aggregation-enable,yarn.log-aggregation-enable = true => yarn.nodemanager.log.retain-seconds > 0,control
115,yarn.resourcemanager.application-timeouts.monitor.interval-ms,yarn.resourcemanager.application-timeouts.timeout-ms,yarn.resourcemanager.application-timeouts.monitor.interval-ms < yarn.resourcemanager.application-timeouts.timeout-ms,control
116,yarn.resourcemanager.rm.container-allocation.expiry-interval-ms,yarn.nodemanager.heartbeat.interval-ms,yarn.nodemanager.heartbeat.interval-ms < yarn.resourcemanager.rm.container-allocation.expiry-interval-ms,control
117,yarn.sharedcache.nested-level,yarn.sharedcache.admin.address,yarn.sharedcache.nested-level > 0 => yarn.sharedcache.admin.address != null,control
118,yarn.timeline-service.enabled,yarn.timeline-service.webapp.address,yarn.timeline-service.enabled = true => yarn.timeline-service.webapp.address != null,control
119,yarn.authorization-provider,yarn.resourcemanager.webapp.spnego-principal,yarn.authorization-provider != null => yarn.resourcemanager.webapp.spnego-principal != null,control
120,yarn.resourcemanager.ha.automatic-failover.enabled,yarn.resourcemanager.ha.rm-ids,yarn.resourcemanager.ha.automatic-failover.enabled = true => yarn.resourcemanager.ha.rm-ids != null,control
121,yarn.resourcemanager.ha.automatic-failover.embedded,yarn.resourcemanager.ha.automatic-failover.enabled,yarn.resourcemanager.ha.automatic-failover.embedded = true => yarn.resourcemanager.ha.automatic-failover.enabled = true,control
122,yarn.sharedcache.webapp.address,yarn.sharedcache.enabled,yarn.sharedcache.enabled = true => yarn.sharedcache.webapp.address != null,control
123,yarn.resourcemanager.ha.enabled,yarn.client.failover-retries-on-socket-timeouts,yarn.resourcemanager.ha.enabled = true => yarn.client.failover-retries-on-socket-timeouts != null,control
124,yarn.nodemanager.disk-health-checker.max-disk-utilization-per-disk-percentage,yarn.nodemanager.disk-health-checker.min-healthy-disks,yarn.nodemanager.disk-health-checker.max-disk-utilization-per-disk-percentage > 90 => yarn.nodemanager.disk-health-checker.min-healthy-disks > 1,control
125,yarn.acl.reservation-enable,yarn.acl.enable,yarn.acl.reservation-enable = true => yarn.acl.enable = true,control
126,yarn.app.mapreduce.client.job.max-retries,mapreduce.job.max.split.locations,yarn.app.mapreduce.client.job.max-retries > 3 => mapreduce.job.max.split.locations > 100,control
127,yarn.nodemanager.keytab,yarn.nodemanager.principal,yarn.nodemanager.principal != null => yarn.nodemanager.keytab != null,control
128,yarn.node-labels.enabled,yarn.nodemanager.node-labels.provider,yarn.node-labels.enabled = true => yarn.nodemanager.node-labels.provider != null,control
129,yarn.sharedcache.client-server.thread-count,yarn.sharedcache.client-server.thread-count-max,yarn.sharedcache.client-server.thread-count-max > 0 => yarn.sharedcache.client-server.thread-count <= yarn.sharedcache.client-server.thread-count-max,control
130,yarn.nodemanager.amrmproxy.ha.enable,yarn.nodemanager.amrmproxy.enabled,yarn.nodemanager.amrmproxy.ha.enable = true => yarn.nodemanager.amrmproxy.enabled != null,control
131,yarn.nodemanager.localizer.fetch.thread-count,yarn.nodemanager.container-manager.thread-count,yarn.nodemanager.localizer.fetch.thread-count > {{x}} => yarn.nodemanager.container-manager.thread-count > {{x}},control
132,yarn.federation.enabled,yarn.federation.machine-list,yarn.federation.enabled = true => yarn.federation.machine-list != null,control
133,yarn.authorization-provider,yarn.resourcemanager.keytab,yarn.authorization-provider != null => yarn.resourcemanager.keytab != null,control
134,yarn.timeline-service.webapp.rest-csrf.enabled,yarn.timeline-service.http-authentication.type,"yarn.timeline-service.http-authentication.type != ""null"" => yarn.timeline-service.webapp.rest-csrf.enabled = ANY",control
135,yarn.acl.reservation-enable,yarn.resourcemanager.reservation-system.enable,yarn.resourcemanager.reservation-system.enable = true => yarn.acl.reservation-enable = true,control
136,yarn.federation.enabled,yarn.federation.state-store.class,yarn.federation.enabled = true => yarn.federation.state-store.class != null,control
137,yarn.webapp.xfs-filter.enabled,yarn.timeline-service.webapp.xfs-filter.xframe-options,yarn.webapp.xfs-filter.enabled = true => yarn.timeline-service.webapp.xfs-filter.xframe-options != null,control
138,yarn.resourcemanager.ha.enabled,yarn.client.failover-retries,yarn.resourcemanager.ha.enabled = true => yarn.client.failover-retries != null,control
139,yarn.node-labels.enabled,yarn.resourcemanager.node-labels.provider.fetch-interval-ms,yarn.node-labels.enabled = true => yarn.resourcemanager.node-labels.provider.fetch-interval-ms > 0,control
140,yarn.scheduler.queue-placement-rules,yarn.scheduler.capacity.maximum-applications,"yarn.scheduler.queue-placement-rules in {{complex, custom}} => yarn.scheduler.capacity.maximum-applications > 10000",control
141,yarn.sharedcache.root-dir,yarn.sharedcache.client-server.address,yarn.sharedcache.enabled = true => yarn.sharedcache.root-dir != null,control
142,yarn.app.mapreduce.shuffle.log.separate,yarn.app.mapreduce.shuffle.log.limit.kb,yarn.app.mapreduce.shuffle.log.separate = true => yarn.app.mapreduce.shuffle.log.limit.kb != null,control
143,yarn.nodemanager.webapp.spnego-principal,yarn.nodemanager.principal,yarn.nodemanager.principal != null => yarn.nodemanager.webapp.spnego-principal != null,control
144,yarn.nodemanager.runtime.linux.docker.enable-userremapping.allowed,yarn.nodemanager.runtime.linux.docker.userremapping-uid-threshold,yarn.nodemanager.runtime.linux.docker.enable-userremapping.allowed = true => yarn.nodemanager.runtime.linux.docker.userremapping-uid-threshold != null,control
