id,Parameter1,Parameter2,bnf,type
20,yarn.resourcemanager.delegation-token.max-conf-size-bytes,yarn.resourcemanager.delegation-token.renew-interval,yarn.resourcemanager.delegation-token.max-conf-size-bytes > 0 => yarn.resourcemanager.delegation-token.renew-interval > 0,behavior
21,yarn.timeline-service.webapp.xfs-filter.xframe-options,yarn.timeline-service.webapp.https.address,yarn.timeline-service.webapp.https.address != null => yarn.timeline-service.webapp.xfs-filter.xframe-options != null,behavior
22,yarn.nodemanager.disk-health-checker.min-healthy-disks,yarn.nodemanager.disk-health-checker.enable,yarn.nodemanager.disk-health-checker.min-healthy-disks > 0 => yarn.nodemanager.disk-health-checker.enable = true,behavior
23,yarn.resourcemanager.connect.max-wait.ms,yarn.resourcemanager.connect.retry-interval.ms,yarn.resourcemanager.connect.max-wait.ms > 0 => yarn.resourcemanager.connect.retry-interval.ms < yarn.resourcemanager.connect.max-wait.ms,behavior
24,yarn.resourcemanager.proxy-user-privileges.enabled,hadoop.proxyuser.<user>.hosts,yarn.resourcemanager.proxy-user-privileges.enabled = true => hadoop.proxyuser.<user>.hosts != null,behavior
25,yarn.app.mapreduce.client.job.max-retries,mapreduce.client.max-retries,yarn.app.mapreduce.client.job.max-retries > default => mapreduce.client.max-retries > default,behavior
26,yarn.nodemanager.distributed-scheduling.enabled,yarn.resourcemanager.nm-container-queuing.sorting-nodes-interval-ms,yarn.nodemanager.distributed-scheduling.enabled = true => yarn.resourcemanager.nm-container-queuing.sorting-nodes-interval-ms > 0,control
27,yarn.ipc.record.factory.class,yarn.ipc.server.factory.class,yarn.ipc.server.factory.class = ANY => yarn.ipc.record.factory.class = ANY,control
28,yarn.log-aggregation.file-controller.TFile.class,yarn.log-aggregation.enable,yarn.log-aggregation.enable = true => yarn.log-aggregation.file-controller.TFile.class != null,control
29,yarn.nodemanager.node-labels.provider.script.opts,yarn.nodemanager.node-labels.provider,yarn.nodemanager.node-labels.provider = SCRIPT => yarn.nodemanager.node-labels.provider.script.opts = ANY,control
30,yarn.nodemanager.amrmproxy.ha.enable,yarn.nodemanager.amrmproxy.enabled,yarn.nodemanager.amrmproxy.ha.enable = true => yarn.nodemanager.amrmproxy.enabled != null,control
31,yarn.nodemanager.localizer.client.thread-count,yarn.nodemanager.resource.cpu-vcores,yarn.nodemanager.localizer.client.thread-count > 1 => yarn.nodemanager.resource.cpu-vcores > 1,control
32,yarn.timeline-service.recovery.enabled,yarn.timeline-service.enabled,yarn.timeline-service.enabled = true => yarn.timeline-service.recovery.enabled = ANY,control
33,yarn.resourcemanager.configuration.file-system-based-store,yarn.resourcemanager.ha.enabled,yarn.resourcemanager.ha.enabled = true => yarn.resourcemanager.configuration.file-system-based-store != null,control
34,yarn.resourcemanager.recovery.enabled,yarn.resourcemanager.ha.automatic-failover.enabled,yarn.resourcemanager.recovery.enabled = true => yarn.resourcemanager.ha.automatic-failover.enabled = true,control
35,yarn.authorization-provider,yarn.timeline-service.principal,yarn.authorization-provider != null => yarn.timeline-service.principal != null,control
36,yarn.nodemanager.resource.cpu-vcores,yarn.nodemanager.resource.count-logical-processors-as-cores,yarn.nodemanager.resource.count-logical-processors-as-cores = true => yarn.nodemanager.resource.cpu-vcores = ANY,control
37,yarn.nodemanager.distributed-scheduling.enabled,yarn.nodemanager.opportunistic-containers-use-pause-for-preemption,yarn.nodemanager.distributed-scheduling.enabled = true => yarn.nodemanager.opportunistic-containers-use-pause-for-preemption = true,control
38,yarn.timeline-service.webapp.https.address,yarn.timeline-service.webapp.https.port,yarn.timeline-service.webapp.https.address != null => yarn.timeline-service.webapp.https.port != null,control
39,yarn.system-metrics-publisher.enabled,yarn.rm.system-metrics-publisher.emit-container-events,yarn.system-metrics-publisher.enabled = true => yarn.rm.system-metrics-publisher.emit-container-events != null,control
40,yarn.acl.enable,yarn.admin.acl,yarn.acl.enable = true => yarn.admin.acl != null,control
41,yarn.nodemanager.local-dirs,yarn.nodemanager.disk-health-checker.enable,yarn.nodemanager.local-dirs != null => yarn.nodemanager.disk-health-checker.enable = true,control
42,yarn.client.failover-max-attempts,yarn.resourcemanager.ha.enabled,yarn.resourcemanager.ha.enabled = true => yarn.client.failover-max-attempts > 1,control
43,yarn.nodemanager.node-labels.provider,yarn.resourcemanager.node-labels.provider.fetch-interval-ms,"yarn.nodemanager.node-labels.provider = ""config"" => yarn.resourcemanager.node-labels.provider.fetch-interval-ms = 600000",control
44,yarn.nodemanager.amrmproxy.enabled,yarn.resourcemanager.am.max-attempts,yarn.nodemanager.amrmproxy.enabled = true => yarn.resourcemanager.am.max-attempts > 1,control
45,yarn.nodemanager.runtime.linux.docker.enable-userremapping.allowed,yarn.nodemanager.runtime.linux.docker.userremapping-uid-threshold,yarn.nodemanager.runtime.linux.docker.enable-userremapping.allowed = true => yarn.nodemanager.runtime.linux.docker.userremapping-uid-threshold != null,control
46,yarn.scheduler.configuration.store.class,yarn.resourcemanager.scheduler.class,yarn.scheduler.configuration.store.class != null => yarn.resourcemanager.scheduler.class = ANY,control
47,yarn.node-labels.enabled,yarn.nodemanager.node-labels.provider.fetch-interval-ms,yarn.node-labels.enabled = true => yarn.nodemanager.node-labels.provider.fetch-interval-ms > 0,control
48,yarn.nodemanager.distributed-scheduling.enabled,yarn.resourcemanager.nm-container-queuing.max-queue-length,yarn.nodemanager.distributed-scheduling.enabled = true => yarn.resourcemanager.nm-container-queuing.max-queue-length > 0,control
49,yarn.resourcemanager.recovery.enabled,yarn.resourcemanager.leveldb-state-store.path,yarn.resourcemanager.recovery.enabled = true => yarn.resourcemanager.leveldb-state-store.path != null,control
50,yarn.nodemanager.log-aggregation.compression-type,yarn.nodemanager.log-aggregation.enable,yarn.nodemanager.log-aggregation.compression-type != null => yarn.nodemanager.log-aggregation.enable = true,control
51,yarn.resourcemanager.application-master-service.processors,yarn.resourcemanager.scheduler.class,yarn.resourcemanager.application-master-service.processors > 1 => yarn.resourcemanager.scheduler.class = FairScheduler,control
52,yarn.resourcemanager.ha.failover-controller.active-standby-elector.zk.retries,yarn.resourcemanager.ha.enabled,yarn.resourcemanager.ha.failover-controller.active-standby-elector.zk.retries != null => yarn.resourcemanager.ha.enabled = true,control
53,yarn.resourcemanager.recovery.enabled,yarn.resourcemanager.ha.automatic-failover.embedded,yarn.resourcemanager.recovery.enabled = true => yarn.resourcemanager.ha.automatic-failover.embedded = true,control
54,yarn.resourcemanager.ha.automatic-failover.enabled,yarn.resourcemanager.ha.automatic-failover.zk-base-path,yarn.resourcemanager.ha.automatic-failover.enabled = true => yarn.resourcemanager.ha.automatic-failover.zk-base-path != null,control
55,yarn.router.rmadmin.interceptor-class.pipeline,yarn.router.webapp.address,yarn.router.webapp.address = ANY => yarn.router.rmadmin.interceptor-class.pipeline = ANY,control
56,yarn.sharedcache.admin.thread-count,yarn.sharedcache.cleaner.thread-count,yarn.sharedcache.admin.thread-count > 0 => yarn.sharedcache.cleaner.thread-count > 0,control
57,yarn.nodemanager.linux-container-executor.cgroups.hierarchy,yarn.nodemanager.linux-container-executor.cgroups.mount,yarn.nodemanager.linux-container-executor.cgroups.hierarchy != null => yarn.nodemanager.linux-container-executor.cgroups.mount = true,control
58,yarn.nodemanager.node-labels.provider.script.opts,yarn.nodemanager.node-labels.provider.script.path,yarn.nodemanager.node-labels.provider.script.path != null => yarn.nodemanager.node-labels.provider.script.opts = ANY,control
59,yarn.resourcemanager.ha.enabled,yarn.resourcemanager.ha.automatic-failover.embedded,yarn.resourcemanager.ha.enabled = true => yarn.resourcemanager.ha.automatic-failover.embedded != null,control
60,yarn.ipc.record.factory.class,yarn.ipc.rpc.class,yarn.ipc.rpc.class = ANY => yarn.ipc.record.factory.class = ANY,control
61,yarn.nodemanager.node-labels.provider.script.opts,yarn.nodemanager.node-labels.provider,"yarn.nodemanager.node-labels.provider = ""script"" => yarn.nodemanager.node-labels.provider.script.opts != null",control
62,yarn.scheduler.configuration.store.max-logs,yarn.resourcemanager.max-completed-applications,yarn.scheduler.configuration.store.max-logs > 1000 => yarn.resourcemanager.max-completed-applications > 1000,control
63,yarn.node-labels.enabled,yarn.nodemanager.node-labels.provider,yarn.node-labels.enabled = true => yarn.nodemanager.node-labels.provider != null,control
64,yarn.scheduler.configuration.store.max-logs,yarn.scheduler.configuration.leveldb-store.path,yarn.scheduler.configuration.leveldb-store.path = ANY => yarn.scheduler.configuration.store.max-logs = ANY,control
65,yarn.sharedcache.webapp.address,yarn.sharedcache.enabled,yarn.sharedcache.enabled = true => yarn.sharedcache.webapp.address != null,control
66,yarn.webapp.xfs-filter.enabled,yarn.nodemanager.webapp.xfs-filter.xframe-options,yarn.webapp.xfs-filter.enabled = true => yarn.nodemanager.webapp.xfs-filter.xframe-options != null,control
67,yarn.nodemanager.container-metrics.enable,yarn.nodemanager.container-monitor.enabled,yarn.nodemanager.container-metrics.enable = true => yarn.nodemanager.container-monitor.enabled = true,control
68,yarn.resourcemanager.recovery.enabled,yarn.resourcemanager.ha.enabled,yarn.resourcemanager.recovery.enabled = true => yarn.resourcemanager.ha.enabled = true,control
69,yarn.nodemanager.health-checker.script.timeout-ms,yarn.nodemanager.health-checker.script.path,yarn.nodemanager.health-checker.script.path != null => yarn.nodemanager.health-checker.script.timeout-ms > 0,control
70,yarn.nodemanager.log-aggregation.policy.class,yarn.nodemanager.log-aggregation.enable,yarn.nodemanager.log-aggregation.policy.class != null => yarn.nodemanager.log-aggregation.enable = true,control
71,yarn.resourcemanager.ha.enabled,yarn.client.failover-retries,yarn.resourcemanager.ha.enabled = true => yarn.client.failover-retries != null,control
72,yarn.nodemanager.resource.detect-hardware-capabilities,yarn.nodemanager.resource.count-logical-processors-as-cores,yarn.nodemanager.resource.detect-hardware-capabilities = true => yarn.nodemanager.resource.count-logical-processors-as-cores is valid and non-null,control
73,yarn.timeline-service.webapp.rest-csrf.custom-header,yarn.timeline-service.webapp.rest-csrf.methods-to-ignore,yarn.timeline-service.webapp.rest-csrf.enabled = true => yarn.timeline-service.webapp.rest-csrf.custom-header != null,control
74,yarn.resourcemanager.ha.enabled,yarn.resourcemanager.ha.id,yarn.resourcemanager.ha.enabled = true => yarn.resourcemanager.ha.id != null,control
75,yarn.scheduler.maximum-allocation-mb,yarn.scheduler.minimum-allocation-mb,yarn.scheduler.maximum-allocation-mb >= yarn.scheduler.minimum-allocation-mb,control
76,yarn.resourcemanager.ha.rm-ids,yarn.client.failover-proxy-provider,yarn.resourcemanager.ha.rm-ids != null => yarn.client.failover-proxy-provider = org.apache.hadoop.yarn.client.ConfiguredRMFailoverProxyProvider,control
77,yarn.nodemanager.node-labels.provider.script.opts,yarn.nodemanager.node-labels.provider.script.path,"yarn.nodemanager.node-labels.provider = ""script"" => yarn.nodemanager.node-labels.provider.script.path != null",control
78,yarn.timeline-service.webapp.rest-csrf.custom-header,yarn.timeline-service.webapp.rest-csrf.enabled,yarn.timeline-service.webapp.rest-csrf.enabled = true => yarn.timeline-service.webapp.rest-csrf.custom-header != null,control
79,yarn.resourcemanager.ha.enabled,yarn.resourcemanager.zk-max-znode-size.bytes,yarn.resourcemanager.ha.enabled = true => yarn.resourcemanager.zk-max-znode-size.bytes != null,control
80,yarn.resourcemanager.ha.automatic-failover.zk-base-path,yarn.resourcemanager.ha.rm-ids,yarn.resourcemanager.ha.automatic-failover.zk-base-path != null => yarn.resourcemanager.ha.rm-ids != null,control
81,yarn.nodemanager.disk-health-checker.enable,yarn.nodemanager.disk-health-checker.disk-utilization-watermark-low-per-disk-percentage,yarn.nodemanager.disk-health-checker.enable = true => yarn.nodemanager.disk-health-checker.disk-utilization-watermark-low-per-disk-percentage != null,control
82,yarn.scheduler.minimum-allocation-vcores,yarn.nodemanager.resource.cpu-vcores,<Dependency> ::= <Variable> > <valueExpression> => <Variable> > <valueExpression>,control
83,yarn.authorization-provider,yarn.nodemanager.principal,yarn.authorization-provider != null => yarn.nodemanager.principal != null,control
84,yarn.resourcemanager.nodemanagers.heartbeat-interval-ms,yarn.resourcemanager.nm.liveness-monitor.expiry-interval-ms,yarn.resourcemanager.nodemanagers.heartbeat-interval-ms < yarn.resourcemanager.nm.liveness-monitor.expiry-interval-ms,control
85,yarn.nodemanager.distributed-scheduling.enabled,yarn.resourcemanager.nm-container-queuing.min-queue-length,yarn.nodemanager.distributed-scheduling.enabled = true => yarn.resourcemanager.nm-container-queuing.min-queue-length > 0,control
86,yarn.resourcemanager.ha.automatic-failover.zk-base-path,yarn.resourcemanager.ha.enabled,yarn.resourcemanager.ha.automatic-failover.zk-base-path != null => yarn.resourcemanager.ha.enabled = true,control
87,yarn.nodemanager.runtime.linux.docker.privileged-containers.acl,yarn.nodemanager.runtime.linux.docker.privileged-containers.allowed,yarn.nodemanager.runtime.linux.docker.privileged-containers.allowed = true => yarn.nodemanager.runtime.linux.docker.privileged-containers.acl != null,control
88,yarn.nodemanager.localizer.fetch.thread-count,yarn.nodemanager.container-manager.thread-count,yarn.nodemanager.localizer.fetch.thread-count > {{x}} => yarn.nodemanager.container-manager.thread-count > {{x}},control
89,yarn.resourcemanager.work-preserving-recovery.enabled,yarn.resourcemanager.recovery.enabled,yarn.resourcemanager.recovery.enabled = true => yarn.resourcemanager.work-preserving-recovery.enabled = ANY,control
90,yarn.resourcemanager.ha.enabled,yarn.client.failover-proxy-provider,yarn.resourcemanager.ha.enabled = true => yarn.client.failover-proxy-provider != null,control
91,yarn.resourcemanager.recovery.enabled,yarn.resourcemanager.store.class,yarn.resourcemanager.recovery.enabled = true => yarn.resourcemanager.store.class != null,control
92,yarn.nodemanager.webapp.spnego-keytab-file,yarn.nodemanager.principal,yarn.nodemanager.principal = ANY => yarn.nodemanager.webapp.spnego-keytab-file = ANY,control
93,yarn.sharedcache.admin.thread-count,yarn.sharedcache.uploader.thread-count,yarn.sharedcache.admin.thread-count > 0 => yarn.sharedcache.uploader.thread-count > 0,control
94,yarn.resourcemanager.webapp.rest-csrf.enabled,yarn.http.policy,yarn.http.policy = HTTPS_ONLY => yarn.resourcemanager.webapp.rest-csrf.enabled = true,control
95,yarn.resourcemanager.webapp.ui-actions.enabled,yarn.webapp.ui2.enable,yarn.resourcemanager.webapp.ui-actions.enabled = true => yarn.webapp.ui2.enable != null,control
96,yarn.resourcemanager.reservation-system.planfollower.time-step,yarn.resourcemanager.reservation-system.enable,yarn.resourcemanager.reservation-system.enable = true => yarn.resourcemanager.reservation-system.planfollower.time-step != null,control
97,yarn.federation.enabled,yarn.federation.machine-list,yarn.federation.enabled = true => yarn.federation.machine-list != null,control
98,yarn.authorization-provider,yarn.web-proxy.principal,yarn.authorization-provider != null => yarn.web-proxy.principal != null,control
99,yarn.resourcemanager.application-timeouts.monitor.interval-ms,yarn.resourcemanager.application-timeouts.timeout-ms,yarn.resourcemanager.application-timeouts.monitor.interval-ms < yarn.resourcemanager.application-timeouts.timeout-ms,control
100,yarn.router.webapp.https.address,yarn.http.policy,"yarn.http.policy = ""HTTPS_ONLY"" => yarn.router.webapp.https.address != null",control
101,yarn.webapp.ui2.enable,yarn.resourcemanager.webapp.https.address,yarn.webapp.ui2.enable = true => yarn.resourcemanager.webapp.https.address != null,control
102,yarn.resourcemanager.scheduler.monitor.policies,yarn.resourcemanager.scheduler.class,yarn.resourcemanager.scheduler.class = ANY => yarn.resourcemanager.scheduler.monitor.policies = ANY,control
103,yarn.nodemanager.amrmproxy.ha.enable,yarn.nodemanager.amrmproxy.interceptor-class.pipeline,yarn.nodemanager.amrmproxy.ha.enable = true => yarn.nodemanager.amrmproxy.interceptor-class.pipeline != null,control
104,yarn.sharedcache.client-server.thread-count,yarn.sharedcache.client-server.thread-count-max,yarn.sharedcache.client-server.thread-count-max > 0 => yarn.sharedcache.client-server.thread-count <= yarn.sharedcache.client-server.thread-count-max,control
105,yarn.log-aggregation.file-formats,yarn.log-aggregation-enable,yarn.log-aggregation-enable = true => yarn.log-aggregation.file-formats != null,control
106,yarn.app.mapreduce.am.resource.cpu-vcores,mapreduce.job.ubertask.maxbytes,yarn.app.mapreduce.am.resource.cpu-vcores > mapreduce.map.cpu.vcores AND yarn.app.mapreduce.am.resource.cpu-vcores > mapreduce.reduce.cpu.vcores => mapreduce.job.ubertask.maxbytes != null,control
107,yarn.nodemanager.linux-container-executor.cgroups.delete-timeout-ms,yarn.nodemanager.linux-container-executor.cgroups.strict-resource-usage,yarn.nodemanager.linux-container-executor.cgroups.strict-resource-usage = true => yarn.nodemanager.linux-container-executor.cgroups.delete-timeout-ms > 1000,control
108,yarn.timeline-service.hbase.configuration.file,yarn.nodemanager.resource.memory-mb,yarn.timeline-service.hbase.configuration.file != null => yarn.nodemanager.resource.memory-mb > 8192,control
109,yarn.resourcemanager.scheduler.monitor.enable,yarn.scheduler.queue-placement-rules,yarn.resourcemanager.scheduler.monitor.enable = true => yarn.scheduler.queue-placement-rules != null,control
110,yarn.scheduler.minimum-allocation-vcores,yarn.scheduler.maximum-allocation-vcores,<Dependency> ::= <Variable> > <valueExpression> => <Variable> > <valueExpression>,control
111,yarn.nodemanager.localizer.cache.cleanup.interval-ms,yarn.nodemanager.localizer.client.thread-count,yarn.nodemanager.localizer.cache.cleanup.interval-ms < 30000 => yarn.nodemanager.localizer.client.thread-count > 5,control
112,yarn.nodemanager.amrmproxy.ha.enable,yarn.nodemanager.amrmproxy.client.thread-count,yarn.nodemanager.amrmproxy.ha.enable = true => yarn.nodemanager.amrmproxy.client.thread-count > 0,control
113,yarn.resourcemanager.cluster-id,yarn.resourcemanager.ha.automatic-failover.enabled,yarn.resourcemanager.cluster-id != null => yarn.resourcemanager.ha.automatic-failover.enabled = true,control
114,yarn.nodemanager.runtime.linux.docker.enable-userremapping.allowed,yarn.nodemanager.runtime.linux.docker.userremapping-gid-threshold,yarn.nodemanager.runtime.linux.docker.enable-userremapping.allowed = true => yarn.nodemanager.runtime.linux.docker.userremapping-gid-threshold != null,control
115,yarn.authorization-provider,yarn.admin.acl,yarn.authorization-provider != null => yarn.admin.acl != null,control
116,yarn.resourcemanager.ha.enabled,yarn.resourcemanager.cluster-id,yarn.resourcemanager.ha.enabled = true => yarn.resourcemanager.cluster-id != null,control
117,yarn.nodemanager.resource.memory-mb,yarn.scheduler.minimum-allocation-mb,yarn.nodemanager.resource.memory-mb > 0 => yarn.scheduler.minimum-allocation-mb <= yarn.nodemanager.resource.memory-mb,control
118,yarn.authorization-provider,yarn.nodemanager.webapp.spnego-keytab-file,yarn.authorization-provider != null => yarn.nodemanager.webapp.spnego-keytab-file != null,control
119,yarn.resourcemanager.amlauncher.thread-count,yarn.resourcemanager.scheduler.client.thread-count,yarn.resourcemanager.amlauncher.thread-count > 10 => yarn.resourcemanager.scheduler.client.thread-count > 10,control
120,yarn.resourcemanager.ha.enabled,yarn.client.failover-max-attempts,yarn.resourcemanager.ha.enabled = true => yarn.client.failover-max-attempts != null,control
121,yarn.nodemanager.windows-container.cpu-limit.enabled,yarn.nodemanager.resource.percentage-physical-cpu-limit,yarn.nodemanager.windows-container.cpu-limit.enabled = true => yarn.nodemanager.resource.percentage-physical-cpu-limit > 0,control
122,yarn.sharedcache.store.in-memory.staleness-period-mins,yarn.sharedcache.store.class,yarn.sharedcache.store.class = in-memory => yarn.sharedcache.store.in-memory.staleness-period-mins = ANY,control
123,yarn.resourcemanager.ha.automatic-failover.embedded,yarn.resourcemanager.ha.enabled,yarn.resourcemanager.ha.automatic-failover.embedded = true => yarn.resourcemanager.ha.enabled = true,control
124,yarn.nodemanager.amrmproxy.ha.enable,yarn.nodemanager.amrmproxy.address,yarn.nodemanager.amrmproxy.ha.enable = true => yarn.nodemanager.amrmproxy.address != null,control
125,yarn.authorization-provider,yarn.resourcemanager.principal,yarn.authorization-provider != null => yarn.resourcemanager.principal != null,control
126,yarn.scheduler.queue-placement-rules,yarn.admin.acl,yarn.scheduler.queue-placement-rules != 'DEFAULT' => yarn.admin.acl != null,control
127,yarn.timeline-service.ttl-enable,yarn.timeline-service.ttl-ms,yarn.timeline-service.ttl-enable = true => yarn.timeline-service.ttl-ms != null,control
128,yarn.nodemanager.amrmproxy.enabled,yarn.nodemanager.amrmproxy.client.thread-count,yarn.nodemanager.amrmproxy.enabled = true => yarn.nodemanager.amrmproxy.client.thread-count > 0,control
129,yarn.resourcemanager.fail-fast,yarn.resourcemanager.ha.automatic-failover.enabled,yarn.resourcemanager.ha.automatic-failover.enabled = true => yarn.resourcemanager.fail-fast = true,control
130,yarn.sharedcache.enabled,yarn.sharedcache.root-dir,yarn.sharedcache.enabled = true => yarn.sharedcache.root-dir != null,control
131,yarn.resourcemanager.reservation-system.enable,yarn.resourcemanager.reservation-system.class,yarn.resourcemanager.reservation-system.enable = true => yarn.resourcemanager.reservation-system.class != null,control
132,yarn.nodemanager.linux-container-executor.cgroups.delete-timeout-ms,yarn.nodemanager.linux-container-executor.cgroups.hierarchy,yarn.nodemanager.linux-container-executor.cgroups.hierarchy != null => yarn.nodemanager.linux-container-executor.cgroups.delete-timeout-ms > 0,control
133,yarn.sharedcache.enabled,yarn.sharedcache.cleaner.interval-ms,yarn.sharedcache.enabled = true => yarn.sharedcache.cleaner.interval-ms in [3600000..86400000],control
134,yarn.resourcemanager.nodes.exclude-path,yarn.resourcemanager.hostname,yarn.resourcemanager.nodes.exclude-path != null => yarn.resourcemanager.hostname != null,control
135,yarn.timeline-service.recovery.enabled,yarn.timeline-service.state-store-class,yarn.timeline-service.recovery.enabled = true => yarn.timeline-service.state-store-class != null,control
136,yarn.federation.enabled,yarn.federation.cache-ttl.secs,yarn.federation.enabled = true => yarn.federation.cache-ttl.secs > 0,control
137,yarn.nodemanager.linux-container-executor.nonsecure-mode.limit-users,yarn.nodemanager.linux-container-executor.nonsecure-mode.local-user,yarn.nodemanager.linux-container-executor.nonsecure-mode.limit-users = true => yarn.nodemanager.linux-container-executor.nonsecure-mode.local-user != null,control
138,yarn.router.bind-host,yarn.router.client.thread-count,yarn.router.bind-host in {{public_interface_ips}} => yarn.router.client.thread-count > 10,control
139,yarn.nodemanager.runtime.linux.docker.privileged-containers.acl,yarn.acl.enable,yarn.acl.enable = true => yarn.nodemanager.runtime.linux.docker.privileged-containers.acl != null,control
140,yarn.timeline-service.enabled,yarn.timeline-service.webapp.address,yarn.timeline-service.enabled = true => yarn.timeline-service.webapp.address != null,control
141,yarn.resourcemanager.ha.enabled,yarn.resourcemanager.ha.rm-ids,yarn.resourcemanager.ha.enabled = true => yarn.resourcemanager.ha.rm-ids != null,control
142,yarn.nodemanager.keytab,yarn.nodemanager.webapp.spnego-principal,yarn.nodemanager.webapp.spnego-keytab-file != null => yarn.nodemanager.keytab != null,control
143,yarn.resourcemanager.ha.enabled,yarn.resourcemanager.zk-state-store.parent-path,yarn.resourcemanager.ha.enabled = true => yarn.resourcemanager.zk-state-store.parent-path != null,control
144,yarn.router.rmadmin.interceptor-class.pipeline,yarn.router.bind-host,yarn.router.bind-host = ANY => yarn.router.rmadmin.interceptor-class.pipeline = ANY,control
145,yarn.authorization-provider,yarn.acl.enable,yarn.authorization-provider != null => yarn.acl.enable = true,control
146,yarn.sharedcache.enabled,yarn.sharedcache.max-age-ms,yarn.sharedcache.enabled = true => yarn.sharedcache.max-age-ms in [86400000..604800000],control
147,yarn.federation.enabled,yarn.federation.machine-list,yarn.federation.enabled = true => yarn.federation.machine-list != null,control
148,yarn.nodemanager.webapp.rest-csrf.enabled,yarn.nodemanager.webapp.rest-csrf.methods-to-ignore,yarn.nodemanager.webapp.rest-csrf.enabled = true => yarn.nodemanager.webapp.rest-csrf.methods-to-ignore != null,control
149,yarn.log-aggregation.retain-seconds,yarn.log-aggregation.enable,yarn.log-aggregation.retain-seconds > 0 => yarn.log-aggregation.enable = true,control
150,yarn.resourcemanager.ha.enabled,yarn.resourcemanager.hostname.<rm-id>,yarn.resourcemanager.ha.enabled = true => yarn.resourcemanager.hostname.<rm-id> != null,control
