id,Parameter1,Parameter2,bnf,type
26,mapreduce.output.fileoutputformat.compress,mapreduce.output.fileoutputformat.compress.type,mapreduce.output.fileoutputformat.compress = true => mapreduce.output.fileoutputformat.compress.type != null,control
27,mapreduce.job.speculative.retry-after-speculate,mapreduce.reduce.speculative,mapreduce.reduce.speculative = true => mapreduce.job.speculative.retry-after-speculate = ANY,control
28,mapreduce.task.exit.timeout.check-interval-ms,mapreduce.task.timeout,mapreduce.task.timeout > 0 => mapreduce.task.exit.timeout.check-interval-ms < mapreduce.task.timeout,control
29,mapreduce.reduce.shuffle.fetch.retry.interval-ms,mapreduce.reduce.shuffle.fetch.retry.max_attempts,<Dependency> ::= <Variable> > <valueExpression> => <ConstraintItem> <valueExpression> <Variable> = mapreduce.reduce.shuffle.fetch.retry.interval-ms <Relation> > <valueExpression> = 1000 => <ConstraintItem> <Variable> = mapreduce.reduce.shuffle.fetch.retry.max_attempts <Relation> < <valueExpression> = 5,control
30,mapreduce.jobhistory.cleaner.enable,mapreduce.jobhistory.done-dir,mapreduce.jobhistory.cleaner.enable = true => mapreduce.jobhistory.done-dir != null,control
31,mapreduce.job.maps,mapreduce.tasktracker.map.tasks.maximum,mapreduce.job.maps > 1 => mapreduce.tasktracker.map.tasks.maximum > [default.MIN_value .. default.MAX_value],control
32,mapreduce.jobtracker.system.dir,mapreduce.jobtracker.address,mapreduce.jobtracker.address != null => mapreduce.jobtracker.system.dir = ANY,control
33,mapreduce.framework.name,mapreduce.shuffle.port,"mapreduce.framework.name = ""yarn"" => mapreduce.shuffle.port = 13562",control
34,mapreduce.task.merge.progress.records,mapreduce.task.io.sort.factor,mapreduce.task.merge.progress.records > 0 => mapreduce.task.io.sort.factor > 0,control
35,mapreduce.job.reduces,mapreduce.job.reduce.slowstart.completedmaps,mapreduce.job.reduce.slowstart.completedmaps < 100 => mapreduce.job.reduces = 0,control
36,mapreduce.input.lineinputformat.linespermap,mapreduce.input.fileinputformat.split.minsize,mapreduce.input.lineinputformat.linespermap > 1 => mapreduce.input.fileinputformat.split.minsize < (mapreduce.input.lineinputformat.linespermap * avg_line_size),control
37,mapreduce.reduce.cpu.vcores,mapreduce.reduce.memory.mb,<Dependency> ::= <Variable> = <valueExpression> => <Variable> = <valueExpression>,control
38,mapreduce.application.framework.path,mapreduce.application.classpath,mapreduce.application.framework.path != null => mapreduce.application.classpath in { <valueSet> },control
39,mapreduce.job.ubertask.enable,mapreduce.map.cpu.vcores,mapreduce.job.ubertask.enable = true => mapreduce.map.cpu.vcores < yarn.app.mapreduce.am.resource.cpu-vcores,control
40,mapreduce.jobhistory.admin.address,mapreduce.jobhistory.address,mapreduce.jobhistory.address = null => mapreduce.jobhistory.admin.address = ANY,default
41,mapreduce.output.fileoutputformat.compress,mapreduce.output.fileoutputformat.compress.type,mapreduce.output.fileoutputformat.compress = true => mapreduce.output.fileoutputformat.compress.type = ANY,default
42,mapreduce.task.userlog.limit.kb,yarn.app.mapreduce.am.container.log.limit.kb,yarn.app.mapreduce.am.container.log.limit.kb = mapreduce.task.userlog.limit.kb,default
43,mapreduce.job.node-label-expression,mapreduce.reduce.node-label-expression,mapreduce.job.node-label-expression = null => mapreduce.reduce.node-label-expression = queue's default-node-label-expression,default
44,mapreduce.map.maxattempts,mapreduce.am.max-attempts,mapreduce.am.max-attempts = mapreduce.map.maxattempts,default
45,mapreduce.am.max-attempts,mapreduce.reduce.maxattempts,mapreduce.am.max-attempts = ANY => mapreduce.reduce.maxattempts = mapreduce.am.max-attempts,default
46,mapreduce.map.maxattempts,mapreduce.reduce.maxattempts,mapreduce.reduce.maxattempts = mapreduce.map.maxattempts,default
47,mapreduce.task.profile,mapreduce.task.profile.maps,mapreduce.task.profile = true => mapreduce.task.profile.maps = ANY,default
48,mapreduce.job.node-label-expression,mapreduce.map.node-label-expression,mapreduce.job.node-label-expression = null => mapreduce.map.node-label-expression = mapreduce.job.node-label-expression,default
49,mapreduce.task.profile,mapreduce.task.profile.reduces,mapreduce.task.profile = true => mapreduce.task.profile.reduces = ANY,default
50,mapreduce.jobhistory.intermediate-done-dir,mapreduce.jobhistory.done-dir,mapreduce.jobhistory.done-dir = ANY => mapreduce.jobhistory.intermediate-done-dir = ANY,default
51,mapreduce.task.profile,mapreduce.task.profile.params,mapreduce.task.profile = true => mapreduce.task.profile.params = ANY,default
52,mapreduce.job.end-notification.url,mapreduce.job.end-notification.retry.attempts,mapreduce.job.end-notification.retry.attempts = ANY => mapreduce.job.end-notification.url != null,default
53,mapreduce.task.profile.params,mapreduce.task.profile.map.params,mapreduce.task.profile.params = ANY => mapreduce.task.profile.map.params = mapreduce.task.profile.params,default
54,mapreduce.map.output.compress,mapreduce.map.output.compress.codec,mapreduce.map.output.compress = true => mapreduce.map.output.compress.codec != null,default
55,mapreduce.job.end-notification.url,mapreduce.job.end-notification.max.retry.interval,mapreduce.job.end-notification.max.retry.interval = ANY => mapreduce.job.end-notification.url != null,default
56,mapreduce.task.profile.map.params,mapreduce.task.profile.params,mapreduce.task.profile.params = null => mapreduce.task.profile.map.params = ANY,default
57,mapreduce.task.merge.progress.records,mapreduce.task.combine.progress.records,mapreduce.task.merge.progress.records = ANY => mapreduce.task.combine.progress.records = mapreduce.task.merge.progress.records,default
58,mapreduce.map.output.compress.codec,mapreduce.output.fileoutputformat.compress.codec,mapreduce.map.output.compress.codec = ANY => mapreduce.output.fileoutputformat.compress.codec = org.apache.hadoop.io.compress.defaultCodec,default
59,mapreduce.jobtracker.staging.root.dir,yarn.app.mapreduce.am.staging-dir,yarn.app.mapreduce.am.staging-dir = null => mapreduce.jobtracker.staging.root.dir = ANY,default
60,mapreduce.jobhistory.recovery.enable,mapreduce.jobhistory.recovery.store.leveldb.path,mapreduce.jobhistory.recovery.enable = true => mapreduce.jobhistory.recovery.store.leveldb.path != null,default
61,mapreduce.reduce.skip.proc-count.auto-incr,mapreduce.map.skip.proc-count.auto-incr,mapreduce.map.skip.proc-count.auto-incr = true => mapreduce.reduce.skip.proc-count.auto-incr = true,default
62,mapreduce.output.fileoutputformat.compress,mapreduce.output.fileoutputformat.compress.codec,mapreduce.output.fileoutputformat.compress = true => mapreduce.output.fileoutputformat.compress.codec = ANY,default
63,mapreduce.job.speculative.speculative-cap-total-tasks,mapreduce.job.running.map.limit,mapreduce.job.running.map.limit > mapreduce.job.speculative.speculative-cap-total-tasks,value
64,mapreduce.reduce.markreset.buffer.percent,mapreduce.reduce.shuffle.input.buffer.percent,mapreduce.reduce.shuffle.input.buffer.percent = ANY => mapreduce.reduce.markreset.buffer.percent < mapreduce.reduce.shuffle.input.buffer.percent,value
65,mapreduce.jobtracker.system.dir,mapreduce.cluster.local.dir,mapreduce.cluster.local.dir != null => mapreduce.jobtracker.system.dir != null,value
66,mapreduce.job.maps,mapreduce.job.running.map.limit,mapreduce.job.running.map.limit > mapreduce.job.maps => mapreduce.job.maps < mapreduce.job.running.map.limit,value
67,mapreduce.map.memory.mb,yarn.app.mapreduce.am.resource.mb,yarn.app.mapreduce.am.resource.mb = mapreduce.map.memory.mb + 1024,value
68,mapreduce.reduce.maxattempts,mapreduce.job.maxtaskfailures.per.tracker,mapreduce.job.maxtaskfailures.per.tracker = mapreduce.reduce.maxattempts,value
69,mapreduce.job.maps,mapreduce.job.reduce.slowstart.completedmaps,mapreduce.job.maps > 0 => mapreduce.job.reduce.slowstart.completedmaps = 0.05,value
70,mapreduce.job.end-notification.max.retry.interval,mapreduce.job.end-notification.retry.interval,mapreduce.job.end-notification.retry.interval < mapreduce.job.end-notification.max.retry.interval,value
71,mapreduce.task.profile.maps,mapreduce.task.profile.map.params,mapreduce.task.profile.map.params != null => mapreduce.task.profile.maps = ANY,value
72,mapreduce.job.ubertask.maxreduces,mapreduce.job.ubertask.maxbytes,mapreduce.job.ubertask.maxbytes > 0 => mapreduce.job.ubertask.maxreduces > 0,value
73,mapreduce.reduce.shuffle.memory.limit.percent,mapreduce.reduce.input.buffer.percent,mapreduce.reduce.input.buffer.percent > 0 => mapreduce.reduce.shuffle.memory.limit.percent = [0..100],value
74,mapreduce.job.speculative.slowtaskthreshold,mapreduce.job.speculative.speculative-cap-total-tasks,mapreduce.job.speculative.speculative-cap-total-tasks > 0 => mapreduce.job.speculative.slowtaskthreshold < mapreduce.job.speculative.speculative-cap-total-tasks,value
75,mapreduce.reduce.merge.inmem.threshold,mapreduce.reduce.shuffle.merge.percent,mapreduce.reduce.shuffle.merge.percent > 0 => mapreduce.reduce.merge.inmem.threshold = ANY,value
76,mapreduce.reduce.memory.mb,mapreduce.reduce.shuffle.memory.limit.percent,mapreduce.reduce.shuffle.memory.limit.percent = ANY => mapreduce.reduce.memory.mb = mapreduce.reduce.shuffle.memory.limit.percent * mapreduce.reduce.memory.mb,value
77,mapreduce.task.io.sort.factor,mapreduce.map.sort.spill.percent,mapreduce.map.sort.spill.percent > 0 => mapreduce.task.io.sort.factor > 0,value
78,mapreduce.job.speculative.retry-after-no-speculate,mapreduce.job.speculative.speculative-cap-total-tasks,mapreduce.job.speculative.speculative-cap-total-tasks > 0 => mapreduce.job.speculative.retry-after-no-speculate = ANY,value
79,mapreduce.job.running.map.limit,mapreduce.job.max.map,mapreduce.job.max.map > mapreduce.job.running.map.limit => mapreduce.job.running.map.limit < mapreduce.job.max.map,value
80,mapreduce.job.cache.limit.max-resources-mb,mapreduce.job.cache.limit.max-resources,mapreduce.job.cache.limit.max-resources = mapreduce.job.cache.limit.max-resources-mb,value
81,mapreduce.job.speculative.retry-after-no-speculate,mapreduce.job.speculative.speculative-cap-running-tasks,mapreduce.job.speculative.speculative-cap-running-tasks > 0 => mapreduce.job.speculative.retry-after-no-speculate = ANY,value
82,mapreduce.map.node-label-expression,mapreduce.job.node-label-expression,mapreduce.job.node-label-expression = mapreduce.map.node-label-expression,value
83,mapreduce.job.running.reduce.limit,mapreduce.job.max.reduce,mapreduce.job.max.reduce = ANY => mapreduce.job.running.reduce.limit <= mapreduce.job.max.reduce,value
84,mapreduce.job.reduces,mapreduce.job.running.reduce.limit,mapreduce.job.running.reduce.limit > 0 => mapreduce.job.reduces <= mapreduce.job.running.reduce.limit,value
85,mapreduce.job.max.map,mapreduce.job.ubertask.maxmaps,mapreduce.job.ubertask.maxmaps <= mapreduce.job.max.map,value
86,mapreduce.reduce.shuffle.parallelcopies,mapreduce.shuffle.max.threads,mapreduce.shuffle.max.threads > 0 => mapreduce.reduce.shuffle.parallelcopies < mapreduce.shuffle.max.threads,value
87,mapreduce.job.cache.limit.max-single-resource-mb,mapreduce.job.cache.limit.max-resources,mapreduce.job.cache.limit.max-resources > 0 => mapreduce.job.cache.limit.max-single-resource-mb = ANY,value
88,mapreduce.job.speculative.retry-after-no-speculate,mapreduce.job.speculative.minimum-allowed-tasks,mapreduce.job.speculative.minimum-allowed-tasks > 0 => mapreduce.job.speculative.retry-after-no-speculate = ANY,value
89,mapreduce.reduce.memory.mb,mapreduce.reduce.shuffle.input.buffer.percent,mapreduce.reduce.shuffle.input.buffer.percent = ANY => mapreduce.reduce.memory.mb = mapreduce.reduce.shuffle.input.buffer.percent * mapreduce.reduce.memory.mb,value
90,mapreduce.map.memory.mb,mapred.child.java.opts,"mapred.child.java.opts = ""-Xmx"" + (mapreduce.map.memory.mb * 0.8) + ""m""",value
91,mapreduce.shuffle.max.connections,mapreduce.shuffle.max.threads,mapreduce.shuffle.max.threads < mapreduce.shuffle.max.connections,value
92,mapreduce.reduce.merge.inmem.threshold,mapreduce.task.io.sort.mb,mapreduce.task.io.sort.mb > 0 => mapreduce.reduce.merge.inmem.threshold = ANY,value
93,mapreduce.reduce.markreset.buffer.percent,mapreduce.reduce.input.buffer.percent,mapreduce.reduce.input.buffer.percent = ANY => mapreduce.reduce.markreset.buffer.percent < mapreduce.reduce.input.buffer.percent,value
94,mapreduce.job.speculative.speculative-cap-total-tasks,mapreduce.job.reduces,mapreduce.job.reduces > mapreduce.job.speculative.speculative-cap-total-tasks,value
95,mapreduce.job.running.map.limit,mapreduce.job.running.reduce.limit,mapreduce.job.running.reduce.limit = mapreduce.job.running.map.limit => mapreduce.job.running.map.limit = mapreduce.job.running.reduce.limit,value
96,mapreduce.reduce.shuffle.input.buffer.percent,mapreduce.reduce.input.buffer.percent,mapreduce.reduce.input.buffer.percent = ANY => mapreduce.reduce.shuffle.input.buffer.percent = ANY,value
97,mapreduce.map.maxattempts,mapreduce.job.maxtaskfailures.per.tracker,mapreduce.job.maxtaskfailures.per.tracker > mapreduce.map.maxattempts,value
98,mapreduce.reduce.shuffle.fetch.retry.enabled,mapreduce.reduce.shuffle.fetch.retry.max.attempts,mapreduce.reduce.shuffle.fetch.retry.enabled = true => mapreduce.reduce.shuffle.fetch.retry.max.attempts > 0,value
99,mapreduce.reduce.input.buffer.percent,mapreduce.reduce.shuffle.memory.limit.percent,mapreduce.reduce.input.buffer.percent = 0.0 => mapreduce.reduce.shuffle.memory.limit.percent = 0.66,value
100,mapreduce.job.reduces,mapreduce.job.maps,mapreduce.job.maps > 0 => mapreduce.job.reduces > 0,value
101,mapreduce.reduce.speculative,mapreduce.job.speculative.slowtaskthreshold,mapreduce.reduce.speculative = true => mapreduce.job.speculative.slowtaskthreshold > 1.0,value
102,mapreduce.job.end-notification.retry.interval,mapreduce.job.end-notification.retry.attempts,mapreduce.job.end-notification.retry.attempts > 0 => mapreduce.job.end-notification.retry.interval > 0,value
103,mapreduce.task.exit.timeout.check-interval-ms,mapreduce.task.exit.timeout,mapreduce.task.exit.timeout > 0 => mapreduce.task.exit.timeout.check-interval-ms < mapreduce.task.exit.timeout,value
104,mapreduce.job.speculative.speculative-cap-running-tasks,mapreduce.job.speculative.speculative-cap-total-tasks,mapreduce.job.speculative.speculative-cap-running-tasks < mapreduce.job.speculative.speculative-cap-total-tasks,value
105,mapreduce.job.speculative.slowtaskthreshold,mapreduce.job.speculative.speculative-cap-running-tasks,mapreduce.job.speculative.speculative-cap-running-tasks > 0 => mapreduce.job.speculative.slowtaskthreshold < mapreduce.job.speculative.speculative-cap-running-tasks,value
106,mapreduce.reduce.shuffle.fetch.retry.interval-ms,mapreduce.reduce.shuffle.fetch.retry.timeout-ms,mapreduce.reduce.shuffle.fetch.retry.timeout-ms > mapreduce.reduce.shuffle.fetch.retry.interval-ms => mapreduce.reduce.shuffle.fetch.retry.interval-ms < mapreduce.reduce.shuffle.fetch.retry.timeout-ms,value
107,mapreduce.job.end-notification.retry.interval,mapreduce.job.end-notification.max.retry.interval,mapreduce.job.end-notification.retry.interval < mapreduce.job.end-notification.max.retry.interval,value
108,mapreduce.map.output.compress.codec,mapreduce.map.output.compress.codec.buffer.kb,"mapreduce.map.output.compress.codec in {{org.apache.hadoop.io.compress.defaultCodec, org.apache.hadoop.io.compress.SnappyCodec, org.apache.hadoop.io.compress.Lz4Codec}} => mapreduce.map.output.compress.codec.buffer.kb in [32..256]",value
109,mapreduce.reduce.shuffle.input.buffer.percent,mapreduce.reduce.shuffle.memory.limit.percent,mapreduce.reduce.shuffle.input.buffer.percent = 0.70 => mapreduce.reduce.shuffle.memory.limit.percent = 0.66,value
110,mapreduce.shuffle.connection-keep-alive.enable,mapreduce.shuffle.connection-keep-alive.timeout,mapreduce.shuffle.connection-keep-alive.enable = true => mapreduce.shuffle.connection-keep-alive.timeout > 0,value
111,mapreduce.map.skip.proc-count.auto-incr,mapreduce.map.skip.maxrecords,mapreduce.map.skip.maxrecords > 0 => mapreduce.map.skip.proc-count.auto-incr = true,value
112,mapreduce.job.am.node-label-expression,yarn.nodemanager.resource.memory-mb,<Dependency> ::= <Variable> > <valueExpression> => <ConstraintItem> > <valueExpression>,value
113,mapreduce.map.memory.mb,mapreduce.reduce.memory.mb,mapreduce.reduce.memory.mb = mapreduce.map.memory.mb * 2,value
114,mapreduce.task.io.sort.mb,mapreduce.map.sort.spill.percent,mapreduce.map.sort.spill.percent in [0.0..1.0] => mapreduce.task.io.sort.mb = mapreduce.task.io.sort.mb * mapreduce.map.sort.spill.percent,value
115,mapreduce.job.speculative.retry-after-speculate,mapreduce.job.speculative.slowtaskthreshold,mapreduce.job.speculative.slowtaskthreshold > 1 => mapreduce.job.speculative.retry-after-speculate = ANY,value
116,mapreduce.task.skip.start.attempts,mapreduce.map.maxattempts,mapreduce.map.maxattempts > mapreduce.task.skip.start.attempts => mapreduce.task.skip.start.attempts < mapreduce.map.maxattempts,value
117,mapreduce.job.ubertask.maxbytes,mapreduce.job.ubertask.maxmaps,mapreduce.job.ubertask.maxmaps > 0 => mapreduce.job.ubertask.maxbytes > 0,value
118,mapreduce.job.end-notification.max.retry.interval,mapreduce.job.end-notification.max.attempts,mapreduce.job.end-notification.max.attempts > 0 => mapreduce.job.end-notification.max.retry.interval = ANY,value
119,mapreduce.reduce.shuffle.input.buffer.percent,mapreduce.reduce.shuffle.memory.limit.percent,mapreduce.reduce.shuffle.memory.limit.percent = ANY => mapreduce.reduce.shuffle.input.buffer.percent = ANY,value
120,mapreduce.map.speculative,mapreduce.reduce.speculative,mapreduce.reduce.speculative = mapreduce.map.speculative,value
121,mapreduce.reduce.merge.inmem.threshold,mapreduce.reduce.shuffle.input.buffer.percent,mapreduce.reduce.shuffle.input.buffer.percent > 0 => mapreduce.reduce.merge.inmem.threshold = ANY,value
122,mapreduce.output.fileoutputformat.compress.type,mapreduce.output.fileoutputformat.compress.codec,"mapreduce.output.fileoutputformat.compress.type in {""BLOCK"", ""RECORD""} => mapreduce.output.fileoutputformat.compress.codec != null",value
123,mapreduce.job.speculative.speculative-cap-running-tasks,mapreduce.job.speculative.speculative-cap-total-tasks,mapreduce.job.speculative.speculative-cap-total-tasks > mapreduce.job.speculative.speculative-cap-running-tasks => mapreduce.job.speculative.speculative-cap-running-tasks < mapreduce.job.speculative.speculative-cap-total-tasks,value
124,mapreduce.job.speculative.speculative-cap-total-tasks,mapreduce.job.running.reduce.limit,mapreduce.job.running.reduce.limit > mapreduce.job.speculative.speculative-cap-total-tasks,value
125,mapreduce.job.speculative.minimum-allowed-tasks,mapreduce.job.speculative.speculative-cap-running-tasks,mapreduce.job.speculative.minimum-allowed-tasks < mapreduce.job.speculative.speculative-cap-running-tasks,value
126,mapreduce.job.reducer.preempt.delay.sec,mapreduce.job.reducer.unconditional-preempt.delay.sec,mapreduce.job.reducer.preempt.delay.sec < mapreduce.job.reducer.unconditional-preempt.delay.sec,value
127,mapreduce.map.node-label-expression,mapreduce.reduce.node-label-expression,mapreduce.reduce.node-label-expression = mapreduce.map.node-label-expression,value
128,mapreduce.reduce.cpu.vcores,mapreduce.reduce.memory.mb,mapreduce.reduce.memory.mb > 0 => mapreduce.reduce.cpu.vcores > 0,value
129,mapreduce.task.io.sort.mb,mapreduce.map.memory.mb,mapreduce.map.memory.mb > 0 => mapreduce.task.io.sort.mb < mapreduce.map.memory.mb,value
130,mapreduce.job.acl-view-job,mapreduce.job.acl-modify-job,mapreduce.job.acl-modify-job = ANY => mapreduce.job.acl-view-job = ANY,value
131,mapreduce.job.reduces,mapreduce.job.ubertask.maxreduces,mapreduce.job.ubertask.maxreduces > 0 => mapreduce.job.reduces <= mapreduce.job.ubertask.maxreduces,value
132,mapreduce.job.speculative.speculative-cap-total-tasks,mapreduce.job.maps,mapreduce.job.maps > mapreduce.job.speculative.speculative-cap-total-tasks,value
133,mapreduce.map.output.compress.codec,mapreduce.output.fileoutputformat.compress.codec,mapreduce.output.fileoutputformat.compress.codec = ANY => mapreduce.map.output.compress.codec = ANY,value
134,mapreduce.reduce.shuffle.fetch.retry.interval-ms,mapreduce.reduce.shuffle.retry-delay.max.ms,mapreduce.reduce.shuffle.retry-delay.max.ms > mapreduce.reduce.shuffle.fetch.retry.interval-ms => mapreduce.reduce.shuffle.fetch.retry.interval-ms < mapreduce.reduce.shuffle.retry-delay.max.ms,value
135,mapreduce.job.end-notification.max.attempts,mapreduce.job.end-notification.retry.attempts,mapreduce.job.end-notification.retry.attempts < mapreduce.job.end-notification.max.attempts,value
136,mapreduce.job.speculative.minimum-allowed-tasks,mapreduce.job.speculative.speculative-cap-total-tasks,mapreduce.job.speculative.minimum-allowed-tasks < mapreduce.job.speculative.speculative-cap-total-tasks,value
137,mapreduce.job.end-notification.max.attempts,mapreduce.am.max-attempts,mapreduce.am.max-attempts < mapreduce.job.end-notification.max.attempts,value
138,mapreduce.task.io.sort.factor,mapreduce.task.io.sort.mb,mapreduce.task.io.sort.mb > 0 => mapreduce.task.io.sort.factor > 0,value
139,mapreduce.job.cache.limit.max-resources-mb,mapreduce.job.cache.limit.max-single-resource-mb,mapreduce.job.cache.limit.max-single-resource-mb < mapreduce.job.cache.limit.max-resources-mb,value
140,mapreduce.job.end-notification.max.retry.interval,mapreduce.job.end-notification.retry.attempts,mapreduce.job.end-notification.retry.attempts < mapreduce.job.end-notification.max.attempts => mapreduce.job.end-notification.max.retry.interval = ANY,value
141,mapreduce.job.ubertask.maxmaps,mapreduce.job.ubertask.maxbytes,mapreduce.job.ubertask.maxmaps > 1 => mapreduce.job.ubertask.maxbytes > default,value
142,mapreduce.reduce.shuffle.merge.percent,mapreduce.reduce.input.buffer.percent,mapreduce.reduce.input.buffer.percent > 0 => mapreduce.reduce.shuffle.merge.percent > 0,value
143,mapreduce.job.reduces,mapreduce.job.max.reduce,mapreduce.job.max.reduce > 0 => mapreduce.job.reduces <= mapreduce.job.max.reduce,value
144,mapreduce.reduce.node-label-expression,mapreduce.reduce.cpu.vcores,mapreduce.reduce.node-label-expression in {{cpu-intensive-nodes}} => mapreduce.reduce.cpu.vcores > 1,value
145,mapreduce.job.ubertask.maxreduces,mapreduce.job.ubertask.maxmaps,mapreduce.job.ubertask.maxmaps > 0 => mapreduce.job.ubertask.maxreduces > 0,value
146,mapreduce.reduce.memory.mb,mapreduce.reduce.input.buffer.percent,mapreduce.reduce.input.buffer.percent = ANY => mapreduce.reduce.memory.mb = mapreduce.reduce.input.buffer.percent * mapreduce.reduce.memory.mb,value
147,mapreduce.reduce.merge.inmem.threshold,mapreduce.reduce.input.buffer.percent,mapreduce.reduce.input.buffer.percent > 0 => mapreduce.reduce.merge.inmem.threshold = ANY,value
148,mapreduce.job.maps,mapreduce.job.ubertask.maxmaps,mapreduce.job.ubertask.maxmaps > mapreduce.job.maps => mapreduce.job.maps < mapreduce.job.ubertask.maxmaps,value
149,mapreduce.job.maps,mapreduce.job.max.map,mapreduce.job.max.map > mapreduce.job.maps => mapreduce.job.maps < mapreduce.job.max.map,value
150,mapreduce.job.end-notification.max.attempts,mapreduce.job.end-notification.retry.attempts,mapreduce.job.end-notification.retry.attempts < mapreduce.job.end-notification.max.attempts,value
151,mapreduce.task.profile.maps,mapreduce.task.profile.params,mapreduce.task.profile.params != null => mapreduce.task.profile.maps = ANY,value
152,mapreduce.jobhistory.address,mapreduce.jobtracker.address,mapreduce.jobtracker.address = ANY => mapreduce.jobhistory.address = ANY,value
153,mapreduce.reduce.shuffle.merge.percent,mapreduce.reduce.shuffle.input.buffer.percent,mapreduce.reduce.shuffle.input.buffer.percent > 0 => mapreduce.reduce.shuffle.merge.percent > 0,value
154,mapreduce.reduce.shuffle.read.timeout,mapreduce.reduce.shuffle.connect.timeout,mapreduce.reduce.shuffle.connect.timeout = ANY => mapreduce.reduce.shuffle.read.timeout = ANY,value
