id,Parameter1,Parameter2,bnf,type
52,dfs.namenode.path.based.cache.block.map.allocation.percent,dfs.namenode.path.based.cache.refresh.interval.ms,dfs.namenode.path.based.cache.block.map.allocation.percent > 0 => dfs.namenode.path.based.cache.refresh.interval.ms > 0,control
53,dfs.ha.log-roll.period,dfs.ha.standby.checkpoints,dfs.ha.log-roll.period in {{600..1200}} => dfs.ha.standby.checkpoints in {{5..10}},control
54,dfs.http.policy,dfs.client.https.need-auth,"dfs.http.policy = ""HTTPS_ONLY"" => dfs.client.https.need-auth != null",control
55,dfs.ha.namenodes.EXAMPLENAMESERVICE,dfs.ha.automatic-failover.enabled,dfs.ha.automatic-failover.enabled = true => dfs.ha.namenodes.EXAMPLENAMESERVICE != null,control
56,dfs.http.port,dfs.http.policy,"dfs.http.policy = ""HTTP_ONLY"" => dfs.http.port != 0",control
57,dfs.datanode.hostname,dfs.client.use.datanode.hostname,dfs.datanode.hostname != null => dfs.client.use.datanode.hostname = true,control
58,dfs.web.authentication.simple.anonymous.allowed,dfs.web.authentication.kerberos.keytab,dfs.web.authentication.kerberos.keytab != null => dfs.web.authentication.simple.anonymous.allowed = false,control
59,dfs.nameservices,dfs.ha.fencing.methods,dfs.nameservices != null => dfs.ha.fencing.methods = ANY,control
60,dfs.ha.automatic-failover.enabled,dfs.ha.fencing.methods,dfs.ha.automatic-failover.enabled = true => dfs.ha.fencing.methods != null,control
61,dfs.namenode.retrycache.heap.percent,dfs.namenode.enable.retrycache,dfs.namenode.enable.retrycache = true => dfs.namenode.retrycache.heap.percent > 0,control
62,dfs.namenode.name.cache.threshold,dfs.namenode.max.objects,dfs.namenode.name.cache.threshold > 0 => dfs.namenode.max.objects > dfs.namenode.name.cache.threshold,control
63,dfs.client.failover.max.attempts,dfs.ha.automatic-failover.enabled,dfs.ha.automatic-failover.enabled = true => dfs.client.failover.max.attempts > 1,control
64,dfs.namenode.decommission.blocks.per.interval,dfs.namenode.decommission.interval,dfs.namenode.decommission.interval > 0 => dfs.namenode.decommission.blocks.per.interval > 0,control
65,dfs.replication,dfs.namenode.replication.min,dfs.replication >= dfs.namenode.replication.min,control
66,dfs.client.read.shortcircuit.skip.checksum,dfs.domain.socket.path,dfs.domain.socket.path != null => dfs.client.read.shortcircuit.skip.checksum = ANY,control
67,dfs.image.transfer.bandwidthPerSec,dfs.namenode.checkpoint.period,dfs.image.transfer.bandwidthPerSec > 0 => dfs.namenode.checkpoint.period > 0,control
68,dfs.image.compression.codec,dfs.image.compression.level,dfs.image.compression.codec = ANY => dfs.image.compression.level in [ 1..9 ],control
69,dfs.journalnode.http-bind-host,dfs.journalnode.https-bind-host,dfs.http.policy = HTTPS_ONLY => dfs.journalnode.http-bind-host = null,control
70,dfs.permissions.enabled,dfs.namenode.acls.enabled,dfs.permissions.enabled = true => dfs.namenode.acls.enabled = ANY,control
71,dfs.ha.automatic-failover.enabled,dfs.client.failover.proxy.provider,dfs.ha.automatic-failover.enabled = true => dfs.client.failover.proxy.provider != null,control
72,dfs.journalnode.kerberos.principal,dfs.journalnode.kerberos.internal.spnego.principal,dfs.journalnode.kerberos.principal != null => dfs.journalnode.kerberos.internal.spnego.principal != null,control
73,dfs.permissions.enabled,dfs.permissions.superusergroup,dfs.permissions.enabled = true => dfs.permissions.superusergroup != null,control
74,dfs.client.failover.random.order,dfs.client.failover.connection.timeout,dfs.client.failover.random.order = true => dfs.client.failover.connection.timeout > 30000,control
75,dfs.webhdfs.use.ipc.callq,dfs.webhdfs.ipc.server.handler.count,dfs.webhdfs.use.ipc.callq = true => dfs.webhdfs.ipc.server.handler.count > 1,control
76,dfs.namenode.retrycache.expirytime.millis,dfs.namenode.enable.retrycache,dfs.namenode.enable.retrycache = true => dfs.namenode.retrycache.expirytime.millis > 0,control
77,dfs.client.read.shortcircuit.buffer.size,dfs.client.read.shortcircuit,dfs.client.read.shortcircuit.buffer.size != null => dfs.client.read.shortcircuit = true,control
78,dfs.namenode.stale.datanode.minimum.interval,dfs.namenode.avoid.write.stale.datanode,dfs.namenode.avoid.write.stale.datanode = true => dfs.namenode.stale.datanode.minimum.interval > 0,control
79,dfs.client.read.shortcircuit,dfs.domain.socket.path,dfs.client.read.shortcircuit = true => dfs.domain.socket.path != null,control
80,dfs.hosts,dfs.hosts.exclude,dfs.hosts in {ANY} => dfs.hosts.exclude in {ANY},control
81,dfs.blockreport.split.threshold,dfs.heartbeat.interval,dfs.blockreport.split.threshold > 1000 => dfs.heartbeat.interval < 5,control
82,dfs.qjournal.get-journal-state.timeout.ms,ipc.server.read.threadpool.size,dfs.qjournal.get-journal-state.timeout.ms < 30000 => ipc.server.read.threadpool.size > 10,control
83,dfs.ha.namenodes.EXAMPLENAMESERVICE,dfs.namenode.http-address.EXAMPLENAMESERVICE.[namenode_id],"dfs.ha.namenodes.EXAMPLENAMESERVICE = {{ namenode1,namenode2 }} => dfs.namenode.http-address.EXAMPLENAMESERVICE.namenode1 = ANY && dfs.namenode.http-address.EXAMPLENAMESERVICE.namenode2 = ANY",control
84,dfs.block.access.token.enable,dfs.block.access.token.lifetime,dfs.block.access.token.enable = true => dfs.block.access.token.lifetime != null,control
85,dfs.qjournal.prepare-recovery.timeout.ms,dfs.journalnode.edit-cache-size.bytes,dfs.qjournal.prepare-recovery.timeout.ms > default => dfs.journalnode.edit-cache-size.bytes > default,control
86,dfs.namenode.write.stale.datanode.ratio,dfs.namenode.avoid.write.stale.datanode,dfs.namenode.write.stale.datanode.ratio > 0.5f => dfs.namenode.avoid.write.stale.datanode is valid and non-null,control
87,dfs.namenode.backup.dnrpc-address,dfs.namenode.backup.address,dfs.namenode.backup.address != null => dfs.namenode.backup.dnrpc-address = dfs.namenode.backup.address,control
88,dfs.namenode.resource.checked.volumes,dfs.namenode.resource.check.interval,dfs.namenode.resource.checked.volumes > 0 => dfs.namenode.resource.check.interval > 0,control
89,dfs.client.write.byte-array-manager.enabled,dfs.client.write.max-packet-size,dfs.client.write.byte-array-manager.enabled = true => dfs.client.write.max-packet-size > dfs.client.write.packet.size,control
90,dfs.permissions.superusergroup,dfs.cluster.administrators,dfs.permissions.superusergroup = ANY => dfs.cluster.administrators = ANY,control
91,dfs.mover.max-no-move-interval,dfs.mover.checkinterval.seconds,dfs.mover.max-no-move-interval > 600 => dfs.mover.checkinterval.seconds > 300,control
92,dfs.datanode.fsdataset.factory,dfs.datanode.max.locked.memory,dfs.datanode.fsdataset.factory in {{org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.MemoryFsDatasetFactory}} => dfs.datanode.max.locked.memory > 0,control
93,dfs.namenode.upgrade.domain.factor,dfs.namenode.upgrade.parallel.copies,dfs.namenode.upgrade.domain.factor > 1 => dfs.namenode.upgrade.parallel.copies > 1,control
94,dfs.client.retry.interval-ms.get-last-block-length,dfs.client.retry.policy.enabled,dfs.client.retry.policy.enabled = true => dfs.client.retry.interval-ms.get-last-block-length = ANY,control
95,dfs.namenode.checkpoint.max-retries,dfs.namenode.checkpoint.check.period,dfs.namenode.checkpoint.max-retries > 0 => dfs.namenode.checkpoint.check.period > 0,control
96,dfs.namenode.xattrs.enabled,dfs.namenode.fs-limits.max-xattr-size,dfs.namenode.xattrs.enabled = true => dfs.namenode.fs-limits.max-xattr-size != null,control
97,dfs.namenode.handler.count,dfs.namenode.service.handler.count,dfs.namenode.handler.count > {{X}} => dfs.namenode.service.handler.count > {{X}},control
98,dfs.namenode.top.enabled,dfs.namenode.top.num.users,top.enabled = true => dfs.namenode.top.num.users != null,control
99,dfs.https.port,dfs.http.policy,"dfs.http.policy = ""HTTPS_ONLY"" => dfs.https.port != null",control
100,dfs.nameservices,dfs.ha.namenode.id,dfs.nameservices != null => dfs.ha.namenode.id = ANY,control
101,dfs.nameservices,dfs.internal.nameservices,dfs.nameservices != null => dfs.internal.nameservices = ANY,control
102,dfs.client.read.shortcircuit,dfs.datanode.shared.file.descriptor.paths,dfs.client.read.shortcircuit = true => dfs.datanode.shared.file.descriptor.paths != null,control
103,dfs.journalnode.keytab.file,dfs.https.enable,dfs.journalnode.keytab.file != null => dfs.https.enable = true,control
104,dfs.namenode.edit.log.autoroll.check.interval.ms,dfs.namenode.max.segment.size,dfs.namenode.edit.log.autoroll.check.interval.ms > 0 => dfs.namenode.max.segment.size > 0,control
105,dfs.http.policy,dfs.datanode.https.address,"dfs.http.policy = ""HTTPS_ONLY"" => dfs.datanode.https.address != ""null""",control
106,dfs.permissions.enabled,dfs.permissions.superusergroup,dfs.permissions.enabled = true => dfs.permissions.superusergroup != null,control
107,dfs.storage.policy.enabled,dfs.replication,dfs.storage.policy.enabled = true => dfs.replication > 0,control
108,dfs.client.read.shortcircuit.streams.cache.expiry.ms,dfs.domain.socket.path,dfs.client.read.shortcircuit.streams.cache.expiry.ms != null => dfs.domain.socket.path != null,control
109,dfs.domain.socket.path,dfs.domain.socket.receive.buffer.size,dfs.domain.socket.path != null => dfs.domain.socket.receive.buffer.size > 0,control
110,dfs.http.policy,dfs.namenode.https-address,"dfs.http.policy = ""HTTPS_ONLY"" => dfs.namenode.https-address != ""null""",control
111,dfs.namenode.stale.datanode.minimum.interval,dfs.namenode.replication.interval,dfs.namenode.stale.datanode.minimum.interval > Y => dfs.namenode.replication.interval > Y,control
112,dfs.stream-buffer-size,dfs.datanode.max.transfer.threads,dfs.stream-buffer-size > 131072 => dfs.datanode.max.transfer.threads > 4096,control
113,dfs.datanode.scan.period.hours,dfs.datanode.directoryscan.throttle.limit.ms.per.sec,dfs.datanode.scan.period.hours > 24 => dfs.datanode.directoryscan.throttle.limit.ms.per.sec < 1000,control
114,dfs.webhdfs.rest-csrf.methods-to-ignore,dfs.webhdfs.rest-csrf.enabled,dfs.webhdfs.rest-csrf.enabled = true => dfs.webhdfs.rest-csrf.methods-to-ignore != null,control
115,dfs.web.authentication.kerberos.keytab,dfs.client.https.need-auth,dfs.client.https.need-auth = true => dfs.web.authentication.kerberos.keytab != null,control
116,dfs.cluster.administrators,dfs.permissions.superusergroup,dfs.cluster.administrators != null => dfs.permissions.superusergroup in {{ <Singlevalue> }},control
117,dfs.block.access.token.enable,dfs.block.access.key.update.interval,dfs.block.access.token.enable = true => dfs.block.access.key.update.interval != null,control
118,dfs.namenode.list.cache.pools.num.responses,dfs.namenode.cache.pools.max,dfs.namenode.list.cache.pools.num.responses > 0 => dfs.namenode.cache.pools.max >= dfs.namenode.list.cache.pools.num.responses,control
119,dfs.datanode.plugins,dfs.datanode.data.dir,dfs.datanode.plugins != null => dfs.datanode.data.dir != null,control
120,dfs.web.authentication.kerberos.principal,dfs.client.https.need-auth,dfs.client.https.need-auth = true => dfs.web.authentication.kerberos.principal != null,control
121,dfs.webhdfs.acl.provider.permission.pattern,dfs.permissions.enabled,dfs.permissions.enabled = true => dfs.webhdfs.acl.provider.permission.pattern != null,control
122,dfs.client.mmap.enabled,dfs.datanode.max.locked.memory,dfs.client.mmap.enabled = true => dfs.datanode.max.locked.memory > 0,control
123,dfs.client.socket.send.buffer.size,dfs.datanode.handler.count,dfs.client.socket.send.buffer.size > default => dfs.datanode.handler.count > default,control
124,dfs.ha.fencing.methods,dfs.ha.zkfc.port,dfs.ha.fencing.methods = ANY => dfs.ha.zkfc.port = 8019,control
125,dfs.mover.moverThreads,dfs.datanode.max.transfer.threads,dfs.mover.moverThreads > 10 => dfs.datanode.max.transfer.threads > dfs.mover.moverThreads * 2,control
126,dfs.client.read.shortcircuit.streams.cache.expiry.ms,dfs.client.read.shortcircuit,dfs.client.read.shortcircuit.streams.cache.expiry.ms > 0 => dfs.client.read.shortcircuit = true,control
127,dfs.namenode.http-address,dfs.http.policy,"dfs.http.policy = ""HTTPS_ONLY"" => dfs.namenode.http-address = null",control
128,dfs.http.port,dfs.datanode.http.port,dfs.http.port != dfs.datanode.http.port,control
129,dfs.client.slow.io.warning.threshold.ms,dfs.client.slow.io.log.enabled,dfs.client.slow.io.warning.threshold.ms > 0 => dfs.client.slow.io.log.enabled = true,control
130,dfs.client.block.write.locateFollowingBlock.initial.delay.ms,dfs.blocksize,dfs.blocksize > 134217728 => dfs.client.block.write.locateFollowingBlock.initial.delay.ms > 1000,control
131,dfs.datanode.sync.behind.writes,dfs.datanode.sync.behind.writes.in.background,dfs.datanode.sync.behind.writes = true => dfs.datanode.sync.behind.writes.in.background is valid and non-null,control
132,dfs.namenode.name.dir,dfs.namenode.shared.edits.dir,dfs.namenode.shared.edits.dir = ANY => dfs.namenode.name.dir = ANY,control
133,dfs.namenode.plugins,dfs.namenode.opencensus.metrics.class,dfs.namenode.plugins != null => dfs.namenode.opencensus.metrics.class != null,control
134,dfs.web.authentication.filter,dfs.web.authentication.simple.anonymous.allowed,"dfs.web.authentication.filter = ""Simple"" => dfs.web.authentication.simple.anonymous.allowed = ANY",control
135,dfs.balancer.movedWinWidth,dfs.balancer.max-size-to-move,dfs.balancer.movedWinWidth > 0 => dfs.balancer.max-size-to-move > 0,control
136,dfs.namenode.decommission.max.concurrent.tracked.nodes,dfs.namenode.handler.count,dfs.namenode.decommission.max.concurrent.tracked.nodes > 0 => dfs.namenode.handler.count > dfs.namenode.decommission.max.concurrent.tracked.nodes,control
137,dfs.mover.retry.max.attempts,dfs.datanode.max.transfer.threads,dfs.mover.retry.max.attempts > 5 => dfs.datanode.max.transfer.threads > 4096,control
138,dfs.http.policy,dfs.client.https.need-auth,"dfs.http.policy = ""HTTPS_ONLY"" => dfs.client.https.need-auth = ""true""",control
139,dfs.quota.by.storage.type.enabled,dfs.storage.policy.enabled,dfs.quota.by.storage.type.enabled = true => dfs.storage.policy.enabled = true,control
140,dfs.journalnode.rpc-bind-host,dfs.journalnode.http-bind-host,dfs.journalnode.rpc-bind-host = ANY => dfs.journalnode.http-bind-host = ANY,control
141,dfs.client.replica.accessor.builder.classes,dfs.client.replica.accessor.builder.threads,"dfs.client.replica.accessor.builder.classes in {{org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.RandomAccessReplicaAccessorBuilder, org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.SequentialReplicaAccessorBuilder}} => dfs.client.replica.accessor.builder.threads > 1",control
142,dfs.namenode.checkpoint.max-retries,dfs.namenode.checkpoint.txns,dfs.namenode.checkpoint.txns > 0 => dfs.namenode.checkpoint.max-retries = ANY,control
143,dfs.webhdfs.enabled,dfs.https.server.keystore.resource,dfs.https.server.keystore.resource = null => dfs.webhdfs.enabled = false,control
144,dfs.journalnode.https-address,dfs.http.policy,dfs.http.policy = HTTPS_ONLY => dfs.journalnode.https-address != null,control
145,dfs.datanode.address,dfs.http.policy,dfs.http.policy = HTTPS_ONLY => dfs.datanode.https.address != null,control
146,dfs.namenode.path.based.cache.block.map.allocation.percent,dfs.namenode.path.based.cache.retry.interval.ms,dfs.namenode.path.based.cache.block.map.allocation.percent > 0 => dfs.namenode.path.based.cache.retry.interval.ms > 0,control
147,dfs.balancer.movedWinWidth,dfs.balancer.getBlocks.size,dfs.balancer.movedWinWidth > 0 => dfs.balancer.getBlocks.size > 0,control
148,dfs.namenode.replication.pending.timeout-sec,dfs.namenode.replication.interval,dfs.namenode.replication.interval < dfs.namenode.replication.pending.timeout-sec => dfs.namenode.replication.pending.timeout-sec > dfs.namenode.replication.interval,control
149,dfs.namenode.checkpoint.edits.dir,dfs.namenode.checkpoint.max-retries,dfs.namenode.checkpoint.max-retries = ANY => dfs.namenode.checkpoint.edits.dir = ANY,control
150,dfs.encrypt.data.transfer,dfs.trustedchannel.resolver.class,dfs.encrypt.data.transfer = true => dfs.trustedchannel.resolver.class != null,control
151,dfs.datanode.keytab.file,dfs.http.policy,"dfs.http.policy = ""HTTPS_ONLY"" => dfs.datanode.keytab.file != null",control
152,dfs.qjournal.queued-edits.limit.mb,dfs.namenode.num.extra.edits.retained,dfs.qjournal.queued-edits.limit.mb > 100 => dfs.namenode.num.extra.edits.retained > 1000,control
153,dfs.ha.fencing.methods,dfs.nameservices,dfs.ha.fencing.methods != null => dfs.nameservices != null,control
154,dfs.namenode.read-lock-reporting-threshold-ms,dfs.namenode.write-lock-reporting-threshold-ms,dfs.namenode.read-lock-reporting-threshold-ms = ANY => dfs.namenode.write-lock-reporting-threshold-ms = ANY,control
155,dfs.client.https.need-auth,dfs.encrypt.data.transfer,"dfs.encrypt.data.transfer = ""true"" => dfs.client.https.need-auth = ""true""",control
156,dfs.client.retry.max.attempts,dfs.client.retry.policy.spec,dfs.client.retry.policy.spec != null => dfs.client.retry.max.attempts = ANY,control
157,dfs.nameservice.id,dfs.ha.namenodes.EXAMPLENAMESERVICE,dfs.nameservice.id = ANY => dfs.ha.namenodes.EXAMPLENAMESERVICE = ANY,control
158,dfs.webhdfs.enabled,dfs.client.https.need-auth,dfs.client.https.need-auth = true => dfs.webhdfs.enabled = false,control
159,dfs.client.failover.proxy.provider,dfs.ha.namenodes.EXAMPLENAMESERVICE,dfs.ha.namenodes.EXAMPLENAMESERVICE != null => dfs.client.failover.proxy.provider = ANY,control
160,dfs.datanode.network.counts.cache.max.size,dfs.datanode.handler.count,dfs.datanode.network.counts.cache.max.size > default => dfs.datanode.handler.count > default,control
161,dfs.datanode.directoryscan.interval,dfs.blockreport.intervalMsec,dfs.datanode.directoryscan.interval > 0 => dfs.blockreport.intervalMsec > dfs.datanode.directoryscan.interval,control
162,dfs.image.transfer.bandwidthPerSec,dfs.namenode.checkpoint.txns,dfs.image.transfer.bandwidthPerSec > 0 => dfs.namenode.checkpoint.txns > 0,control
163,dfs.datanode.kerberos.principal,dfs.encrypt.data.transfer,dfs.encrypt.data.transfer = true => dfs.datanode.kerberos.principal != null,control
164,dfs.namenode.secondary.https-address,dfs.http.policy,dfs.http.policy = HTTPS_ONLY => dfs.namenode.secondary.https-address != null,control
165,dfs.client.write.byte-array-manager.count-limit,dfs.client-write-packet-size,"dfs.client.write.byte-array-manager.count-limit > 0 => dfs.client-write-packet-size in {{65536, 131072, 262144}}",control
166,dfs.permissions.enabled,dfs.permissions.superusergroup,dfs.permissions.enabled = true => dfs.permissions.superusergroup != null,control
167,dfs.client.read.shortcircuit.buffer.size,dfs.domain.socket.path,dfs.domain.socket.path != null => dfs.client.read.shortcircuit.buffer.size > 0,control
168,dfs.client.hedged.read.threadpool.size,dfs.client.hedged.read.pool.size,dfs.client.hedged.read.threadpool.size = X => dfs.client.hedged.read.pool.size = X,control
169,dfs.client.block.write.retries,dfs.client.block.write.replace-datanode-on-failure.enable,dfs.client.block.write.replace-datanode-on-failure.enable = true => dfs.client.block.write.retries > 0,control
170,dfs.journalnode.kerberos.internal.spnego.principal,dfs.http.policy,"dfs.http.policy = ""HTTPS_ONLY"" => dfs.journalnode.kerberos.internal.spnego.principal != null",control
171,dfs.client.mmap.cache.size,dfs.datanode.max.locked.memory,dfs.client.mmap.cache.size > default => dfs.datanode.max.locked.memory > default,control
172,dfs.nameservice.id,dfs.ha.namenode.id,dfs.nameservice.id = ANY => dfs.ha.namenode.id = ANY,control
173,dfs.client.socketcache.capacity,dfs.client.parallel.threads,dfs.client.socketcache.capacity > {{ANY}} => dfs.client.parallel.threads > {{ANY}},control
174,dfs.balancer.dispatcherThreads,dfs.balancer.movedThreads,dfs.balancer.dispatcherThreads > 1 => dfs.balancer.movedThreads > 1,control
175,dfs.namenode.xattrs.enabled,dfs.namenode.fs-limits.max-xattrs-per-inode,dfs.namenode.xattrs.enabled = true => dfs.namenode.fs-limits.max-xattrs-per-inode > 0,control
