id,Parameter1,Parameter2,bnf,type
39,vmware_api_insecure,vmware_server_host,vmware_api_insecure = true => vmware_server_host != null,control
40,cinder_store_user_name,cinder_store_password,cinder_store_user_name != null => cinder_store_password != null,control
41,cinder_store_project_name,cinder_store_password,cinder_store_project_name != null => cinder_store_password != null,control
42,debug,trace_sqlalchemy,debug=true => trace_sqlalchemy=true,control
43,verbose,debug,verbose=true => debug=true,control
44,cinder_store_project_name,cinder_store_auth_address,cinder_store_project_name != null => cinder_store_auth_address != null,control
45,debug,verbose,debug=true => verbose=true,control
46,cinder_store_auth_address,cinder_store_user_name,cinder_store_auth_address != null => cinder_store_user_name != null,control
47,enabled_backends,swift_store_auth_address,"enabled_backends in {{ ""swift"" }} => swift_store_auth_address != null",control
48,cinder_store_user_name,cinder_store_project_name,cinder_store_user_name != null => cinder_store_project_name != null,control
49,cinder_store_auth_address,cinder_store_password,cinder_store_auth_address != null => cinder_store_password != null,control
50,vmware_datastores,vmware_server_password,vmware_datastores != null => vmware_server_password != null,control
51,enabled_backends,vmware_server_host,"enabled_backends = ""vmware"" => vmware_server_host != null",control
52,enabled,log_file,enabled=true => log_file!=null,control
53,image_cache_driver,image_cache_enabled,image_cache_driver != null => image_cache_enabled = true,control
54,vmware_server_username,vmware_server_password,vmware_server_username != null => vmware_server_password != null,control
55,public_endpoint,bind_host,public_endpoint=true => bind_host!=null,control
56,enabled_backends,swift_store_key,"enabled_backends in {{ ""swift"" }} => swift_store_key != null",control
57,swift_store_multi_tenant,swift_store_multiple_containers_seed,swift_store_multi_tenant = false => swift_store_multiple_containers_seed = 0,control
58,vmware_server_username,vmware_server_password,vmware_server_username != null => vmware_server_password != null,control
59,image_cache_driver,image_cache_dir,image_cache_driver != null => image_cache_dir != null,control
60,vmware_server_username,vmware_server_password,vmware_server_username != null => vmware_server_password != null,control
61,enabled_backends,swift_store_user,"enabled_backends in {{ ""swift"" }} => swift_store_user != null",control
62,debug,verbose,debug = true => verbose = true,control
63,cinder_store_auth_address,cinder_store_user_domain_name,cinder_store_auth_address != null => cinder_store_user_domain_name != null,control
64,cinder_store_project_name,cinder_store_password,cinder_store_project_name != null => cinder_store_password != null,control
65,vmware_datastores,r_password,vmware_datastores != null => r_password != null,control
66,debug,log_file,debug=true => log_file!=null,control
67,enabled_backends,filesystem_store_datadirs,"enabled_backends in {{ ""filesystem"" }} => filesystem_store_datadirs != null",control
68,enabled,log_use_syslog,enabled=true => log_use_syslog=ANY,control
69,os_region_name,cinder_os_region_name,os_region_name = ANY => cinder_os_region_name = os_region_name,default
70,image_cache_dir,image_cache_sqlite_db,image_cache_sqlite_db = ANY => image_cache_dir = image_cache_sqlite_db,default
71,auth_version,swift_store_auth_version,auth_version=ANY => swift_store_auth_version=auth_version,default
72,auth_address,swift_store_auth_address,auth_address != null => swift_store_auth_address = ANY,overwrite
