id,Parameter1,Parameter2,bnf,type
32,yarn.nodemanager.disk-health-checker.enable,yarn.nodemanager.disk-health-checker.disk-utilization-watermark-low-per-disk-percentage,yarn.nodemanager.disk-health-checker.enable = true => yarn.nodemanager.disk-health-checker.disk-utilization-watermark-low-per-disk-percentage != null,control
33,yarn.resourcemanager.ha.automatic-failover.enabled,yarn.resourcemanager.ha.enabled,yarn.resourcemanager.ha.automatic-failover.enabled = true => yarn.resourcemanager.ha.enabled = true,control
34,yarn.resourcemanager.reservation-system.planfollower.time-step,yarn.resourcemanager.reservation-system.plan.follower,yarn.resourcemanager.reservation-system.plan.follower = true => yarn.resourcemanager.reservation-system.planfollower.time-step != null,control
35,yarn.sharedcache.store.class,yarn.sharedcache.admin.thread-count,yarn.sharedcache.store.class != null => yarn.sharedcache.admin.thread-count > 0,control
36,yarn.resourcemanager.recovery.enabled,yarn.resourcemanager.ha.automatic-failover.embedded,yarn.resourcemanager.recovery.enabled = true => yarn.resourcemanager.ha.automatic-failover.embedded = true,control
37,yarn.webapp.xfs-filter.enabled,yarn.resourcemanager.webapp.xfs-filter.xframe-options,yarn.webapp.xfs-filter.enabled = true => yarn.resourcemanager.webapp.xfs-filter.xframe-options != null,control
38,yarn.resourcemanager.recovery.enabled,yarn.client.failover-proxy-provider,yarn.resourcemanager.recovery.enabled = true => yarn.client.failover-proxy-provider != null,control
39,yarn.nodemanager.linux-container-executor.cgroups.delete-timeout-ms,yarn.nodemanager.linux-container-executor.cgroups.strict-resource-usage,yarn.nodemanager.linux-container-executor.cgroups.strict-resource-usage = true => yarn.nodemanager.linux-container-executor.cgroups.delete-timeout-ms > 1000,control
40,yarn.authorization-provider,yarn.nodemanager.keytab,yarn.authorization-provider != null => yarn.nodemanager.keytab != null,control
41,yarn.nodemanager.disk-health-checker.max-disk-utilization-per-disk-percentage,yarn.nodemanager.disk-health-checker.min-healthy-disks,yarn.nodemanager.disk-health-checker.max-disk-utilization-per-disk-percentage > 90 => yarn.nodemanager.disk-health-checker.min-healthy-disks > 1,control
42,yarn.nodemanager.webapp.rest-csrf.custom-header,yarn.nodemanager.webapp.rest-csrf.enabled,yarn.nodemanager.webapp.rest-csrf.enabled = true => yarn.nodemanager.webapp.rest-csrf.custom-header != null,control
43,yarn.sharedcache.enabled,yarn.sharedcache.max-age-ms,yarn.sharedcache.enabled = true => yarn.sharedcache.max-age-ms in [86400000..604800000],control
44,yarn.nodemanager.log-aggregation.policy.parameters,yarn.log-aggregation-enable,yarn.log-aggregation-enable = true => yarn.nodemanager.log-aggregation.policy.parameters != null,control
45,yarn.resourcemanager.fs.state-store.uri,yarn.resourcemanager.ha.enabled,yarn.resourcemanager.fs.state-store.uri != null => yarn.resourcemanager.ha.enabled = true,control
46,yarn.nodemanager.node-labels.provider.script.path,yarn.node-labels.enabled,yarn.nodemanager.node-labels.provider.script.path != null => yarn.node-labels.enabled = true,control
47,yarn.nodemanager.localizer.client.thread-count,yarn.nodemanager.resource.cpu-vcores,yarn.nodemanager.localizer.client.thread-count > 1 => yarn.nodemanager.resource.cpu-vcores > 1,control
48,yarn.resourcemanager.ha.automatic-failover.zk-base-path,yarn.resourcemanager.ha.automatic-failover.enabled,yarn.resourcemanager.ha.automatic-failover.zk-base-path != null => yarn.resourcemanager.ha.automatic-failover.enabled = true,control
49,yarn.client.failover-max-attempts,yarn.resourcemanager.ha.enabled,yarn.resourcemanager.ha.enabled = true => yarn.client.failover-max-attempts > 1,control
50,yarn.resourcemanager.ha.automatic-failover.zk-base-path,yarn.resourcemanager.ha.rm-ids,yarn.resourcemanager.ha.automatic-failover.zk-base-path != null => yarn.resourcemanager.ha.rm-ids != null,control
51,yarn.nodemanager.webapp.https.address,yarn.http.policy,"yarn.http.policy = ""HTTPS_ONLY"" => yarn.nodemanager.webapp.https.address != null",control
52,yarn.resourcemanager.ha.enabled,yarn.resourcemanager.ha.automatic-failover.zk-base-path,yarn.resourcemanager.ha.enabled = true => yarn.resourcemanager.ha.automatic-failover.zk-base-path != null,control
53,yarn.sharedcache.root-dir,yarn.sharedcache.enabled,yarn.sharedcache.enabled = true => yarn.sharedcache.root-dir != null,control
54,yarn.nodemanager.log-aggregation.compression-type,yarn.nodemanager.log-aggregation.enable,yarn.nodemanager.log-aggregation.compression-type != null => yarn.nodemanager.log-aggregation.enable = true,control
55,yarn.resourcemanager.ha.enabled,yarn.resourcemanager.cluster-id,yarn.resourcemanager.ha.enabled = true => yarn.resourcemanager.cluster-id != null,control
56,yarn.nodemanager.health-checker.interval-ms,yarn.nodemanager.health-checker.script.timeout-ms,yarn.nodemanager.health-checker.interval-ms > 0 => yarn.nodemanager.health-checker.script.timeout-ms > yarn.nodemanager.health-checker.interval-ms,control
57,yarn.sharedcache.root-dir,yarn.sharedcache.admin.address,yarn.sharedcache.enabled = true => yarn.sharedcache.root-dir != null,control
58,yarn.router.rmadmin.interceptor-class.pipeline,yarn.router.webapp.https.address,yarn.router.webapp.https.address = ANY => yarn.router.rmadmin.interceptor-class.pipeline = ANY,control
59,yarn.authorization-provider,yarn.admin.acl,yarn.authorization-provider != null => yarn.admin.acl != null,control
60,yarn.scheduler.maximum-allocation-mb,yarn.nodemanager.resource.memory-mb,yarn.scheduler.maximum-allocation-mb <= yarn.nodemanager.resource.memory-mb,control
61,yarn.nodemanager.recovery.dir,yarn.nodemanager.recovery.enabled,yarn.nodemanager.recovery.enabled = true => yarn.nodemanager.recovery.dir != null,control
62,yarn.nodemanager.webapp.rest-csrf.enabled,yarn.http.policy,yarn.http.policy = HTTPS_ONLY => yarn.nodemanager.webapp.rest-csrf.enabled = true,control
63,yarn.router.webapp.https.address,yarn.http.policy,yarn.router.webapp.https.address != null => yarn.http.policy = HTTPS_ONLY,control
64,yarn.app.mapreduce.client-am.ipc.max-retries-on-timeouts,yarn.app.mapreduce.client-am.ipc.max-retries,yarn.app.mapreduce.client-am.ipc.max-retries-on-timeouts > 0 => yarn.app.mapreduce.client-am.ipc.max-retries > yarn.app.mapreduce.client-am.ipc.max-retries-on-timeouts,control
65,yarn.authorization-provider,yarn.timeline-service.principal,yarn.authorization-provider != null => yarn.timeline-service.principal != null,control
66,yarn.resourcemanager.ha.enabled,yarn.resourcemanager.ha.id,yarn.resourcemanager.ha.enabled = true => yarn.resourcemanager.ha.id != null,control
67,yarn.log-aggregation-status.time-out.ms,yarn.nodemanager.remote-app-log-dir,yarn.log-aggregation-status.time-out.ms != null => yarn.nodemanager.remote-app-log-dir != null,control
68,yarn.client.nodemanager-connect.max-wait-ms,yarn.nodemanager.connect.retry-interval-ms,yarn.client.nodemanager-connect.max-wait-ms > 30000 => yarn.nodemanager.connect.retry-interval-ms < yarn.client.nodemanager-connect.max-wait-ms,control
69,yarn.authorization-provider,yarn.web-proxy.keytab,yarn.authorization-provider != null => yarn.web-proxy.keytab != null,control
70,yarn.nodemanager.webapp.rest-csrf.enabled,yarn.nodemanager.webapp.rest-csrf.methods-to-ignore,yarn.nodemanager.webapp.rest-csrf.enabled = true => yarn.nodemanager.webapp.rest-csrf.methods-to-ignore != null,control
71,yarn.resourcemanager.connect.retry-interval.ms,yarn.resourcemanager.scheduler.client.thread-count,yarn.resourcemanager.connect.retry-interval.ms < 1000 => yarn.resourcemanager.scheduler.client.thread-count > 1,control
72,yarn.resourcemanager.ha.enabled,yarn.resourcemanager.ha.failover-controller.active-standby-elector.zk.retries,yarn.resourcemanager.ha.enabled = true => yarn.resourcemanager.ha.failover-controller.active-standby-elector.zk.retries != null,control
73,yarn.node-labels.enabled,yarn.resourcemanager.node-labels.provider,yarn.node-labels.enabled = true => yarn.resourcemanager.node-labels.provider != null,control
74,yarn.system-metrics-publisher.enabled,yarn.rm.system-metrics-publisher.emit-container-events,yarn.system-metrics-publisher.enabled = true => yarn.rm.system-metrics-publisher.emit-container-events != null,control
75,yarn.resourcemanager.webapp.cross-origin.enabled,yarn.resourcemanager.webapp.address,yarn.resourcemanager.webapp.address != null => yarn.resourcemanager.webapp.cross-origin.enabled = true,control
76,yarn.nodemanager.amrmproxy.enabled,yarn.nodemanager.amrmproxy.client.thread-count,yarn.nodemanager.amrmproxy.enabled = true => yarn.nodemanager.amrmproxy.client.thread-count > 0,control
77,yarn.sharedcache.admin.thread-count,yarn.sharedcache.uploader.thread-count,yarn.sharedcache.admin.thread-count > 0 => yarn.sharedcache.uploader.thread-count > 0,control
78,yarn.nodemanager.linux-container-executor.nonsecure-mode.limit-users,yarn.nodemanager.linux-container-executor.nonsecure-mode.local-user,yarn.nodemanager.linux-container-executor.nonsecure-mode.limit-users = true => yarn.nodemanager.linux-container-executor.nonsecure-mode.local-user != null,control
79,yarn.scheduler.maximum-allocation-vcores,yarn.nodemanager.resource.cpu-vcores,yarn.scheduler.maximum-allocation-vcores <= yarn.nodemanager.resource.cpu-vcores,control
80,yarn.resourcemanager.webapp.rest-csrf.methods-to-ignore,yarn.resourcemanager.webapp.rest-csrf.enabled,yarn.resourcemanager.webapp.rest-csrf.enabled = true => yarn.resourcemanager.webapp.rest-csrf.methods-to-ignore != null,control
81,yarn.nodemanager.linux-container-executor.cgroups.mount,yarn.nodemanager.resource.percentage-physical-cpu-limit,yarn.nodemanager.linux-container-executor.cgroups.mount = true => yarn.nodemanager.resource.percentage-physical-cpu-limit > 0,control
82,yarn.node-labels.configuration-type,yarn.nodemanager.node-labels.provider,yarn.nodemanager.node-labels.provider = ANY => yarn.node-labels.configuration-type = ANY,control
83,yarn.router.webapp.https.address,yarn.http.policy,"yarn.http.policy = ""HTTPS_ONLY"" => yarn.router.webapp.https.address != null",control
84,yarn.resourcemanager.webapp.rest-csrf.enabled,yarn.resourcemanager.webapp.https.address,yarn.resourcemanager.webapp.https.address != null => yarn.resourcemanager.webapp.rest-csrf.enabled = true,control
85,yarn.resourcemanager.ha.failover-controller.active-standby-elector.zk.retries,yarn.resourcemanager.zk-address,yarn.resourcemanager.ha.failover-controller.active-standby-elector.zk.retries != null => yarn.resourcemanager.zk-address != null,control
86,yarn.log-aggregation-enable,yarn.nodemanager.remote-app-log-dir-suffix,yarn.log-aggregation-enable = true => yarn.nodemanager.remote-app-log-dir-suffix != null,control
87,yarn.nodemanager.container-executor.class,yarn.nodemanager.container-executor.secure-mode.enabled,yarn.nodemanager.container-executor.class = 'LinuxContainerExecutor' => yarn.nodemanager.container-executor.secure-mode.enabled = true,control
88,yarn.nodemanager.amrmproxy.ha.enable,yarn.nodemanager.amrmproxy.ha.rm-ids,yarn.nodemanager.amrmproxy.ha.enable = true => yarn.nodemanager.amrmproxy.ha.rm-ids != null,control
89,yarn.nodemanager.localizer.cache.cleanup.interval-ms,yarn.nodemanager.localizer.client.thread-count,yarn.nodemanager.localizer.cache.cleanup.interval-ms < 30000 => yarn.nodemanager.localizer.client.thread-count > 5,control
90,yarn.admin.acl,yarn.acl.enable,yarn.acl.enable = true => yarn.admin.acl != null,control
91,yarn.log-aggregation-enable,yarn.nodemanager.log.retain-seconds,yarn.log-aggregation-enable = false => yarn.nodemanager.log.retain-seconds != null,control
92,yarn.timeline-service.http-authentication.type,yarn.timeline-service.http-authentication.simple.anonymous.allowed,"yarn.timeline-service.http-authentication.type = ""simple"" => yarn.timeline-service.http-authentication.simple.anonymous.allowed = true",control
93,yarn.sharedcache.store.in-memory.check-period-mins,yarn.sharedcache.admin.threads,yarn.sharedcache.store.in-memory.check-period-mins > 0 => yarn.sharedcache.admin.threads > 1,control
94,yarn.webapp.xfs-filter.enabled,yarn.resourcemanager.webapp.xfs-filter.xframe-options,yarn.webapp.xfs-filter.enabled = true => yarn.resourcemanager.webapp.xfs-filter.xframe-options != null,control
95,yarn.app.mapreduce.am.resource.mb,yarn.scheduler.maximum-allocation-mb,yarn.app.mapreduce.am.resource.mb < yarn.scheduler.maximum-allocation-mb => yarn.app.mapreduce.am.resource.mb <= yarn.scheduler.maximum-allocation-mb,control
96,yarn.authorization-provider,yarn.resourcemanager.principal,yarn.authorization-provider != null => yarn.resourcemanager.principal != null,control
97,yarn.timeline-service.recovery.enabled,yarn.timeline-service.enabled,yarn.timeline-service.enabled = true => yarn.timeline-service.recovery.enabled = ANY,control
98,yarn.nodemanager.resource.detect-hardware-capabilities,yarn.nodemanager.resource.count-logical-processors-as-cores,yarn.nodemanager.resource.detect-hardware-capabilities = true => yarn.nodemanager.resource.count-logical-processors-as-cores is valid and non-null,control
99,yarn.resourcemanager.ha.enabled,yarn.client.failover-retries,yarn.resourcemanager.ha.enabled = true => yarn.client.failover-retries != null,control
100,yarn.nodemanager.node-labels.provider.script.opts,yarn.nodemanager.node-labels.provider.script.path,"yarn.nodemanager.node-labels.provider = ""script"" => yarn.nodemanager.node-labels.provider.script.path != null",control
101,yarn.authorization-provider,yarn.resourcemanager.keytab,yarn.authorization-provider != null => yarn.resourcemanager.keytab != null,control
102,yarn.resourcemanager.ha.automatic-failover.enabled,yarn.resourcemanager.ha.rm-ids,yarn.resourcemanager.ha.automatic-failover.enabled = true => yarn.resourcemanager.ha.rm-ids != null,control
103,yarn.resourcemanager.recovery.enabled,yarn.resourcemanager.ha.rm-ids,yarn.resourcemanager.recovery.enabled = true => yarn.resourcemanager.ha.rm-ids != null,control
104,yarn.resourcemanager.scheduler.monitor.policies,yarn.resourcemanager.scheduler.class,yarn.resourcemanager.scheduler.class = ANY => yarn.resourcemanager.scheduler.monitor.policies = ANY,control
105,yarn.ipc.record.factory.class,yarn.ipc.client.factory.class,yarn.ipc.client.factory.class = ANY => yarn.ipc.record.factory.class = ANY,control
106,yarn.timeline-service.client.best-effort,yarn.timeline-service.enabled,yarn.timeline-service.enabled = true => yarn.timeline-service.client.best-effort = ANY,control
107,yarn.resourcemanager.configuration.file-system-based-store,yarn.resourcemanager.ha.enabled,yarn.resourcemanager.ha.enabled = true => yarn.resourcemanager.configuration.file-system-based-store != null,control
108,yarn.node-labels.enabled,yarn.node-labels.configuration-type,yarn.node-labels.enabled = true => yarn.node-labels.configuration-type != null,control
109,yarn.authorization-provider,yarn.resourcemanager.keytab,yarn.authorization-provider != null => yarn.resourcemanager.keytab != null,control
110,yarn.timeline-service.webapp.rest-csrf.custom-header,yarn.timeline-service.webapp.rest-csrf.enabled,yarn.timeline-service.webapp.rest-csrf.enabled = false => yarn.timeline-service.webapp.rest-csrf.custom-header = null,control
111,yarn.nodemanager.local-dirs,yarn.nodemanager.disk-health-checker.enable,yarn.nodemanager.local-dirs != null => yarn.nodemanager.disk-health-checker.enable = true,control
112,yarn.scheduler.queue-placement-rules,yarn.scheduler.capacity.maximum-applications,"yarn.scheduler.queue-placement-rules in {{complex, custom}} => yarn.scheduler.capacity.maximum-applications > 10000",control
113,yarn.resourcemanager.scheduler.class,yarn.resourcemanager.scheduler.client.thread-count,yarn.resourcemanager.scheduler.class != null => yarn.resourcemanager.scheduler.client.thread-count = ANY,control
114,yarn.resourcemanager.webapp.ui-actions.enabled,yarn.webapp.ui2.enable,yarn.resourcemanager.webapp.ui-actions.enabled = true => yarn.webapp.ui2.enable != null,control
115,yarn.authorization-provider,yarn.nodemanager.principal,yarn.authorization-provider != null => yarn.nodemanager.principal != null,control
116,yarn.nodemanager.log-aggregation.policy.parameters,yarn.nodemanager.log-aggregation.roll-monitoring-interval-seconds,yarn.nodemanager.log-aggregation.roll-monitoring-interval-seconds < 60 => yarn.nodemanager.log-aggregation.policy.parameters.max_file_size < 104857600,control
117,yarn.timeline-service.webapp.rest-csrf.enabled,yarn.timeline-service.http-authentication.type,"yarn.timeline-service.http-authentication.type != ""null"" => yarn.timeline-service.webapp.rest-csrf.enabled = ANY",control
118,yarn.resourcemanager.fail-fast,yarn.resourcemanager.ha.enabled,yarn.resourcemanager.ha.enabled = true => yarn.resourcemanager.fail-fast = true,control
119,yarn.nodemanager.linux-container-executor.cgroups.mount,yarn.nodemanager.linux-container-executor.cgroups.mount-path,yarn.nodemanager.linux-container-executor.cgroups.mount = true => yarn.nodemanager.linux-container-executor.cgroups.mount-path != null,control
120,yarn.resourcemanager.system-metrics-publisher.dispatcher.pool-size,yarn.rm.system-metrics-publisher.emit-container-events,yarn.rm.system-metrics-publisher.emit-container-events = true => yarn.resourcemanager.system-metrics-publisher.dispatcher.pool-size > 0,control
121,yarn.nodemanager.linux-container-executor.cgroups.delete-timeout-ms,yarn.nodemanager.linux-container-executor.cgroups.hierarchy,yarn.nodemanager.linux-container-executor.cgroups.hierarchy != null => yarn.nodemanager.linux-container-executor.cgroups.delete-timeout-ms > 0,control
122,yarn.timeline-service.webapp.https.address,yarn.http.policy,yarn.http.policy = HTTPS_ONLY => yarn.timeline-service.webapp.https.address != null,control
123,yarn.nodemanager.log-dirs,yarn.log-aggregation-enable,"yarn.nodemanager.log-dirs = ANY => yarn.log-aggregation-enable in {{true, false}}",control
124,yarn.resourcemanager.max-completed-applications,yarn.resourcemanager.resource-tracker.client.thread-count,yarn.resourcemanager.max-completed-applications > 1000 => yarn.resourcemanager.resource-tracker.client.thread-count > 10,control
125,yarn.nodemanager.health-checker.script.timeout-ms,yarn.nodemanager.health-checker.script.path,yarn.nodemanager.health-checker.script.path != null => yarn.nodemanager.health-checker.script.timeout-ms > 0,control
126,yarn.nodemanager.runtime.linux.docker.enable-userremapping.allowed,yarn.nodemanager.runtime.linux.docker.userremapping-uid-threshold,yarn.nodemanager.runtime.linux.docker.enable-userremapping.allowed = true => yarn.nodemanager.runtime.linux.docker.userremapping-uid-threshold != null,control
127,yarn.resourcemanager.fs.state-store.num-retries,yarn.resourcemanager.fs.state-store.retry-interval-ms,yarn.resourcemanager.fs.state-store.num-retries > 0 => yarn.resourcemanager.fs.state-store.retry-interval-ms > 0,control
128,yarn.am.liveness-monitor.expiry-interval-ms,yarn.am.liveness.heartbeat.interval-ms,yarn.am.liveness-monitor.expiry-interval-ms > 0 => yarn.am.liveness.heartbeat.interval-ms < yarn.am.liveness-monitor.expiry-interval-ms / 2,control
129,yarn.resourcemanager.work-preserving-recovery.enabled,yarn.resourcemanager.ha.enabled,yarn.resourcemanager.ha.enabled = true => yarn.resourcemanager.work-preserving-recovery.enabled = ANY,control
130,yarn.resourcemanager.work-preserving-recovery.scheduling-wait-ms,yarn.resourcemanager.work-preserving-recovery.enabled,yarn.resourcemanager.work-preserving-recovery.enabled = true => yarn.resourcemanager.work-preserving-recovery.scheduling-wait-ms > 0,control
131,yarn.node-labels.configuration-type,yarn.nodemanager.node-labels.provider,"yarn.node-labels.configuration-type = ""distributed"" => yarn.nodemanager.node-labels.provider != null",control
132,yarn.resourcemanager.webapp.cross-origin.enabled,yarn.http.policy,yarn.http.policy = HTTPS => yarn.resourcemanager.webapp.cross-origin.enabled = true,control
133,yarn.resourcemanager.reservation-system.planfollower.time-step,yarn.resourcemanager.reservation-system.enable,yarn.resourcemanager.reservation-system.enable = true => yarn.resourcemanager.reservation-system.planfollower.time-step != null,control
134,yarn.nodemanager.resource.detect-hardware-capabilities,yarn.nodemanager.resource.memory-mb,yarn.nodemanager.resource.detect-hardware-capabilities = true => yarn.nodemanager.resource.memory-mb = -1,control
135,yarn.timeline-service.webapp.rest-csrf.enabled,yarn.http.policy,yarn.http.policy = HTTPS_ONLY => yarn.timeline-service.webapp.rest-csrf.enabled = ANY,control
136,yarn.webapp.ui2.enable,yarn.resourcemanager.webapp.address,yarn.webapp.ui2.enable = true => yarn.resourcemanager.webapp.address != null,control
137,yarn.acl.enable,yarn.acl.reservation-enable,yarn.acl.enable = true => yarn.acl.reservation-enable = ANY,control
138,yarn.nodemanager.disk-health-checker.min-healthy-disks,yarn.nodemanager.disk-health-checker.enable,yarn.nodemanager.disk-health-checker.enable = true => yarn.nodemanager.disk-health-checker.min-healthy-disks > 0,control
139,yarn.nodemanager.health-checker.script.timeout-ms,yarn.nodemanager.health-checker.script.opts,yarn.nodemanager.health-checker.script.opts != null => yarn.nodemanager.health-checker.script.timeout-ms > 0,control
140,yarn.timeline-service.webapp.rest-csrf.custom-header,yarn.timeline-service.webapp.rest-csrf.methods-to-ignore,yarn.timeline-service.webapp.rest-csrf.enabled = true => yarn.timeline-service.webapp.rest-csrf.custom-header != null,control
141,yarn.http.policy,yarn.resourcemanager.webapp.address,"yarn.http.policy = ""HTTP_ONLY"" => yarn.resourcemanager.webapp.address != null",control
142,yarn.sharedcache.root-dir,yarn.sharedcache.webapp.address,yarn.sharedcache.enabled = true => yarn.sharedcache.root-dir != null,control
143,yarn.timeline-service.webapp.https.address,yarn.timeline-service.webapp.https.port,yarn.timeline-service.webapp.https.address != null => yarn.timeline-service.webapp.https.port != null,control
144,yarn.router.rmadmin.interceptor-class.pipeline,yarn.router.bind-host,yarn.router.bind-host = ANY => yarn.router.rmadmin.interceptor-class.pipeline = ANY,control
145,yarn.resourcemanager.ha.enabled,yarn.client.failover-proxy-provider,yarn.resourcemanager.ha.enabled = true => yarn.client.failover-proxy-provider != null,control
146,yarn.resourcemanager.work-preserving-recovery.enabled,yarn.resourcemanager.work-preserving-recovery.scheduling-wait-ms,yarn.resourcemanager.work-preserving-recovery.enabled = true => yarn.resourcemanager.work-preserving-recovery.scheduling-wait-ms = 10000,control
147,yarn.node-labels.fs-store.retry-policy-spec,yarn.node-labels.fs-store.impl.class,yarn.node-labels.fs-store.impl.class in {ANY} => yarn.node-labels.fs-store.retry-policy-spec = ANY,control
148,yarn.nodemanager.resource.cpu-vcores,yarn.nodemanager.resource.count-logical-processors-as-cores,yarn.nodemanager.resource.count-logical-processors-as-cores = true => yarn.nodemanager.resource.cpu-vcores = ANY,control
